id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e1427,xiling_wujia,dianping,2025-09-27T03:53:11+08:00,2025-09-27T03:53:11+08:00,没什么特别,"没什么,特别",5,urban_governance,service,好奇,3,neutral,0.41,low,0.84,True,宜昌,relevant,餐饮服务,13,1,中餐厅,,T2,畔山明月,main,111.39911120744921,30.634017773447486,538261.77,3390467.12,畔山明月,餐饮服务
e1428,xiling_wujia,xiaohongshu,2025-10-04T22:55:19+08:00,2025-10-04T22:55:19+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_operation,service,愤怒,4,negative,0.82,low,0.98,True,宜昌,relevant,金融保险服务,10,5,兴业银行,,T2,兴业银行(宝塔社区支行),main,111.32622562744555,30.663145953544078,531265.0,3393673.86,兴业银行(宝塔社区支行),金融保险服务
e1429,xiling_wujia,meituan,2025-09-16T04:16:28+08:00,2025-09-16T04:16:28+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,银杏",12,urban_planning,service,期待,4,positive,0.84,high,0.8,True,宜昌,relevant,科教文化服务,0,4,美术馆,,T2,一二美术馆,main,111.36720321910931,30.640742529363738,535200.37,3391202.24,一二美术馆,科教文化服务
e1430,xiling_wujia,meituan,2025-09-28T02:35:09+08:00,2025-09-28T02:35:09+08:00,路灯坏了几天没人修，晚上黑得可怕,"没人修,黑得,路灯,可怕,晚上",16,urban_governance,facility,失望,4,negative,0.69,low,0.86,True,宜昌,relevant,金融保险服务,2,0,中国银行,,T2,中国银行(宜昌星火路支行),main,111.28072825887497,30.71110727548855,526891.28,3398979.3,中国银行(宜昌星火路支行),金融保险服务
e1431,xiling_wujia,meituan,2025-09-28T13:40:38+08:00,2025-09-28T13:40:38+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_governance,event,期待,5,positive,0.62,low,0.95,True,宜昌,relevant,商务住宅,6,0,产业园区,,T2,715创意园,main,111.2934080042398,30.710152697319874,528106.17,3398876.58,715创意园,商务住宅
e1432,xiling_wujia,xiaohongshu,2025-09-28T00:53:42+08:00,2025-09-28T00:53:42+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动,银杏",13,urban_operation,event,喜爱,5,positive,0.76,medium,0.94,True,宜昌,relevant,住宿服务,17,5,四星级宾馆,,T2,国宾半岛酒店,main,111.31261622098137,30.706096313563094,529947.43,3398431.84,国宾半岛酒店,住宿服务
e1433,xiling_wujia,weibo,2025-09-21T16:18:44+08:00,2025-09-21T16:18:44+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,喜爱,5,positive,0.89,medium,0.94,True,宜昌,relevant,科教文化服务,0,8,学校,,T2,三峡电力职业学院-培训楼,main,111.30022581245126,30.707947498016313,528759.92,3398633.83,三峡电力职业学院-培训楼,科教文化服务
e1434,xiling_wujia,weibo,2025-09-17T11:33:24+08:00,2025-09-17T11:33:24+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_operation,event,期待,4,positive,0.8,medium,0.91,True,宜昌,relevant,购物服务,1,1,眼镜店,,T2,超视立远近一体镜专业定制中心(宜昌店),main,111.29147160161017,30.69630960330558,527924.66,3397341.38,超视立远近一体镜专业定制中心(宜昌店),购物服务
e1435,xiling_wujia,xiaohongshu,2025-09-29T17:10:17+08:00,2025-09-29T17:10:17+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_operation,service,愤怒,4,negative,0.9,high,0.81,True,宜昌,relevant,风景名胜,8,7,公园,,T2,城东公园,main,111.31870787260635,30.677611502368713,530539.95,3395275.51,城东公园,风景名胜
e1436,xiling_wujia,dianping,2025-09-18T22:41:19+08:00,2025-09-18T22:41:19+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验,银杏",12,urban_operation,service,期待,4,positive,0.8,medium,0.98,True,宜昌,relevant,住宿服务,4,0,宾馆酒店,,T2,宜昌美特酒店,main,111.30836326286514,30.684877379324508,529546.47,3396078.27,宜昌美特酒店,住宿服务
e1437,xiling_wujia,12345,2025-09-24T04:13:49+08:00,2025-09-24T04:13:49+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,文创",12,urban_operation,service,满足,5,positive,0.98,medium,0.82,True,宜昌,relevant,体育休闲服务,18,0,综合医院,,T2,宜昌市伍家岗区人民医院,main,111.34854367247519,30.645114662544955,533410.14,3391681.25,宜昌市伍家岗区人民医院,体育休闲服务
e1438,xiling_wujia,dianping,2025-09-19T08:07:04+08:00,2025-09-19T08:07:04+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交,打卡",14,urban_planning,facility,失望,5,negative,0.87,low,0.96,True,宜昌,relevant,商务住宅,4,9,产业园区,,T2,清华科技园,main,111.32720787273516,30.716368647745124,531341.94,3399574.67,清华科技园,商务住宅
e1439,xiling_wujia,xiaohongshu,2025-09-29T17:23:01+08:00,2025-09-29T17:23:01+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全",13,urban_operation,facility,期待,5,positive,0.85,high,0.78,True,宜昌,relevant,科教文化服务,0,4,小学,,T2,伍家岗区岳湾路小学,main,111.32981198006603,30.687327158314808,531600.84,3396355.71,伍家岗区岳湾路小学,科教文化服务
e1440,xiling_wujia,weibo,2025-09-24T11:59:03+08:00,2025-09-24T11:59:03+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容,文创",14,urban_operation,culture,满足,5,positive,0.69,medium,0.81,True,宜昌,relevant,商务住宅,11,6,住宅小区,,T2,南北天城,main,111.30508709483723,30.68389055099639,529232.86,3395968.01,南北天城,商务住宅
e1441,xiling_wujia,weibo,2025-09-20T06:04:32+08:00,2025-09-20T06:04:32+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_operation,environment,期待,4,positive,0.97,low,0.84,True,宜昌,relevant,餐饮服务,3,0,快餐厅,,T2,砂锅家族(西江康城店),main,111.31927545827803,30.69067034023046,530590.23,3396723.43,砂锅家族(西江康城店),餐饮服务
e1442,xiling_wujia,dianping,2025-09-18T21:29:17+08:00,2025-09-18T21:29:17+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_governance,culture,喜爱,5,positive,0.81,high,0.88,True,宜昌,relevant,政府机构及社会团体,4,1,公安警察,,T2,宜昌市公安局,main,111.32873150231796,30.67750233680812,531500.5,3395266.18,宜昌市公安局,政府机构及社会团体
e1443,xiling_wujia,xiaohongshu,2025-09-19T19:34:04+08:00,2025-09-19T19:34:04+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度,银杏",12,urban_operation,service,愤怒,5,negative,0.66,high,0.83,True,宜昌,relevant,科教文化服务,0,2,中学,,T2,宜昌市第二十五中学,main,111.31827996548111,30.749798902930568,530476.24,3403278.48,宜昌市第二十五中学,科教文化服务
e1444,xiling_wujia,meituan,2025-10-03T03:47:48+08:00,2025-10-03T03:47:48+08:00,没什么特别,"没什么,特别,国庆",5,urban_governance,culture,中性,1,neutral,0.35,medium,0.85,True,宜昌,relevant,公司企业,1,0,建筑公司,,T2,湖北益通建设股份有限公司,main,111.33353246773525,30.742828383689307,531939.02,3402509.93,湖北益通建设股份有限公司,公司企业
e1445,xiling_wujia,weibo,2025-10-03T04:39:33+08:00,2025-10-03T04:39:33+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_renewal,service,失望,5,negative,0.71,medium,0.97,True,宜昌,relevant,政府机构及社会团体,5,0,地市级政府及事业单位,,T2,宜昌市气象局,main,111.29621291495228,30.702926791061596,528376.98,3398076.19,宜昌市气象局,政府机构及社会团体
e1446,xiling_wujia,weibo,2025-09-16T21:08:53+08:00,2025-09-16T21:08:53+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_operation,culture,期待,5,positive,0.64,medium,0.87,True,宜昌,relevant,风景名胜,0,5,回教寺,,T2,清真寺,main,111.27902082330914,30.704718461084067,526729.49,3398270.6,清真寺,风景名胜
e1447,xiling_wujia,dianping,2025-09-20T02:01:41+08:00,2025-09-20T02:01:41+08:00,价格普通,"普通,价格",4,urban_operation,service,好奇,2,neutral,0.34,high,0.92,True,宜昌,relevant,公司企业,14,4,公司,,T2,城发望春山项目部,main,111.33926835151371,30.683989717778143,532508.02,3395988.4,城发望春山项目部,公司企业
e1448,xiling_wujia,meituan,2025-09-21T20:46:29+08:00,2025-09-21T20:46:29+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_renewal,event,满足,4,positive,0.72,high,0.8,True,宜昌,relevant,住宿服务,5,5,宾馆酒店,,T2,宜昌美庭快捷酒店,main,111.3640230977801,30.638076185470094,534896.48,3390905.64,宜昌美庭快捷酒店,住宿服务
e1449,xiling_wujia,xiaohongshu,2025-09-16T11:15:09+08:00,2025-09-16T11:15:09+08:00,老字号保护得好，有传承,"老字号,传承,保护,打卡",11,urban_governance,culture,期待,4,positive,0.73,high,0.91,True,宜昌,relevant,风景名胜,3,4,旅游景点,,T2,三峡大学荷花池,main,111.3107601756427,30.72764194967748,529763.01,3400820.01,三峡大学荷花池,风景名胜
e1450,xiling_wujia,xiaohongshu,2025-10-04T11:35:10+08:00,2025-10-04T11:35:10+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_renewal,facility,满足,4,positive,0.65,low,0.98,True,宜昌,relevant,购物服务,6,1,购物相关场所,,T2,鑫怡广场,main,111.31402614033618,30.693426103564708,530086.42,3397027.53,鑫怡广场,购物服务
e1451,xiling_wujia,xiaohongshu,2025-10-03T22:50:44+08:00,2025-10-03T22:50:44+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,喜爱,4,positive,0.82,high,0.85,True,宜昌,relevant,休闲娱乐,0,6,网吧,,T2,大麦电竞(中南路长江广场店),main,111.32597277054231,30.678978530803686,531235.67,3395429.07,大麦电竞(中南路长江广场店),休闲娱乐
e1452,xiling_wujia,meituan,2025-09-15T14:18:18+08:00,2025-09-15T14:18:18+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_governance,environment,期待,4,positive,0.62,medium,0.84,True,宜昌,relevant,公司企业,11,2,公司,,T2,长江三峡实业有限公司,main,111.28869327291878,30.713639418475417,527653.54,3399261.97,长江三峡实业有限公司,公司企业
e1453,xiling_wujia,12345,2025-09-15T03:32:59+08:00,2025-09-15T03:32:59+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_renewal,service,愤怒,5,negative,0.63,low,0.9,True,宜昌,relevant,交通设施服务,3,5,港口码头,,T2,宜昌港九码头,main,111.2972280182606,30.685634031471295,528479.3,3396159.28,宜昌港九码头,交通设施服务
e1454,xiling_wujia,meituan,2025-09-16T14:44:28+08:00,2025-09-16T14:44:28+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_operation,environment,期待,5,positive,0.71,high,0.9,True,宜昌,relevant,休闲娱乐,11,9,运动场所,,T2,文野体育篮球羽毛球乒乓球,main,111.3154278554981,30.70990160737119,530215.59,3398854.47,文野体育篮球羽毛球乒乓球,休闲娱乐
e1455,xiling_wujia,dianping,2025-10-01T07:47:28+08:00,2025-10-01T07:47:28+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_operation,event,失望,4,negative,0.98,medium,0.99,True,宜昌,relevant,餐饮服务,0,2,中餐厅,,T2,巴东羊肉面馆(宜昌金融街店),main,111.27295252683783,30.706207570036547,526147.75,3398434.26,巴东羊肉面馆(宜昌金融街店),餐饮服务
e1456,xiling_wujia,dianping,2025-10-04T16:45:18+08:00,2025-10-04T16:45:18+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,期待,5,positive,0.66,high,0.89,True,宜昌,relevant,购物服务,7,3,超市,,T2,雅斯超市(吾悦广场店),main,111.32657584735773,30.740170351658918,531273.71,3402213.29,雅斯超市(吾悦广场店),购物服务
e1457,xiling_wujia,weibo,2025-10-02T13:26:02+08:00,2025-10-02T13:26:02+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_operation,environment,失望,5,negative,0.89,high,0.88,True,宜昌,relevant,生活服务,15,3,生活服务场所,,T2,西坝街道办事处,main,111.27305338243268,30.726387398558696,526151.97,3400671.52,西坝街道办事处,生活服务
e1458,xiling_wujia,12345,2025-09-30T02:59:41+08:00,2025-09-30T02:59:41+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品,文创",13,urban_operation,culture,愤怒,4,negative,0.94,low,0.79,True,宜昌,relevant,交通设施服务,16,0,公共停车场,,T2,三峡大坝旅游区交通票售票处地面停车场,main,111.3036098355674,30.75417044355988,529070.22,3403759.24,三峡大坝旅游区交通票售票处地面停车场,交通设施服务
e1459,xiling_wujia,weibo,2025-10-04T19:58:34+08:00,2025-10-04T19:58:34+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服,银杏",11,urban_operation,service,失望,5,negative,0.93,low,0.98,True,宜昌,relevant,商务住宅,1,1,住宅小区,,T2,大都上善谷北区,main,111.33009799405121,30.6851173014664,531628.96,3396110.79,大都上善谷北区,商务住宅
e1460,xiling_wujia,meituan,2025-09-30T18:38:21+08:00,2025-09-30T18:38:21+08:00,广场舞噪音扰民，没法休息,"扰民,噪音,没法,广场,休息,文创",12,urban_governance,environment,愤怒,4,negative,0.9,medium,0.79,True,宜昌,relevant,科教文化服务,5,1,小学,,T2,宜昌市外国语实验小学,main,111.27236752130747,30.706284260802168,526091.69,3398442.62,宜昌市外国语实验小学,科教文化服务
e1461,xiling_wujia,meituan,2025-09-26T01:39:56+08:00,2025-09-26T01:39:56+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,facility,中性,2,neutral,0.45,low,0.8,True,宜昌,relevant,金融保险服务,3,3,中国工商银行,,T2,中国工商银行(万达广场支行),main,111.30186646701809,30.683847572462792,528924.27,3395962.41,中国工商银行(万达广场支行),金融保险服务
e1462,xiling_wujia,meituan,2025-09-28T06:11:51+08:00,2025-09-28T06:11:51+08:00,设双向四车道,"车道,双向",6,urban_renewal,culture,中性,2,neutral,0.35,high,0.94,True,宜昌,relevant,商务住宅,4,1,住宅小区,,T2,通达南山悦,main,111.33163449816493,30.69171736946287,531774.03,3396842.94,通达南山悦,商务住宅
e1463,xiling_wujia,12345,2025-09-22T22:50:41+08:00,2025-09-22T22:50:41+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史,国庆",10,urban_operation,culture,满足,4,positive,0.93,low,0.92,True,宜昌,relevant,餐饮服务,7,8,火锅店,,T2,又一村(正宗郭场火锅鸡店),main,111.39783078754863,30.648353163681733,538133.39,3392055.98,又一村(正宗郭场火锅鸡店),餐饮服务
e1464,xiling_wujia,xiaohongshu,2025-09-24T22:56:53+08:00,2025-09-24T22:56:53+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_renewal,service,满足,5,positive,0.86,low,0.8,True,宜昌,relevant,科教文化服务,5,1,学校,,T2,三峡电力职业学院-2号教学楼,main,111.30251893183825,30.711105582059353,528978.65,3398984.54,三峡电力职业学院-2号教学楼,科教文化服务
e1465,xiling_wujia,weibo,2025-09-15T18:13:45+08:00,2025-09-15T18:13:45+08:00,普通,普通,2,urban_renewal,service,好奇,2,neutral,0.25,low,0.94,True,宜昌,relevant,商务住宅,7,0,住宅小区,,T2,碧桂园·公园壹号,main,111.36733005894125,30.646065210450583,535210.6,3391792.37,碧桂园·公园壹号,商务住宅
e1466,xiling_wujia,xiaohongshu,2025-10-03T10:51:03+08:00,2025-10-03T10:51:03+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,满足,4,positive,0.81,low,0.88,True,宜昌,relevant,购物服务,21,4,购物相关场所,,T2,北山生活超市(中建之星二店),main,111.34859164739552,30.642392957847,533415.68,3391379.53,北山生活超市(中建之星二店),购物服务
e1467,xiling_wujia,xiaohongshu,2025-09-28T20:31:57+08:00,2025-09-28T20:31:57+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_planning,service,喜爱,4,positive,0.74,medium,0.98,True,宜昌,relevant,商务住宅,2,2,住宅小区,,T2,万豪中心,main,111.36262263673034,30.656349108113133,534755.69,3392931.03,万豪中心,商务住宅
e1468,xiling_wujia,meituan,2025-09-29T00:04:54+08:00,2025-09-29T00:04:54+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_operation,culture,愤怒,5,negative,0.87,low,0.98,True,宜昌,relevant,体育休闲服务,10,5,药房,,T2,益丰大药房(广福堂西陵后路分店),main,111.28698650320968,30.707525158741117,527491.78,3398583.69,益丰大药房(广福堂西陵后路分店),体育休闲服务
e1469,xiling_wujia,dianping,2025-10-02T03:58:20+08:00,2025-10-02T03:58:20+08:00,文化设施破旧失修，令人失望,"失修,破旧,失望,设施,令人,银杏",13,urban_renewal,culture,失望,4,negative,0.82,medium,0.89,True,宜昌,relevant,生活服务,4,1,物流速递,,T2,宜昌博达物流有限公司,main,111.38566738818642,30.659660710379235,536963.18,3393305.52,宜昌博达物流有限公司,生活服务
e1470,xiling_wujia,meituan,2025-09-21T01:09:30+08:00,2025-09-21T01:09:30+08:00,普通,普通,2,urban_renewal,facility,好奇,3,neutral,0.31,low,0.89,True,宜昌,relevant,科教文化服务,4,2,中学,,T2,宜昌市第八中学,main,111.30825100359394,30.71447275737318,529526.7,3399359.34,宜昌市第八中学,科教文化服务
e1471,xiling_wujia,xiaohongshu,2025-10-04T19:59:48+08:00,2025-10-04T19:59:48+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,银杏",10,urban_planning,service,失望,5,negative,0.65,high,0.93,True,宜昌,relevant,休闲娱乐,13,0,体育休闲服务场所,,T2,焦家湾休闲垂钓园,main,111.35558344106902,30.7322491724722,534054.35,3401343.55,焦家湾休闲垂钓园,休闲娱乐
e1472,xiling_wujia,xiaohongshu,2025-10-02T11:56:16+08:00,2025-10-02T11:56:16+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,5,positive,0.79,low,0.93,True,宜昌,relevant,住宿服务,17,0,旅馆招待所,,T2,宜昌友家宾馆(夷陵大道一店),main,111.3054385748445,30.682517873125754,529266.95,3395815.92,宜昌友家宾馆(夷陵大道一店),住宿服务
e1473,xiling_wujia,meituan,2025-10-01T16:28:15+08:00,2025-10-01T16:28:15+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,5,negative,0.66,low,0.93,True,宜昌,relevant,生活服务,16,6,生活服务场所,,T2,豪爵足道·泰COOL·SPA(国贸店),main,111.29252611583914,30.70491218450707,528023.21,3398295.37,豪爵足道·泰COOL·SPA(国贸店),生活服务
e1474,xiling_wujia,weibo,2025-10-04T08:56:05+08:00,2025-10-04T08:56:05+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_planning,culture,喜爱,5,positive,0.99,medium,0.79,True,宜昌,relevant,交通设施服务,4,1,公交车站相关,,T2,夷陵广场2号站台(公交站),main,111.28887739532718,30.705344228386156,527673.55,3398342.36,夷陵广场2号站台(公交站),交通设施服务
e1475,xiling_wujia,meituan,2025-10-01T18:15:18+08:00,2025-10-01T18:15:18+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_governance,facility,喜爱,5,positive,0.99,medium,0.9,True,宜昌,relevant,餐饮服务,25,1,餐饮相关,,T2,海里家里三文鱼(中南路店),main,111.32754618919377,30.67991113464202,531386.14,3395532.9,海里家里三文鱼(中南路店),餐饮服务
e1476,xiling_wujia,xiaohongshu,2025-09-26T09:55:56+08:00,2025-09-26T09:55:56+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_governance,service,愤怒,4,negative,0.7,low,0.88,True,宜昌,relevant,商务住宅,3,1,住宅小区,,T2,弘洋拉菲小镇,main,111.32542696320724,30.74514956949138,531162.09,3402764.99,弘洋拉菲小镇,商务住宅
e1477,xiling_wujia,xiaohongshu,2025-09-27T17:32:32+08:00,2025-09-27T17:32:32+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_governance,facility,满足,5,positive,0.77,high,0.82,True,宜昌,relevant,商务住宅,15,1,住宅小区,,T2,金缔华城,main,111.28748072995727,30.712104876339964,527537.83,3399091.54,金缔华城,商务住宅
e1478,xiling_wujia,weibo,2025-09-23T08:05:34+08:00,2025-09-23T08:05:34+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_operation,environment,期待,5,positive,0.8,medium,0.83,True,宜昌,relevant,商务住宅,9,4,住宅小区,,T2,美联·御江一品,main,111.29347149453578,30.688635745563513,528118.49,3396491.12,美联·御江一品,商务住宅
e1479,xiling_wujia,meituan,2025-09-24T03:07:15+08:00,2025-09-24T03:07:15+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度,打卡",12,urban_operation,service,愤怒,5,negative,0.85,high,0.79,True,宜昌,relevant,金融保险服务,3,0,中国工商银行,,T2,中国工商银行(万达广场支行),main,111.30208413960685,30.68391336021044,528945.11,3395969.76,中国工商银行(万达广场支行),金融保险服务
e1480,xiling_wujia,xiaohongshu,2025-09-16T10:00:58+08:00,2025-09-16T10:00:58+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_operation,culture,失望,5,negative,0.69,medium,0.8,True,宜昌,relevant,体育休闲服务,5,2,三级甲等医院,,T2,三峡大学附属仁和医院主院区,main,111.3473255508567,30.64657483714875,533292.88,3391842.77,三峡大学附属仁和医院主院区,体育休闲服务
e1481,xiling_wujia,weibo,2025-09-22T06:30:18+08:00,2025-09-22T06:30:18+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全,文创",13,urban_governance,facility,期待,4,positive,0.65,medium,0.86,True,宜昌,relevant,住宿服务,1,8,宾馆酒店,,T2,宜昌芒果MINI酒店,main,111.30327529114234,30.68805025970922,529058.01,3396428.71,宜昌芒果MINI酒店,住宿服务
e1482,xiling_wujia,dianping,2025-09-28T18:28:50+08:00,2025-09-28T18:28:50+08:00,也就那样吧,"那样,国庆",5,urban_operation,service,好奇,3,neutral,0.41,high,0.89,True,宜昌,relevant,金融保险服务,1,1,金融保险机构,,T2,中国建设银行,main,111.28504175256916,30.71137626470015,527304.4,3399010.17,中国建设银行,金融保险服务
e1483,xiling_wujia,dianping,2025-09-15T20:49:47+08:00,2025-09-15T20:49:47+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为,银杏",11,urban_operation,service,失望,5,negative,0.86,medium,0.8,True,宜昌,relevant,商务住宅,4,1,住宅小区,,T2,融创宏泰融公馆,main,111.37214710142868,30.669141106695424,535663.87,3394352.19,融创宏泰融公馆,商务住宅
e1484,xiling_wujia,xiaohongshu,2025-09-21T22:48:03+08:00,2025-09-21T22:48:03+08:00,普通水平,"普通,水平",4,urban_operation,service,中性,3,neutral,0.26,medium,0.92,True,宜昌,relevant,体育休闲服务,1,0,整形美容,,T2,初见医疗美容(宜化·巴黎香颂2期店),main,111.31923372721405,30.686541861075664,530587.53,3396265.72,初见医疗美容(宜化·巴黎香颂2期店),体育休闲服务
e1485,xiling_wujia,meituan,2025-09-24T23:29:14+08:00,2025-09-24T23:29:14+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_governance,service,满足,4,positive,0.74,low,0.95,True,宜昌,relevant,住宿服务,0,0,宾馆酒店,,T2,金岛酒店(CBD滨江店),main,111.27700139109642,30.714550752461726,526533.34,3399360.18,金岛酒店(CBD滨江店),住宿服务
e1486,xiling_wujia,dianping,2025-09-24T08:48:58+08:00,2025-09-24T08:48:58+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_operation,culture,期待,4,positive,0.68,medium,0.8,True,宜昌,relevant,金融保险服务,1,1,交通银行,,T2,交通银行(伍家支行),main,111.34917526747331,30.646474008963818,533470.22,3391832.15,交通银行(伍家支行),金融保险服务
e1487,xiling_wujia,meituan,2025-09-17T04:31:23+08:00,2025-09-17T04:31:23+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,service,好奇,3,neutral,0.31,high,0.83,True,宜昌,relevant,体育休闲服务,30,2,眼科医院,,T2,宜昌爱尔东山眼科医院,main,111.28955857563476,30.709600692668907,527737.58,3398814.43,宜昌爱尔东山眼科医院,体育休闲服务
e1488,xiling_wujia,meituan,2025-10-04T02:17:11+08:00,2025-10-04T02:17:11+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_planning,facility,期待,4,positive,0.87,low,0.92,True,宜昌,relevant,交通设施服务,36,14,公共停车场,,T2,五一广场停车场,main,111.3537243155637,30.64649710348381,533906.26,3391836.07,五一广场停车场,交通设施服务
e1489,xiling_wujia,dianping,2025-09-28T17:28:46+08:00,2025-09-28T17:28:46+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时,文创",14,urban_operation,service,愤怒,5,negative,0.97,high,0.87,True,宜昌,relevant,购物服务,21,4,家具建材综合市场,,T2,居然之家(宜昌店),main,111.33343263154313,30.728547399558444,531934.17,3400926.63,居然之家(宜昌店),购物服务
e1490,xiling_wujia,dianping,2025-09-20T16:09:01+08:00,2025-09-20T16:09:01+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_operation,environment,满足,5,positive,0.97,high,0.92,True,宜昌,relevant,科教文化服务,1,0,成人教育,,T2,宜昌市广播电视大学,main,111.28998606704647,30.70191276397762,527780.74,3397962.21,宜昌市广播电视大学,科教文化服务
e1491,xiling_wujia,meituan,2025-09-23T05:50:18+08:00,2025-09-23T05:50:18+08:00,施工噪音半夜还在响，扰民,"扰民,噪音,半夜,施工,文创",12,urban_operation,facility,失望,4,negative,0.71,low,0.93,True,宜昌,relevant,体育休闲服务,9,1,专科医院,,T2,宜昌市妇幼保健院,main,111.3311314559464,30.677779142519075,531730.39,3395297.54,宜昌市妇幼保健院,体育休闲服务
e1492,xiling_wujia,weibo,2025-09-30T17:26:11+08:00,2025-09-30T17:26:11+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_renewal,culture,失望,5,negative,0.87,medium,0.9,True,宜昌,relevant,餐饮服务,14,2,综合酒楼,,T2,老荆沙酒楼(深圳路店),main,111.30846550640048,30.70293042663232,529550.77,3398079.75,老荆沙酒楼(深圳路店),餐饮服务
e1493,xiling_wujia,xiaohongshu,2025-09-22T22:28:41+08:00,2025-09-22T22:28:41+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐,银杏",11,urban_operation,culture,期待,5,positive,0.79,medium,0.78,True,宜昌,relevant,商务住宅,1,4,住宅小区,,T2,通达南山悦,main,111.32953088874906,30.691557523170513,531572.53,3396824.63,通达南山悦,商务住宅
e1494,xiling_wujia,dianping,2025-10-01T13:45:05+08:00,2025-10-01T13:45:05+08:00,普普通通,普普通通,4,urban_governance,service,好奇,3,neutral,0.32,low,0.89,True,宜昌,relevant,风景名胜,1,2,城市广场,,T2,宜昌夷陵广场,main,111.28753695005403,30.705136500438062,527545.19,3398319.0,宜昌夷陵广场,风景名胜
