id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0802,规划范围,运河公园,水悦城的水质越来越差了问题，已经持续大半年了,"水悦城,大半年,水质,越来越,持续",22,relevant,城市,失望,1,low,0.96,True,5,4,城市|生活,xiaohongshu,https://www.xiaohongshu.com/explore/fcb3f2b2245dd347390df0df,2026-06-13T12:00:00.000000,2026-06-09T13:15:49,111.27711576924486,30.742134718349543,526536.74,3402418.31,船闸社区,社区
e0803,规划范围,夷陵广场,每天路过三峡大学，停车位坏了太危险了,"停车位,三峡,路过,危险,每天",18,relevant,城市,期待,4,high,0.71,True,4,1,宜昌身边事|城市设施|民生关注,weibo,https://weibo.com/1774459667/ab0cd60f,2026-06-13T12:00:00.000000,2026-06-02T07:47:36,111.3733691083398,30.666079249870908,535782.11,3394013.13,伍家岗小学,教育
e0804,规划范围,儿童公园,长江瑞景的供暖涨了服务反而更差，大家有没有同感,"瑞景,更差,同感,供暖,有没有",23,relevant,交通,失望,3,high,0.73,True,5,5,公共交通,su12345,https://su12345.yichang.gov.cn/complaint/S2026265604,2026-06-13T12:00:00.000000,2026-03-19T02:25:33,111.32442118275425,30.703950793998086,531078.99,3398197.19,港窑路片区,社区
e0805,规划范围,万达广场,体育场路的文创园搞得很不错，老宜昌人的记忆,"创园,体育场,宜昌,记忆,不错",21,relevant,城市,喜爱,1,high,0.87,True,399,26,城市记忆|文化,xiaohongshu,https://www.xiaohongshu.com/explore/a16e623dddf0614e64ec00c2,2026-06-13T12:00:00.000000,2026-05-31T13:18:40,111.30180335689181,30.70737470823122,528911.21,3398570.73,CBD中央商务区,核心商圈
e0806,规划范围,均瑶广场,绿萝路的附近工厂排废气问题，已经持续大半年了,"绿萝路,大半年,废气,工厂,附近",22,relevant,环境,怀念,2,medium,0.9,True,1,3,河道管理|环境污染,su12345,https://su12345.yichang.gov.cn/complaint/S2026359483,2026-06-13T12:00:00.000000,2026-05-16T22:14:23,111.28449460907353,30.734359541717616,527245.53,3401558.08,西坝社区,社区
e0807,规划范围,点军区,夷陵大道中医院附近消防通道没人管，出行很不方便,"消防通道,夷陵,没人管,中医院,出行",23,relevant,城市,好奇,5,medium,0.93,True,764,51,城市设施|宜昌身边事,weibo,https://weibo.com/8809492943/b6946a1c,2026-06-13T12:00:00.000000,2026-06-10T23:05:57,111.28181439993115,30.743047997161053,526986.43,3402520.69,船闸社区,社区
e0808,规划范围,运河公园,万达广场业主在投诉物业，这次是真的要动了,"要动,万达,投诉,业主,广场",20,relevant,民生,期待,4,high,0.83,True,7,2,民生实事|宜昌新闻,weibo,https://weibo.com/9000426949/b64cf986,2026-06-13T12:00:00.000000,2026-04-12T07:33:33,111.32608351358557,30.714238898297786,531234.93,3399338.24,夷陵大道-港窑段,次级商圈
e0809,规划范围,云集路,珍珠路附近路灯被占了，出行很不方便,"路灯,珍珠,出行,方便,附近",17,relevant,设施,失望,1,high,0.96,True,15,2,基础设施|公共设施,dianping,https://www.dianping.com/review/82947553,2026-06-13T12:00:00.000000,2026-05-18T00:12:55,111.30868867130997,30.70709082933128,529570.88,3398541.05,万达广场,核心商圈
e0810,规划范围,港窑路,儿童公园和夷陵广场的保安对比，差距太大了,"儿童公园,夷陵,保安,广场,差距",20,relevant,社区,满足,5,high,0.84,True,976,38,宜昌|便民|社区|生活服务,xiaohongshu,https://www.xiaohongshu.com/explore/e4eb572f2e301d3d843e9410,2026-06-13T12:00:00.000000,2026-05-27T21:25:35,111.27813168895769,30.725330887301023,526638.64,3400555.59,西坝岛沿江,沿江社区
e0811,规划范围,夷陵广场,体育场路的楼梯扶手终于设计不合理了,"楼梯扶手,体育场,不合理,设计,终于",17,relevant,社区,喜爱,4,low,0.85,True,18,5,民生|社区,xiaohongshu,https://www.xiaohongshu.com/explore/2ac5dc8d5e7a98c8d5470590,2026-06-13T12:00:00.000000,2026-05-10T11:08:33,111.29329937347774,30.705350645352173,528097.16,3398344.17,均瑶广场,核心商圈
e0812,规划范围,水悦城,三峡大学沁苑的小区门口乱倒建筑垃圾影响了周边居民生活,"沁苑,三峡,垃圾,小区,周边",26,relevant,城市,满足,1,high,0.76,True,4,4,宜昌环境|城市生活,weibo,https://weibo.com/3052053142/ce1f17d1,2026-06-13T12:00:00.000000,2026-05-14T07:38:50,111.30660042085279,30.728826710403123,529364.25,3400950.26,三峡大学,教育
e0813,规划范围,水悦城,云集路商场业主在投诉物业，有业主群吗求拉,"业主,云集,商场,投诉,物业",20,relevant,城建,好奇,2,low,0.95,True,1327,46,城建,xiaohongshu,https://www.xiaohongshu.com/explore/ddb7634eb2505beac1b47a47,2026-06-13T12:00:00.000000,2026-04-02T02:51:08,111.31902964310159,30.74009013338014,530551.09,3402202.31,三峡大学,教育
e0814,规划范围,夷陵广场,锦绣社区门口那边垃圾清运不及时,"垃圾清运,锦绣,社区,那边,门口",15,relevant,环境,期待,3,high,0.97,True,45,1,宜昌环境,weibo,https://weibo.com/6036725709/8a0b6330,2026-06-13T12:00:00.000000,2026-04-17T03:48:16,111.34634146056125,30.680146400056216,533187.07,3395564.38,中南路商圈,核心商圈
e0815,规划范围,滨江公园,水悦城星巴克的路灯如果能改造就好了,"星巴克,水悦城,路灯,改造,如果",17,relevant,民生,喜爱,1,medium,0.94,True,8,4,民生关注|宜昌身边事,weibo,https://weibo.com/3250214030/87e46e04,2026-06-13T12:00:00.000000,2026-05-09T15:11:15,111.31344361747081,30.70721440654521,530026.34,3398556.02,万达江边段,沿江商圈
e0816,规划范围,东山,水悦城星巴克公共厕所终于要更新了，期待,"星巴克,水悦城,公共厕所,期待,更新",19,relevant,社区,期待,4,low,0.74,True,4,4,宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/0b5aa7e7c5a070dad7716e8e,2026-06-13T12:00:00.000000,2026-04-08T22:56:16,111.3527223676015,30.66348648058436,533804.31,3393719.29,合益路,社区
e0817,规划范围,三峡大学,住在水悦城星巴克附近，广场舞音响太吵了，快受不了了,"星巴克,太吵,水悦城,音响,受不了",25,relevant,环境,喜爱,5,high,0.88,True,10,3,周边环境,meituan,https://www.meituan.com/meishi/113143141/,2026-06-13T12:00:00.000000,2026-04-18T13:43:35,111.31654671815878,30.70219643875437,530325.18,3398000.53,万达周边社区,社区
e0818,规划范围,儿童公园,早起万达广场散步，但下水道反味体验很差,"反味,万达,下水道,很差,散步",19,relevant,城市,怀念,3,high,0.72,True,6,1,身边事|城市生活|宜昌环境,weibo,https://weibo.com/4240912798/05d5f434,2026-06-13T12:00:00.000000,2026-03-15T03:44:24,111.30971258319143,30.705542562233905,529669.44,3398369.68,万达广场,核心商圈
e0819,规划范围,东山,夷陵区最近广场舞音响太吵了，居民意见很大,"夷陵区,太吵,音响,广场,意见",20,relevant,城市,失望,5,low,0.92,True,24,2,城市|生活|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/bfc4eb7d433af83f966f403e,2026-06-13T12:00:00.000000,2026-04-19T05:10:09,111.3316382720767,30.709700656822775,531768.5,3398836.67,夷陵大道-港窑段,次级商圈
e0820,规划范围,均瑶广场,夷陵区的文化节办得有声有色,"夷陵区,文化节,有声有色,办得",13,relevant,城市,怀念,3,low,0.74,True,10,1,城市记忆|打卡宜昌,weibo,https://weibo.com/1264632731/e70f8dd5,2026-06-13T12:00:00.000000,2026-04-05T05:18:12,111.30798045677977,30.701988155220086,529504.59,3397975.16,CBD江边段,沿江商圈
e0821,规划范围,绿萝路,东山大道的楼道灯需要增加,"楼道,东山,大道,增加,需要",12,relevant,城市,怀念,4,medium,0.95,True,10,3,城市设施,weibo,https://weibo.com/9860914487/2ea6f8e5,2026-06-13T12:00:00.000000,2026-06-08T22:13:02,111.35227698721643,30.67528881270033,533757.52,3395027.62,张家店,社区
e0822,规划范围,国贸大厦,宜昌文化节办得有声有色，磨基山公园是个好去处,"磨基山,文化节,有声有色,好去处,办得",22,relevant,城市,好奇,1,low,0.74,True,4,2,文化|城市记忆|宜昌|打卡,xiaohongshu,https://www.xiaohongshu.com/explore/0959b6af9c5956c1bbcdbf10,2026-06-13T12:00:00.000000,2026-05-10T20:55:36,111.30475606170364,30.713912583693624,529192.1,3399296.32,白龙岗,社区
e0823,规划范围,儿童公园,住在沿江大道附近，工地天天施工，噪音太大了，快受不了了,"噪音,受不了,沿江,工地,大道",27,relevant,环境,期待,4,high,0.78,True,6,2,宜昌|环境|生活,xiaohongshu,https://www.xiaohongshu.com/explore/69a7f05373fa28313eb8f0d9,2026-06-13T12:00:00.000000,2026-05-01T01:41:00,111.30863564095056,30.70513707815923,529566.39,3398324.44,夷陵大道-胜利段,次级商圈
e0824,规划范围,港窑路,点军区附近公共厕所没人管，出行很不方便,"点军区,公共厕所,没人管,出行,方便",19,relevant,设施,好奇,4,medium,0.83,True,14,2,公共设施,dianping,https://www.dianping.com/review/34656013,2026-06-13T12:00:00.000000,2026-04-30T21:38:56,111.3032346174336,30.703554154453894,529049.46,3398147.54,CBD江边段,沿江商圈
e0825,规划范围,夷陵区,三峡大学图书馆垃圾清运不及时，大家有没有同感,"垃圾清运,同感,三峡,图书馆,有没有",22,relevant,环境,喜爱,4,low,0.73,True,44,4,身边事|宜昌环境,weibo,https://weibo.com/8789997592/c217beb1,2026-06-13T12:00:00.000000,2026-04-13T22:10:58,111.32377266454759,30.69634686047409,531019.3,3397353.99,沿江大道东段社区,社区
e0826,规划范围,绿萝路,关于黄柏河公交线路要调整，有知情人士吗,"黄柏,公交线路,知情,人士,关于",19,relevant,城建,愤怒,2,medium,0.73,True,0,2,城建动态,weibo,https://weibo.com/3176406835/c839286b,2026-06-13T12:00:00.000000,2026-06-10T12:17:45,111.33237284382005,30.69137364167436,531844.88,3396805.05,大公桥江段,沿江社区
e0827,规划范围,点军区,吐槽一下西陵区的燃气服务,"西陵区,吐槽,燃气,服务,一下",12,relevant,社区,满足,1,medium,0.79,True,10,4,社区|生活服务|便民|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/efc529818980c066ab344582,2026-06-13T12:00:00.000000,2026-03-15T09:26:20,111.326892332279,30.751492654140634,531300.36,3403468.63,窑湾社区,边缘
e0828,规划范围,白龙岗小区,分享一下葛洲坝公园规划方案公示了的最新消息,"最新消息,葛洲坝,公示,分享,公园",21,relevant,民生,满足,2,medium,0.74,True,0,2,民生实事,weibo,https://weibo.com/1790299779/e66515f6,2026-06-13T12:00:00.000000,2026-05-20T10:26:36,111.33301057543815,30.718986900066966,531896.9,3399866.58,水悦城,核心商圈
e0829,规划范围,城东大道,夷陵广场附近停车位设计不合理，出行很不方便,"夷陵,停车位,出行,不合理,广场",21,relevant,城市,失望,3,high,0.9,True,45,3,城市生活|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/7de076f9197de759c931a6b4,2026-06-13T12:00:00.000000,2026-03-20T04:19:54,111.29533477006575,30.70114098995835,528293.37,3397877.98,国贸大厦,核心商圈
e0830,规划范围,西陵一路,云集路商场准备建垃圾中转站，有业主群吗求拉,"中转站,云集,商场,垃圾,业主",21,relevant,城建,失望,5,high,0.85,True,18,2,民生实事|宜昌新闻|城建动态,weibo,https://weibo.com/2364707935/d4b42606,2026-06-13T12:00:00.000000,2026-05-09T18:23:41,111.32224614244998,30.732388799768085,530861.57,3401349.38,三峡大学,教育
e0831,规划范围,西陵区,三峡大学的空气有异味影响了周边居民生活,"异味,三峡,周边,空气,居民",19,relevant,城市,喜爱,4,high,0.88,True,262,10,宜昌环境|城市生活|身边事,weibo,https://weibo.com/3978333077/54043660,2026-06-13T12:00:00.000000,2026-03-26T08:45:05,111.32738918875894,30.70070173556376,531364.37,3397837.8,大公桥江段,沿江社区
e0832,规划范围,体育场路,三峡大学护栏终于要修好了，期待,"护栏,修好,三峡,期待,大学",15,relevant,设施,中性,1,high,0.91,True,7,0,基础设施|公共设施,dianping,https://www.dianping.com/review/35814512,2026-06-13T12:00:00.000000,2026-05-13T23:05:02,111.28584256128825,30.728656780723355,527376.23,3400926.17,西坝社区,社区
e0833,规划范围,胜利四路,每次路过东山公园都闻到路边烧烤油烟扰民,"油烟,扰民,烧烤,东山,闻到",19,relevant,环境,满足,4,medium,0.78,True,18,4,周边环境,meituan,https://www.meituan.com/meishi/899569142/,2026-06-13T12:00:00.000000,2026-04-02T19:32:39,111.34763536251444,30.68811360749032,533308.32,3396448.05,宝塔河江段,沿江社区
e0834,规划范围,西陵区,听说绿萝路菜市场准备建垃圾中转站，真的假的,"绿萝路,真的假,菜市场,中转站,垃圾",21,relevant,民生,满足,2,low,0.98,True,7,1,民生实事,weibo,https://weibo.com/2740478674/edf9f5d6,2026-06-13T12:00:00.000000,2026-03-23T06:17:28,111.32173238355854,30.69671753900872,530823.71,3397394.53,体育场路,社区
e0835,规划范围,体育场路,葛洲坝理发店的涨了服务反而更差问题，已经反映多次,"更差,理发店,葛洲坝,反而,多次",24,relevant,交通,期待,2,medium,0.83,True,1,1,公共交通,su12345,https://su12345.yichang.gov.cn/complaint/S2026602318,2026-06-13T12:00:00.000000,2026-04-25T14:07:14,111.31123046360085,30.694456718162645,529818.26,3397141.04,儿童公园,公园
e0836,规划范围,港窑路,沿江大道开发商跑路了，对周边房价有影响吗,"沿江,大道,周边,开发商,房价",20,relevant,城建,愤怒,2,high,0.74,True,16,2,城建|规划,xiaohongshu,https://www.xiaohongshu.com/explore/50fb31b0d9f2b9cbb0c9aa5d,2026-06-13T12:00:00.000000,2026-03-16T06:06:34,111.27806667459946,30.693214868180355,526641.24,3396995.03,滨江公园-镇江阁,沿江休闲
e0837,规划范围,西陵区,东山和东山的药店对比，差距太大了,"东山,药店,差距,对比,太大",16,relevant,社区,中性,4,low,0.81,True,14,3,便民|社区|宜昌|生活服务,xiaohongshu,https://www.xiaohongshu.com/explore/c5c75cc22fc17384cdc7cef8,2026-06-13T12:00:00.000000,2026-04-05T01:14:55,111.29869255615327,30.70549832118788,528613.77,3398361.91,时代广场,核心商圈
e0838,规划范围,三峡大学,西陵一路天桥的红绿灯需要增加,"西陵,红绿灯,天桥,一路,增加",14,relevant,社区,愤怒,4,low,0.86,True,19,1,社区|民生|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/a6fae911befa227242723916,2026-06-13T12:00:00.000000,2026-03-29T00:37:14,111.29268111978588,30.700394143260496,528039.36,3397794.52,夷陵广场,核心商圈
e0839,规划范围,三峡大学,绿萝路菜市场附近理发店早晚高峰根本挤不上去，生活很不方便,"绿萝路,菜市场,理发店,早晚,高峰",28,relevant,社区,中性,3,high,0.84,True,4,1,社区|宜昌|生活服务|便民,xiaohongshu,https://www.xiaohongshu.com/explore/7eb705b87f9dc589ef54a040,2026-06-13T12:00:00.000000,2026-03-25T09:19:29,111.32364260738035,30.738146328637175,530993.46,3401988.08,开发区北,边缘
e0840,规划范围,锦绣社区,儿童公园新装的信报箱挺好的，给社区点赞,"信报箱,儿童公园,点赞,新装,社区",19,relevant,民生,期待,4,low,0.72,True,9,0,民生关注,weibo,https://weibo.com/4954967755/918c67c0,2026-06-13T12:00:00.000000,2026-04-10T04:56:37,111.32645460082597,30.748949186474444,531259.27,3403186.53,开发区北,边缘
e0841,规划范围,滨江公园,东山大道长途站防盗门太旧了，反映了好几次了,"防盗门,太旧,东山,长途,大道",21,relevant,城市,愤怒,5,high,0.75,True,13,4,社区|宜昌|城市生活|民生,xiaohongshu,https://www.xiaohongshu.com/explore/e6abca6901009b3d448dac52,2026-06-13T12:00:00.000000,2026-03-17T16:53:34,111.35832578591722,30.67428293417401,534337.51,3394917.93,五一广场,核心商圈
e0842,规划范围,夷陵广场,关注三峡大学在修路的最新进展,"修路,三峡,最新进展,大学,关注",14,relevant,城建,好奇,2,medium,0.79,True,24,2,宜昌新闻|城建动态,weibo,https://weibo.com/1821237452/92e047a8,2026-06-13T12:00:00.000000,2026-05-06T04:24:43,111.31933074947209,30.70124643034139,530592.19,3397895.97,东山花园,社区
e0843,规划范围,夷陵广场,锦绣天下道路要拓宽，不知道什么时候动工,"锦绣,动工,拓宽,道路,天下",19,relevant,城建,好奇,4,high,0.84,True,589,34,规划|城建,dianping,https://www.dianping.com/review/96601542,2026-06-13T12:00:00.000000,2026-05-20T00:49:02,111.3166454852942,30.705685511950286,530333.55,3398387.38,夷陵大道-胜利段,次级商圈
e0844,规划范围,万达广场,水悦城星巴克广场舞音响太吵了，大家有没有同感,"星巴克,太吵,水悦城,同感,音响",22,relevant,环境,怀念,3,high,0.87,True,6,0,生活|环境|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/7ce6cca947080702f351342e,2026-06-13T12:00:00.000000,2026-03-14T23:00:23,111.34528935112282,30.680290778156124,533086.21,3395580.08,中南路商圈,核心商圈
e0845,规划范围,三峡大学,西陵一路天桥河水发臭了，希望有关部门管管,"西陵,发臭,管管,天桥,河水",20,relevant,环境,中性,3,high,0.95,True,18,1,环境,dianping,https://www.dianping.com/review/34236655,2026-06-13T12:00:00.000000,2026-03-29T16:00:41,111.30418436391108,30.707052769790653,529139.4,3398535.66,CBD中央商务区,核心商圈
e0846,规划范围,均瑶广场,每天路过城东大道，门禁不够用太危险了,"门禁,城东,路过,大道,不够",18,relevant,城市,怀念,1,low,0.95,True,68,7,民生|城市生活|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/c729475ba50181c1af32caae,2026-06-13T12:00:00.000000,2026-06-11T00:48:27,111.2970232005201,30.702226858880106,528454.81,3397998.79,均瑶广场,核心商圈
e0847,规划范围,滨江公园,每天路过三峡大学，无障碍通道被占了太危险了,"无障碍,三峡,路过,通道,危险",21,relevant,社区,满足,2,high,0.9,True,22773,1626,社区|民生,xiaohongshu,https://www.xiaohongshu.com/explore/ca7275acddcf5541f801c54a,2026-06-13T12:00:00.000000,2026-03-17T06:00:04,111.36879424821694,30.672379103398583,535341.38,3394710.11,桔城路商圈,次级商圈
e0848,规划范围,夷陵广场,均瑶广场门口规划方案公示了，大家公示期到月底,"公示,均瑶,期到,广场,月底",22,relevant,城建,期待,4,low,0.8,True,6,2,城建|规划,dianping,https://www.dianping.com/review/38829490,2026-06-13T12:00:00.000000,2026-04-12T11:29:41,111.37595197054898,30.665723910437514,536029.78,3393974.56,伍家岗小学,教育
e0849,规划范围,夷陵区,西陵一路天桥附近供暖投诉了好几次没用，生活很不方便,"西陵,天桥,供暖,没用,投诉",25,relevant,社区,好奇,5,medium,0.93,True,17,3,社区,xiaohongshu,https://www.xiaohongshu.com/explore/59ac94611c0865266f400417,2026-06-13T12:00:00.000000,2026-06-06T10:59:03,111.30579121881293,30.702711695953603,529294.64,3398054.8,胜利四路社区,社区
e0850,规划范围,均瑶广场,夷陵区的幼儿园比以前好多了,"夷陵区,幼儿园,好多,以前",13,relevant,民生,期待,1,high,0.93,True,5,4,生活便利|宜昌服务|民生,weibo,https://weibo.com/9803802565/26852271,2026-06-13T12:00:00.000000,2026-04-10T15:00:40,111.29604266815393,30.705202904118536,528360.0,3398328.48,均瑶广场,核心商圈
e0851,规划范围,西陵一路,早起白龙岗小区散步，但河道漂浮垃圾体验很差,"龙岗,很差,散步,早起,漂浮",21,relevant,环境,失望,5,low,0.89,True,289,10,环境|周边,dianping,https://www.dianping.com/review/24250748,2026-06-13T12:00:00.000000,2026-04-06T01:04:32,111.3350799053533,30.68955665468151,532104.85,3396604.38,杨岔路商圈,次级商圈
e0852,规划范围,滨江公园,早起绿萝路散步，但空气有异味体验很差,"绿萝路,异味,很差,散步,早起",18,relevant,环境,期待,1,medium,0.83,True,6,2,环境|周边,dianping,https://www.dianping.com/review/14170879,2026-06-13T12:00:00.000000,2026-05-16T20:25:35,111.30596375965588,30.701209216124788,529311.62,3397888.27,万达江边段,沿江商圈
e0853,规划范围,云集路,原来国贸大厦博物馆免费开放了，今天才发现,"国贸,大厦,免费,博物馆,开放",20,relevant,设施,愤怒,4,medium,0.72,True,20,1,公共空间|文化设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026937571,2026-06-13T12:00:00.000000,2026-04-13T05:50:14,111.31090721192905,30.7148433997469,529781.02,3399401.13,运河公园,公园
e0854,规划范围,西陵区,体育场路准备建垃圾中转站，有业主群吗求拉,"中转站,体育场,垃圾,业主,准备",20,relevant,城建,愤怒,2,medium,0.77,True,8,5,新鲜事|宜昌|规划|城建,xiaohongshu,https://www.xiaohongshu.com/explore/69ea001953e03da91ba68397,2026-06-13T12:00:00.000000,2026-06-04T22:23:54,111.28448582927832,30.734797392751204,527244.56,3401606.62,西坝社区,社区
e0855,规划范围,绿萝路,沿江大道的供暖配套设施跟不上,"跟不上,供暖,沿江,大道,配套",14,relevant,民生,好奇,5,high,0.78,True,3,4,民生|生活便利|宜昌服务,weibo,https://weibo.com/7055152803/50365047,2026-06-13T12:00:00.000000,2026-04-04T06:09:05,111.31668016533948,30.711565625198418,530335.03,3399039.29,宜昌站,交通
e0856,规划范围,磨基山公园,白龙岗小区南门的供暖涨了服务反而更差,"更差,龙岗,供暖,南门,小区",18,relevant,社区,失望,5,medium,0.81,True,8,5,宜昌|社区|生活服务,xiaohongshu,https://www.xiaohongshu.com/explore/5deedbf7d853088e36c30e32,2026-06-13T12:00:00.000000,2026-05-31T03:09:00,111.3641111101717,30.678338505272,534890.45,3395369.34,宝塔河社区,社区
e0857,规划范围,葛洲坝,夷陵区小区要改造了，观望中,"夷陵区,小区,观望,改造",13,relevant,城建,愤怒,2,high,0.83,True,11,0,城建|规划|宜昌|新鲜事,xiaohongshu,https://www.xiaohongshu.com/explore/840714827d02e234d15c79ab,2026-06-13T12:00:00.000000,2026-05-02T13:34:57,111.30425303787955,30.706515330227322,529146.14,3398476.09,东门外,社区
e0858,规划范围,绿萝路,御景天地的充电桩被占了，物业一直不解决,"御景,充电,天地,物业,解决",19,relevant,设施,失望,3,low,0.74,True,7,0,基础设施|公共设施,dianping,https://www.dianping.com/review/53478420,2026-06-13T12:00:00.000000,2026-05-07T09:24:07,111.31016743705912,30.701229271181237,529714.33,3397891.6,万达广场,核心商圈
e0859,规划范围,儿童公园,每天路过夷陵大道，护栏坏了太危险了,"夷陵,护栏,路过,大道,危险",17,relevant,城市,满足,1,low,0.72,True,6,0,社区|民生|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/2e7f35fe9c6a9c6695912fa7,2026-06-13T12:00:00.000000,2026-05-07T01:33:58,111.30072826147183,30.704286659238303,528809.14,3398228.1,滨江公园-屈原广场,沿江休闲
e0860,规划范围,CBD,运河公园晚上光污染严重，大家有没有同感,"光污染,同感,运河,公园,有没有",19,relevant,环境,好奇,1,high,0.95,True,1,3,河道管理|环境污染,su12345,https://su12345.yichang.gov.cn/complaint/S2026428949,2026-06-13T12:00:00.000000,2026-05-05T21:52:45,111.31203234043502,30.694193133588854,529895.16,3397112.04,夷陵中学,教育
e0861,规划范围,云集路,国贸大厦的社区文化中心活动丰富，周末带娃去了,"带娃,国贸,大厦,社区,周末",22,relevant,城市,愤怒,1,high,0.81,True,2,4,城市记忆|宜昌文化|打卡宜昌,weibo,https://weibo.com/9841194447/2a92dfe2,2026-06-13T12:00:00.000000,2026-03-26T21:59:46,111.29379749093796,30.696854096763673,528147.34,3397402.33,夷陵广场,核心商圈
e0862,规划范围,国贸大厦,对比隔壁白龙岗小区，我们儿童公园的护栏被占了,"儿童公园,龙岗,护栏,隔壁,小区",22,relevant,设施,满足,2,medium,0.95,True,21,3,公共设施|基础设施,dianping,https://www.dianping.com/review/91294820,2026-06-13T12:00:00.000000,2026-04-17T14:33:28,111.33097332842195,30.718068441555335,531702.06,3399764.18,水悦城,核心商圈
e0863,规划范围,锦绣社区,在港窑路物业费涨了服务反而更差，效率真的低,"窑路,更差,物业费,效率,反而",21,relevant,民生,愤怒,5,medium,0.97,True,12,0,宜昌服务|生活便利|民生,weibo,https://weibo.com/6949417124/ecc29ff1,2026-06-13T12:00:00.000000,2026-04-20T15:46:32,111.31222066621174,30.70893450153888,529908.66,3398746.39,白龙岗,社区
e0864,规划范围,西陵一路,关于东山大道长途站在修路，有知情人士吗,"修路,东山,长途,知情,大道",19,relevant,城建,满足,3,high,0.92,True,216,11,城建|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/fbf569ca5a3a5e00c53a6e46,2026-06-13T12:00:00.000000,2026-04-05T09:28:02,111.29732866400975,30.70890171016859,528482.11,3398738.88,时代广场,核心商圈
e0865,规划范围,胜利四路,发展大道防盗门终于要换新了，期待,"要换,防盗门,大道,期待,终于",16,relevant,城市,期待,4,medium,0.89,True,0,1,民生关注|城市设施,weibo,https://weibo.com/4098065632/1f8ab865,2026-06-13T12:00:00.000000,2026-03-23T03:59:24,111.3589491027297,30.68105231360408,534394.84,3395668.61,宝塔河社区,社区
e0866,规划范围,锦绣社区,早起发展大道散步，但下水道反味体验很差,"反味,下水道,很差,散步,早起",19,relevant,环境,期待,4,high,0.81,True,9,3,宜昌环境,weibo,https://weibo.com/1569834100/bf8bef42,2026-06-13T12:00:00.000000,2026-06-01T21:44:59,111.30243097999846,30.707156667894004,528971.4,3398546.72,CBD中央商务区,核心商圈
e0867,规划范围,绿萝路,原来水悦城老建筑翻新后挺有味道，今天才发现,"水悦城,翻新,味道,建筑,原来",21,relevant,城市,好奇,3,medium,0.77,True,16,2,宜昌|打卡|文化|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/f4602ec179f83a35a90a6b28,2026-06-13T12:00:00.000000,2026-06-07T08:56:13,111.34761071640467,30.694632291087306,533303.72,3397170.74,宝塔河江段,沿江社区
e0868,规划范围,东山,对比前几年，东山大道灰尘特别大，窗户都不敢开越来越严重了,"东山,灰尘,窗户,大道,对比",28,relevant,城市,失望,3,medium,0.71,True,20,3,宜昌环境|城市生活,weibo,https://weibo.com/8456584837/d6e8b96f,2026-06-13T12:00:00.000000,2026-05-28T06:42:24,111.37300078984737,30.666012443436795,535746.84,3394005.61,桔城路商圈,次级商圈
e0869,规划范围,发展大道,港窑路最近路边烧烤油烟扰民，居民意见很大,"港窑路,油烟,扰民,烧烤,路边",20,relevant,城市,喜爱,4,medium,0.87,True,30,3,环境|城市|宜昌|生活,xiaohongshu,https://www.xiaohongshu.com/explore/d874df4e264f6301bcd147e7,2026-06-13T12:00:00.000000,2026-05-04T20:44:03,111.29250574854642,30.707234274515326,528020.59,3398552.8,西陵一路商区,次级商圈
e0870,规划范围,猇亭区,胜利四路滨江水质越来越差了，大家有没有同感,"同感,滨江,四路,水质,有没有",21,relevant,城市,怀念,2,medium,0.94,True,48,1,宜昌|城市,xiaohongshu,https://www.xiaohongshu.com/explore/48d1d5b0a0adb200e20c9cdb,2026-06-13T12:00:00.000000,2026-04-07T15:33:28,111.33699017316034,30.7032528652844,532283.32,3398123.36,大公桥江段,沿江社区
e0871,规划范围,葛洲坝,发展大道附近快递柜坏了，出行很不方便,"柜坏,快递,出行,大道,方便",18,relevant,城市,失望,4,high,0.79,True,5,1,城市设施,weibo,https://weibo.com/8372011591/9b2dae11,2026-06-13T12:00:00.000000,2026-05-14T16:27:07,111.29788055721517,30.69758571757745,528538.31,3397484.47,国贸大厦,核心商圈
e0872,规划范围,体育场路,城东大道BRT站最近河水发臭了，居民意见很大,"BRT,发臭,城东,大道,河水",22,relevant,城市,怀念,1,medium,0.75,True,12,2,城市|生活|宜昌|环境,xiaohongshu,https://www.xiaohongshu.com/explore/3cb12bcc070e85041e73e420,2026-06-13T12:00:00.000000,2026-05-05T05:22:29,111.31048353505282,30.696648238922787,529746.02,3397383.81,体育场路,社区
