id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e1164,xiling_wujia,12345,2026-04-11T16:57:06+08:00,2026-04-11T16:57:06+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,期待,4,positive,0.62,medium,0.9,True,宜昌,relevant,休闲娱乐,9,1,网吧,,T3,摩非电竞(CBD店),main,111.28262343154098,30.711456932651934,527072.73,3399018.52,摩非电竞(CBD店),休闲娱乐
e1165,xiling_wujia,xiaohongshu,2026-04-28T17:25:30+08:00,2026-04-28T17:25:30+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,失望,5,negative,1.0,high,0.96,True,宜昌,relevant,休闲娱乐,0,0,电影院,,T3,幸福蓝海国际影城(水悦城店),main,111.31118300243239,30.708639707221565,529809.35,3398713.43,幸福蓝海国际影城(水悦城店),休闲娱乐
e1166,xiling_wujia,meituan,2026-04-13T11:08:24+08:00,2026-04-13T11:08:24+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_governance,facility,喜爱,5,positive,0.95,low,0.95,True,宜昌,relevant,休闲娱乐,7,0,网吧,,T3,摩非电竞(CBD店),main,111.28267888130196,30.711055632988913,527078.15,3398974.05,摩非电竞(CBD店),休闲娱乐
e1167,xiling_wujia,meituan,2026-04-21T12:27:05+08:00,2026-04-21T12:27:05+08:00,新修的滨江绿道走起来很舒服，规划得不错,"新修,绿道,滨江,舒服,不错",19,urban_operation,facility,期待,4,positive,1.0,medium,0.94,True,宜昌,relevant,商务住宅,10,1,住宅小区,,T3,城洋景苑,main,111.3487145180238,30.657973334722296,533422.09,3393106.88,城洋景苑,商务住宅
e1168,xiling_wujia,dianping,2026-04-16T10:21:41+08:00,2026-04-16T10:21:41+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品,文旅复苏",13,urban_operation,culture,愤怒,5,negative,0.77,high,0.79,True,宜昌,relevant,风景名胜,4,3,城市广场,,T3,万寿园,main,111.31158245349401,30.680447831291737,529856.29,3395588.04,万寿园,风景名胜
e1169,xiling_wujia,meituan,2026-04-21T05:58:56+08:00,2026-04-21T05:58:56+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐,踏青",11,urban_operation,culture,期待,5,positive,0.82,low,0.86,True,宜昌,relevant,商务住宅,3,0,商住两用楼宇,,T3,新华广场,main,111.32788505373,30.679857448201325,531418.63,3395527.04,新华广场,商务住宅
e1170,xiling_wujia,dianping,2026-04-20T15:16:05+08:00,2026-04-20T15:16:05+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_governance,facility,喜爱,5,positive,0.84,high,0.78,True,宜昌,relevant,休闲娱乐,16,1,剧场,,T3,宜昌剧院(湖北三峡演艺集团),main,111.28759839163628,30.706873713154792,527550.59,3398511.62,宜昌剧院(湖北三峡演艺集团),休闲娱乐
e1171,xiling_wujia,dianping,2026-04-27T21:19:24+08:00,2026-04-27T21:19:24+08:00,磨基山公园绿化做得漂亮,"磨基山,绿化,公园,漂亮,踏青",11,urban_renewal,environment,喜爱,5,positive,0.84,high,0.92,True,宜昌,relevant,休闲娱乐,5,3,马术俱乐部,,T3,耀骏国际马术俱乐部(宜昌店),main,111.33619158500967,30.731942497975442,532197.28,3401303.82,耀骏国际马术俱乐部(宜昌店),休闲娱乐
e1172,xiling_wujia,meituan,2026-04-27T03:46:34+08:00,2026-04-27T03:46:34+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间,夜经济",15,urban_governance,facility,期待,4,positive,0.76,low,0.89,True,宜昌,relevant,公司企业,41,3,公司,,T3,宜昌经纬纺机有限公司,main,111.38873384450609,30.63908159234704,537264.97,3391025.04,宜昌经纬纺机有限公司,公司企业
e1173,xiling_wujia,weibo,2026-04-15T03:41:03+08:00,2026-04-15T03:41:03+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周,踏青",12,urban_operation,service,失望,4,negative,0.89,medium,0.88,True,宜昌,relevant,体育休闲服务,1,4,综合医院,,T3,宜昌民福医院,main,111.30911246866489,30.71043711475121,529610.45,3398912.15,宜昌民福医院,体育休闲服务
e1174,xiling_wujia,12345,2026-04-16T20:21:15+08:00,2026-04-16T20:21:15+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_renewal,service,满足,5,positive,0.85,high,0.87,True,宜昌,relevant,住宿服务,1,1,宾馆酒店,,T3,东城宾馆(三峡大道店),main,111.35901835091232,30.659741410298942,534409.03,3393306.0,东城宾馆(三峡大道店),住宿服务
e1175,xiling_wujia,meituan,2026-04-26T09:36:46+08:00,2026-04-26T09:36:46+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_operation,service,愤怒,5,negative,0.94,low,0.81,True,宜昌,relevant,交通设施服务,0,3,快速公交站,,T3,黄河路(快速公交站),main,111.29984569213308,30.735138047231047,528715.45,3401648.22,黄河路(快速公交站),交通设施服务
e1176,xiling_wujia,12345,2026-04-23T01:04:29+08:00,2026-04-23T01:04:29+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_renewal,culture,满足,5,positive,0.65,medium,0.8,True,宜昌,relevant,商务住宅,8,8,住宅小区,,T3,天屿,main,111.34194779890665,30.674097203645204,532768.1,3394892.45,天屿,商务住宅
e1177,xiling_wujia,xiaohongshu,2026-04-27T13:56:19+08:00,2026-04-27T13:56:19+08:00,一般水平,"水平,一般",4,urban_operation,facility,中性,1,neutral,0.45,high,0.96,True,宜昌,relevant,科教文化服务,1,3,中学,,T3,东山中学,main,111.30085828810371,30.70405472683653,528821.67,3398202.42,东山中学,科教文化服务
e1178,xiling_wujia,dianping,2026-04-17T21:02:26+08:00,2026-04-17T21:02:26+08:00,施工噪音半夜还在响，扰民,"扰民,噪音,半夜,施工",12,urban_operation,facility,愤怒,5,negative,0.63,high,0.96,True,宜昌,relevant,科教文化服务,0,3,学校,,T3,金东方学校(西陵校区),main,111.32231115596265,30.688303190473263,530881.84,3396461.83,金东方学校(西陵校区),科教文化服务
e1179,xiling_wujia,weibo,2026-04-22T02:19:07+08:00,2026-04-22T02:19:07+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_governance,facility,期待,4,positive,0.89,low,0.92,True,宜昌,relevant,商务住宅,0,0,住宅小区,,T3,万豪中心,main,111.36287642351422,30.655279846325808,534780.4,3392812.56,万豪中心,商务住宅
e1180,xiling_wujia,weibo,2026-04-29T18:51:26+08:00,2026-04-29T18:51:26+08:00,滨江公园散步看江景很惬意，环境真好,"江景,滨江,惬意,散步,公园",17,urban_planning,environment,满足,5,positive,0.81,low,0.85,True,宜昌,relevant,公司企业,6,0,公司,,T3,长江宜昌航道工程局,main,111.31030041455497,30.683181521854497,529732.61,3395890.77,长江宜昌航道工程局,公司企业
e1181,xiling_wujia,dianping,2026-04-16T13:22:14+08:00,2026-04-16T13:22:14+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护,文旅复苏",15,urban_governance,facility,满足,5,positive,0.9,low,0.86,True,宜昌,relevant,金融保险服务,1,0,中国银行,,T3,中国银行(伍临路支行),main,111.35321738556722,30.64289505170502,533858.92,3391436.58,中国银行(伍临路支行),金融保险服务
e1182,xiling_wujia,meituan,2026-04-11T13:32:51+08:00,2026-04-11T13:32:51+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_planning,service,满足,5,positive,0.81,low,0.79,True,宜昌,relevant,住宿服务,2,1,宾馆酒店,,T3,宜昌金岛假日酒店(胜利四路店),main,111.29582363734562,30.69205812241291,528342.86,3396871.13,宜昌金岛假日酒店(胜利四路店),住宿服务
e1183,xiling_wujia,dianping,2026-04-26T01:01:29+08:00,2026-04-26T01:01:29+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_renewal,environment,满足,4,positive,0.67,medium,0.9,True,宜昌,relevant,购物服务,5,1,综合市场,,T3,三峡文化城,main,111.32047747268487,30.695522779181328,530703.86,3397261.73,三峡文化城,购物服务
e1184,xiling_wujia,dianping,2026-04-19T19:37:23+08:00,2026-04-19T19:37:23+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_governance,service,愤怒,5,negative,0.82,high,0.8,True,宜昌,relevant,生活服务,0,0,生活服务场所,,T3,宜昌爱合口腔医院维艺东山门诊部,main,111.30740201688737,30.710347975158353,529446.63,3398901.82,宜昌爱合口腔医院维艺东山门诊部,生活服务
e1185,xiling_wujia,meituan,2026-04-12T13:17:18+08:00,2026-04-12T13:17:18+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间,夜经济",15,urban_governance,facility,喜爱,5,positive,0.9,high,0.89,True,宜昌,relevant,金融保险服务,4,3,农村商业银行,,T3,三峡农商银行(伍家支行),main,111.35819463281112,30.65455246775786,534331.92,3392730.48,三峡农商银行(伍家支行),金融保险服务
e1186,xiling_wujia,xiaohongshu,2026-04-14T11:41:20+08:00,2026-04-14T11:41:20+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_governance,service,喜爱,4,positive,0.74,low,0.81,True,宜昌,relevant,风景名胜,4,1,公园,,T3,石板森林公园,main,111.34853292666502,30.731477205967604,533379.39,3401255.84,石板森林公园,风景名胜
e1187,xiling_wujia,weibo,2026-04-26T10:11:57+08:00,2026-04-26T10:11:57+08:00,空气清新，适合晨练,"晨练,空气清新,适合,夜经济",9,urban_operation,environment,喜爱,5,positive,0.9,high,0.99,True,宜昌,relevant,体育休闲服务,2,1,三级甲等医院,,T3,国药葛洲坝中心医院,main,111.28175355527283,30.721446515641126,526986.62,3400125.81,国药葛洲坝中心医院,体育休闲服务
e1188,xiling_wujia,meituan,2026-04-22T13:08:47+08:00,2026-04-22T13:08:47+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_operation,culture,失望,4,negative,0.99,low,0.89,True,宜昌,relevant,生活服务,16,1,物流速递,,T3,顺丰速运(伍家店),main,111.3721285303427,30.640405167715212,535672.64,3391166.39,顺丰速运(伍家店),生活服务
e1189,xiling_wujia,weibo,2026-04-12T13:12:55+08:00,2026-04-12T13:12:55+08:00,普普通通,普普通通,4,urban_operation,culture,中性,1,neutral,0.43,high,0.84,True,宜昌,relevant,休闲娱乐,4,4,电影院,,T3,金逸国际电影城(卓悦店),main,111.29210906158598,30.702160236031524,527984.05,3397990.17,金逸国际电影城(卓悦店),休闲娱乐
e1190,xiling_wujia,dianping,2026-04-16T13:14:05+08:00,2026-04-16T13:14:05+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_operation,event,喜爱,4,positive,0.77,medium,0.92,True,宜昌,relevant,商务住宅,9,3,住宅小区,,T3,兴润·兴悦府,main,111.34126388286526,30.68125171563596,532700.15,3395685.43,兴润·兴悦府,商务住宅
e1191,xiling_wujia,meituan,2026-04-15T09:53:53+08:00,2026-04-15T09:53:53+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_renewal,service,期待,4,positive,1.0,low,0.98,True,宜昌,relevant,体育休闲服务,7,0,综合医院,,T3,宜昌长航医院东院,main,111.32704157928484,30.669877644895365,531341.03,3394420.4,宜昌长航医院东院,体育休闲服务
e1192,xiling_wujia,dianping,2026-04-24T01:28:11+08:00,2026-04-24T01:28:11+08:00,没什么特别,"没什么,特别",5,urban_governance,service,好奇,2,neutral,0.37,low,0.95,True,宜昌,relevant,休闲娱乐,1,0,网吧,,T3,伽纹电竞,main,111.28094480844709,30.71788185651965,526910.14,3399730.42,伽纹电竞,休闲娱乐
e1193,xiling_wujia,12345,2026-04-10T22:10:36+08:00,2026-04-10T22:10:36+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,5,positive,0.86,medium,0.8,True,宜昌,relevant,生活服务,3,0,物流速递,,T3,山东临沂长英物流,main,111.38472769731196,30.65909621986151,536873.33,3393242.63,山东临沂长英物流,生活服务
e1194,xiling_wujia,dianping,2026-04-29T05:31:52+08:00,2026-04-29T05:31:52+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,5,positive,0.91,medium,0.88,True,宜昌,relevant,金融保险服务,5,6,银行,,T3,湖北银行(港窑路支行),main,111.31706015598411,30.70041287230163,530374.92,3397802.94,湖北银行(港窑路支行),金融保险服务
e1195,xiling_wujia,dianping,2026-04-25T18:30:44+08:00,2026-04-25T18:30:44+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_operation,service,愤怒,4,negative,0.79,high,0.98,True,宜昌,relevant,购物服务,1,0,手机销售,,T3,合美通讯广场(果园一路),main,111.29180515492861,30.701196626713607,527955.21,3397883.27,合美通讯广场(果园一路),购物服务
e1196,xiling_wujia,12345,2026-04-14T17:36:37+08:00,2026-04-14T17:36:37+08:00,普通,普通,2,urban_renewal,event,中性,3,neutral,0.34,high,0.99,True,宜昌,relevant,金融保险服务,12,1,招商银行,,T3,招商银行(宜昌中山支行),main,111.30058973362657,30.683673119633685,528801.99,3395942.74,招商银行(宜昌中山支行),金融保险服务
e1197,xiling_wujia,weibo,2026-04-22T09:57:28+08:00,2026-04-22T09:57:28+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时,防汛",14,urban_governance,service,喜爱,4,positive,0.96,medium,0.98,True,宜昌,relevant,交通设施服务,10,8,公交车站相关,,T3,仁和医院(公交站),main,111.34773100599207,30.64748694243797,533331.43,3391944.01,仁和医院(公交站),交通设施服务
e1198,xiling_wujia,dianping,2026-04-26T12:55:13+08:00,2026-04-26T12:55:13+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_planning,service,愤怒,4,negative,0.74,low,0.91,True,宜昌,relevant,交通设施服务,0,3,公交车站相关,,T3,黄河路公交停车场(公交站),main,111.29969195696519,30.7328044305043,528701.42,3401389.47,黄河路公交停车场(公交站),交通设施服务
e1199,xiling_wujia,xiaohongshu,2026-04-24T16:43:01+08:00,2026-04-24T16:43:01+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断,防汛",11,urban_planning,event,失望,5,negative,0.78,low,0.91,True,宜昌,relevant,科教文化服务,0,0,小学,,T3,宜昌市汕头路小学,main,111.31925200659384,30.71879154147659,530579.11,3399841.09,宜昌市汕头路小学,科教文化服务
e1200,xiling_wujia,meituan,2026-04-15T19:15:07+08:00,2026-04-15T19:15:07+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间,防汛",15,urban_governance,facility,期待,4,positive,0.81,low,0.81,True,宜昌,relevant,住宿服务,2,19,宾馆酒店,,T3,宜昌9加1快捷酒店,main,111.35418611730756,30.64202686836081,533952.09,3391340.62,宜昌9加1快捷酒店,住宿服务
e1201,xiling_wujia,xiaohongshu,2026-04-29T14:33:17+08:00,2026-04-29T14:33:17+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_governance,environment,满足,4,positive,0.8,medium,0.87,True,宜昌,relevant,公司企业,10,0,公司,,T3,浙江二建宜昌钢结构有限公司,main,111.32346567629533,30.705074308421892,530987.1,3398321.48,浙江二建宜昌钢结构有限公司,公司企业
e1202,xiling_wujia,dianping,2026-04-13T08:50:59+08:00,2026-04-13T08:50:59+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑,夜经济",11,urban_operation,environment,愤怒,4,negative,0.83,high,0.92,True,宜昌,relevant,政府机构及社会团体,5,0,区县级政府及事业单位,,T3,伍家岗区人力资源和社会保障局,main,111.32652349918035,30.66704099412319,531292.29,3394105.77,伍家岗区人力资源和社会保障局,政府机构及社会团体
e1203,xiling_wujia,dianping,2026-04-23T21:04:39+08:00,2026-04-23T21:04:39+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,满足,5,positive,0.76,low,0.8,True,宜昌,relevant,购物服务,1,0,建材五金市场,,T3,易中建材家装大世界,main,111.3313923905553,30.73071877045509,531738.06,3401166.78,易中建材家装大世界,购物服务
e1204,xiling_wujia,dianping,2026-04-17T03:07:21+08:00,2026-04-17T03:07:21+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐,夜经济",11,urban_operation,culture,满足,4,positive,0.78,low,0.88,True,宜昌,relevant,休闲娱乐,0,7,游泳馆,,T3,保利林语溪,main,111.31697122209742,30.717552441001757,530361.03,3399703.1,保利林语溪,休闲娱乐
e1205,xiling_wujia,dianping,2026-04-24T11:21:41+08:00,2026-04-24T11:21:41+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_renewal,culture,期待,5,positive,0.62,high,0.91,True,宜昌,relevant,科教文化服务,0,5,小学,,T3,伍家岗区实验小学教育集团北山校区,main,111.296719588915,30.692000448894355,528428.72,3396864.97,伍家岗区实验小学教育集团北山校区,科教文化服务
e1206,xiling_wujia,dianping,2026-04-16T17:30:19+08:00,2026-04-16T17:30:19+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,期待,4,positive,0.8,high,0.86,True,宜昌,relevant,商务住宅,6,0,住宅小区,,T3,东辰壹号·峰景,main,111.3230715192867,30.675483307967088,530958.78,3395040.76,东辰壹号·峰景,商务住宅
e1207,xiling_wujia,dianping,2026-04-15T06:48:03+08:00,2026-04-15T06:48:03+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子,踏青",14,urban_planning,service,期待,5,positive,0.91,high,0.84,True,宜昌,relevant,生活服务,2,5,洗浴推拿场所,,T3,豪爵足道·SPA(长江广场店),main,111.32541987656572,30.677679203888708,531183.11,3395284.86,豪爵足道·SPA(长江广场店),生活服务
e1208,xiling_wujia,dianping,2026-04-17T17:39:51+08:00,2026-04-17T17:39:51+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日,文旅复苏",10,urban_governance,event,失望,5,negative,0.71,medium,0.89,True,宜昌,relevant,购物服务,2,7,家电电子卖场,,T3,宜昌新华书店·屈原书城,main,111.28180835201564,30.71107161033019,526994.76,3398975.61,宜昌新华书店·屈原书城,购物服务
e1209,xiling_wujia,dianping,2026-04-19T05:05:21+08:00,2026-04-19T05:05:21+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园,防汛",13,urban_governance,environment,期待,5,positive,0.67,medium,0.85,True,宜昌,relevant,科教文化服务,7,3,培训机构,,T3,宜昌市安全生产资格考试中心,main,111.29123891715375,30.720310508646126,527895.46,3400002.19,宜昌市安全生产资格考试中心,科教文化服务
e1210,xiling_wujia,meituan,2026-04-21T02:26:05+08:00,2026-04-21T02:26:05+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家,防汛",14,urban_operation,service,满足,5,positive,0.77,low,0.93,True,宜昌,relevant,住宿服务,10,1,宾馆酒店,,T3,曼泊酒店(宜昌三峡大学店),main,111.31160838602369,30.71783733631331,529847.27,3399733.24,曼泊酒店(宜昌三峡大学店),住宿服务
e1211,xiling_wujia,meituan,2026-04-11T02:10:05+08:00,2026-04-11T02:10:05+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服,踏青",11,urban_governance,service,失望,5,negative,0.68,low,0.99,True,宜昌,relevant,购物服务,19,3,购物相关场所,,T3,鑫怡广场,main,111.31455832902441,30.693029913259533,530137.54,3396983.75,鑫怡广场,购物服务
e1212,xiling_wujia,xiaohongshu,2026-04-12T21:21:07+08:00,2026-04-12T21:21:07+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,5,positive,0.94,medium,0.97,True,宜昌,relevant,体育休闲服务,0,0,卫生院,,T3,西陵区西陵社区卫生服务中心,main,111.29354807940106,30.714241964303753,528118.4,3399329.97,西陵区西陵社区卫生服务中心,体育休闲服务
e1213,xiling_wujia,meituan,2026-04-28T11:18:38+08:00,2026-04-28T11:18:38+08:00,营业十二小时,"十二,营业,小时",6,urban_governance,service,好奇,3,neutral,0.38,medium,0.92,True,宜昌,relevant,住宿服务,3,3,五星级宾馆,,T3,国宾花园酒店,main,111.3084673440575,30.697317207480697,529552.66,3397457.44,国宾花园酒店,住宿服务
e1214,xiling_wujia,dianping,2026-04-14T18:13:36+08:00,2026-04-14T18:13:36+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,喜爱,4,positive,0.75,low,0.79,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T3,东南岸,main,111.34398532527572,30.670475737606765,532964.58,3394491.55,东南岸,商务住宅
e1215,xiling_wujia,meituan,2026-04-13T17:25:11+08:00,2026-04-13T17:25:11+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,4,positive,0.81,high,0.98,True,宜昌,relevant,商务住宅,6,0,住宅小区,,T3,兴润·首府,main,111.32584862063848,30.682796547545877,531222.55,3395852.31,兴润·首府,商务住宅
e1216,xiling_wujia,dianping,2026-04-21T13:29:33+08:00,2026-04-21T13:29:33+08:00,就这样吧,"这样,防汛",4,urban_operation,service,中性,3,neutral,0.45,medium,0.83,True,宜昌,relevant,交通设施服务,16,0,港口码头,,T3,宜昌港九码头,main,111.29744398173126,30.68418954008504,528500.42,3395999.19,宜昌港九码头,交通设施服务
e1217,xiling_wujia,dianping,2026-04-20T22:25:31+08:00,2026-04-20T22:25:31+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_operation,environment,失望,5,negative,0.75,high,0.92,True,宜昌,relevant,休闲娱乐,6,6,电影院,,T3,太平洋影城(宜昌华祥店),main,111.29570790208183,30.71938794579711,528323.79,3399901.03,太平洋影城(宜昌华祥店),休闲娱乐
e1218,xiling_wujia,dianping,2026-04-12T08:27:05+08:00,2026-04-12T08:27:05+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,4,negative,0.7,high,0.84,True,宜昌,relevant,科教文化服务,4,0,中学,,T3,宜昌市第八中学,main,111.30779130387798,30.713716596880158,529482.9,3399275.39,宜昌市第八中学,科教文化服务
e1219,xiling_wujia,xiaohongshu,2026-04-20T22:48:30+08:00,2026-04-20T22:48:30+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,facility,中性,1,neutral,0.48,low,0.96,True,宜昌,relevant,购物服务,7,0,购物相关场所,,T3,林氏家居(宜昌CBD店),main,111.28627492220286,30.712442635478734,527422.23,3399128.69,林氏家居(宜昌CBD店),购物服务
e1220,xiling_wujia,meituan,2026-04-22T22:44:48+08:00,2026-04-22T22:44:48+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",12,urban_renewal,service,失望,4,negative,0.86,high,0.81,True,宜昌,relevant,交通设施服务,20,8,公交车站相关,,T3,BRT二十二中(公交站),main,111.28890204398424,30.721470422022772,527671.3,3400130.2,BRT二十二中(公交站),交通设施服务
e1221,xiling_wujia,dianping,2026-04-26T12:12:55+08:00,2026-04-26T12:12:55+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,期待,4,positive,0.85,low,0.85,True,宜昌,relevant,休闲娱乐,3,1,网吧,,T3,大麦电竞(中南路长江广场店),main,111.32605226941311,30.6786409118146,531243.4,3395391.66,大麦电竞(中南路长江广场店),休闲娱乐
e1222,xiling_wujia,dianping,2026-04-21T07:00:39+08:00,2026-04-21T07:00:39+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断,防汛",11,urban_governance,event,失望,5,negative,0.97,low,0.94,True,宜昌,relevant,科教文化服务,9,1,科研机构,,T3,艾家嘴125地质队,main,111.33054364714408,30.661589356014606,531679.34,3393502.5,艾家嘴125地质队,科教文化服务
e1223,xiling_wujia,12345,2026-04-29T03:43:10+08:00,2026-04-29T03:43:10+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家,文旅复苏",14,urban_operation,service,喜爱,4,positive,0.79,high,0.81,True,宜昌,relevant,休闲娱乐,8,0,KTV,,T3,欢乐迪(华祥商业中心店),main,111.29427475724641,30.714988125674257,528187.79,3399412.88,欢乐迪(华祥商业中心店),休闲娱乐
e1224,xiling_wujia,xiaohongshu,2026-04-21T20:47:23+08:00,2026-04-21T20:47:23+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_renewal,culture,喜爱,5,positive,0.73,low,0.84,True,宜昌,relevant,政府机构及社会团体,16,8,区县级政府及事业单位,,T3,宜昌市伍家岗区人民政府,main,111.35631299026498,30.646375142082203,534154.44,3391823.33,宜昌市伍家岗区人民政府,政府机构及社会团体
e1225,xiling_wujia,meituan,2026-04-25T22:01:30+08:00,2026-04-25T22:01:30+08:00,文化设施破旧失修，令人失望,"失修,破旧,失望,设施,令人",13,urban_operation,culture,失望,5,negative,0.8,medium,0.98,True,宜昌,relevant,科教文化服务,10,0,职业技术学校,,T3,三峡大学(中区),main,111.30027289390978,30.69158703344564,528769.28,3396820.04,三峡大学(中区),科教文化服务
e1226,xiling_wujia,weibo,2026-04-24T14:17:37+08:00,2026-04-24T14:17:37+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_renewal,culture,愤怒,4,negative,0.81,high,0.82,True,宜昌,relevant,体育休闲服务,2,4,三级甲等医院,,T3,宜昌市中医医院门诊部,main,111.29578943635872,30.68758562635859,528340.89,3396375.28,宜昌市中医医院门诊部,体育休闲服务
e1227,xiling_wujia,meituan,2026-04-17T14:17:47+08:00,2026-04-17T14:17:47+08:00,一般水平,"水平,一般,文旅复苏",4,urban_renewal,service,好奇,3,neutral,0.37,high,0.91,True,宜昌,relevant,体育休闲服务,1,7,诊所,,T3,宜昌雨之堂中医门诊部,main,111.28699326464414,30.71360077714887,527490.71,3399257.26,宜昌雨之堂中医门诊部,体育休闲服务
e1228,xiling_wujia,meituan,2026-04-18T18:41:19+08:00,2026-04-18T18:41:19+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断,夜经济",11,urban_operation,event,愤怒,4,negative,0.74,low,0.97,True,宜昌,relevant,商务住宅,25,4,住宅小区,,T3,中铁·龙盘湖·世纪山水,main,111.39221946171239,30.606373716990618,537611.75,3387400.06,中铁·龙盘湖·世纪山水,商务住宅
e1229,xiling_wujia,xiaohongshu,2026-04-21T09:15:19+08:00,2026-04-21T09:15:19+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_governance,service,喜爱,4,positive,0.88,medium,0.93,True,宜昌,relevant,住宿服务,1,1,宾馆酒店,,T3,东城宾馆(三峡大道店),main,111.35796526258687,30.6597951941151,534308.08,3393311.64,东城宾馆(三峡大道店),住宿服务
e1230,xiling_wujia,meituan,2026-04-16T11:56:33+08:00,2026-04-16T11:56:33+08:00,一般水平,"水平,一般",4,urban_governance,service,好奇,3,neutral,0.22,high,0.99,True,宜昌,relevant,商务住宅,2,4,住宅小区,,T3,恒大帝景,main,111.3155102495743,30.68224087094663,530232.1,3395787.88,恒大帝景,商务住宅
