id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e1320,xiling_wujia,meituan,2025-07-18T14:09:55+08:00,2025-07-18T14:09:55+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,facility,愤怒,5,negative,0.7,low,0.86,True,宜昌,relevant,金融保险服务,1,7,银行,,T2,汉口银行(伍家岗支行),main,general,111.35704104129614,30.654705573931786,534221.3,3392747.1,汉口银行(伍家岗支行),金融保险服务
e1321,xiling_wujia,dianping,2025-07-12T22:50:31+08:00,2025-07-12T22:50:31+08:00,BRT 高峰挤成沙丁鱼，糟透了,"BRT,挤成,糟透了,沙丁鱼,高峰",15,urban_governance,event,失望,4,negative,0.9,medium,0.81,True,宜昌,relevant,交通设施服务,3,2,停车场相关,,T2,宜昌城市停车科技高中停车场,main,transit_hub,111.27826143767743,30.713780608584457,526654.25,3399275.09,宜昌城市停车科技高中停车场,交通设施服务
e1322,xiling_wujia,dianping,2025-07-18T23:55:00+08:00,2025-07-18T23:55:00+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,满足,4,positive,0.91,medium,0.91,True,宜昌,relevant,休闲娱乐,8,2,台球厅,,T2,嗨8台球俱乐部,main,general,111.3728776360197,30.655990211954382,535738.72,3392894.45,嗨8台球俱乐部,休闲娱乐
e1323,xiling_wujia,dianping,2025-07-12T01:50:11+08:00,2025-07-12T01:50:11+08:00,万达广场品牌全，周末逛着舒服,"万达,周末,舒服,广场,品牌",14,urban_operation,service,期待,4,positive,0.95,low,0.84,True,宜昌,relevant,购物服务,10,0,购物中心,,T2,宜昌国际广场,main,wanda_plaza,111.30523227634113,30.68119887382402,529247.58,3395669.64,宜昌国际广场,购物服务
e1324,xiling_wujia,weibo,2025-07-18T08:27:25+08:00,2025-07-18T08:27:25+08:00,文化设施破旧失修，令人失望,"失修,破旧,失望,设施,令人",13,urban_renewal,culture,愤怒,4,negative,0.69,low,0.97,True,宜昌,relevant,金融保险服务,1,6,中国银行,,T2,中国银行(宜昌平湖支行),main,general,111.28345108118688,30.719903288076555,527149.64,3399955.13,中国银行(宜昌平湖支行),金融保险服务
e1325,xiling_wujia,weibo,2025-07-14T21:25:34+08:00,2025-07-14T21:25:34+08:00,兴发广场停车难，绕了三圈,"停车难,兴发,三圈,广场,冷饮",12,urban_renewal,environment,愤怒,5,negative,0.77,medium,0.88,True,宜昌,relevant,休闲娱乐,0,1,电影院,,T2,中数国际影城(兴发广场店),main,zhongnan_road,111.32434512638777,30.681402959146208,531078.93,3395697.4,中数国际影城(兴发广场店),休闲娱乐
e1326,xiling_wujia,xiaohongshu,2025-07-13T18:24:09+08:00,2025-07-13T18:24:09+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,5,positive,0.84,high,0.92,True,宜昌,relevant,金融保险服务,19,0,中国建设银行,,T2,中国建设银行(宜昌伍家支行),main,general,111.32775085746394,30.662154111854974,531411.5,3393564.33,中国建设银行(宜昌伍家支行),金融保险服务
e1327,xiling_wujia,dianping,2025-07-17T12:16:04+08:00,2025-07-17T12:16:04+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_governance,event,失望,4,negative,0.63,medium,0.84,True,宜昌,relevant,体育休闲服务,18,1,三级甲等医院,,T2,优抚医院,main,general,111.31461188530606,30.71801235724181,530134.9,3399753.45,优抚医院,体育休闲服务
e1328,xiling_wujia,meituan,2025-07-12T13:04:02+08:00,2025-07-12T13:04:02+08:00,滨江步道路灯坏了好几个,"道路灯,滨江,好几个",11,urban_renewal,service,愤怒,5,negative,0.95,high,0.82,True,宜昌,relevant,风景名胜,3,4,公园,,T2,城东公园,main,riverside,111.32017185510527,30.676962608665736,530680.44,3395203.97,城东公园,风景名胜
e1329,xiling_wujia,dianping,2025-07-15T12:41:31+08:00,2025-07-15T12:41:31+08:00,价格普通,"普通,价格",4,urban_operation,service,好奇,1,neutral,0.27,medium,0.92,True,宜昌,relevant,生活服务,11,5,生活服务场所,,T2,伍投·璞境营销中心,main,wuyi_square,111.35835106202582,30.653111835534673,534347.42,3392570.81,伍投·璞境营销中心,生活服务
e1330,xiling_wujia,dianping,2025-07-12T11:54:36+08:00,2025-07-12T11:54:36+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_planning,service,期待,5,positive,0.75,high,0.82,True,宜昌,relevant,购物服务,19,5,购物相关场所,,T2,雅斯超市(喜盈门店),main,general,111.3775998112511,30.674611681603288,536184.39,3394960.43,雅斯超市(喜盈门店),购物服务
e1331,xiling_wujia,meituan,2025-07-15T10:23:14+08:00,2025-07-15T10:23:14+08:00,五一广场周边堵车严重，太差,"五一广场,堵车,周边,严重,夜经济",13,urban_renewal,culture,失望,4,negative,0.72,high,0.8,True,宜昌,relevant,风景名胜,5,5,城市广场,,T2,五一广场,main,wuyi_square,111.35339149577987,30.646922315568382,533874.21,3391883.11,五一广场,风景名胜
e1332,xiling_wujia,weibo,2025-07-12T15:13:13+08:00,2025-07-12T15:13:13+08:00,万达周末人挤人窒息，太糟了,"人挤,太糟,万达,窒息,周末",13,urban_governance,culture,愤怒,5,negative,0.86,low,0.8,True,宜昌,relevant,住宿服务,0,2,宾馆酒店,,T2,宜昌佳缘酒店(万达广场店),main,wanda_plaza,111.31237744045984,30.675243934398086,529934.07,3395011.33,宜昌佳缘酒店(万达广场店),住宿服务
e1333,xiling_wujia,xiaohongshu,2025-07-19T08:59:18+08:00,2025-07-19T08:59:18+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,culture,失望,4,negative,0.73,low,0.9,True,宜昌,relevant,生活服务,3,1,维修站点,,T2,vivo官方客户服务中心(东山大道店),main,general,111.29190790767048,30.700570596487967,527965.24,3397813.89,vivo官方客户服务中心(东山大道店),生活服务
e1334,xiling_wujia,weibo,2025-07-14T04:55:23+08:00,2025-07-14T04:55:23+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_operation,facility,失望,5,negative,0.88,medium,0.96,True,宜昌,relevant,体育休闲服务,26,8,整形美容,,T2,伊莱美整形美容,main,general,111.28033830288797,30.702061985219878,526856.43,3397976.4,伊莱美整形美容,体育休闲服务
e1335,xiling_wujia,xiaohongshu,2025-07-17T19:53:06+08:00,2025-07-17T19:53:06+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品,年轻人",13,urban_operation,culture,失望,4,negative,0.79,medium,0.82,True,宜昌,relevant,生活服务,1,2,生活服务场所,,T2,合和大唐足道•泰式SPA(城市之光店),main,general,111.31244517504496,30.702817252709686,529932.05,3398068.26,合和大唐足道•泰式SPA(城市之光店),生活服务
e1336,xiling_wujia,dianping,2025-07-17T19:26:59+08:00,2025-07-17T19:26:59+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_operation,service,失望,4,negative,0.83,low,0.86,True,宜昌,relevant,金融保险服务,2,3,中国农业银行,,T2,中国农业银行(三峡桔乡路支行),main,general,111.3781339044447,30.67224048304847,536236.45,3394697.72,中国农业银行(三峡桔乡路支行),金融保险服务
e1337,xiling_wujia,weibo,2025-07-17T01:28:08+08:00,2025-07-17T01:28:08+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,environment,失望,4,negative,0.98,high,0.99,True,宜昌,relevant,金融保险服务,4,0,银行,,T2,湖北银行(白龙岗支行),main,general,111.29899758485283,30.698109982002016,528645.17,3397542.88,湖北银行(白龙岗支行),金融保险服务
e1338,xiling_wujia,dianping,2025-07-14T14:03:14+08:00,2025-07-14T14:03:14+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_renewal,service,期待,5,positive,0.64,medium,0.9,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T2,宜化山语城,main,general,111.32959003825567,30.675782821647584,531583.33,3395075.79,宜化山语城,商务住宅
e1339,xiling_wujia,dianping,2025-07-19T15:48:20+08:00,2025-07-19T15:48:20+08:00,设双向四车道,"车道,双向,打卡",6,urban_operation,service,好奇,1,neutral,0.28,medium,0.93,True,宜昌,relevant,金融保险服务,11,3,中国建设银行,,T2,中国建设银行(宜昌五一广场支行),main,wuyi_square,111.35835436120355,30.65546737871585,534346.9,3392831.96,中国建设银行(宜昌五一广场支行),金融保险服务
e1340,xiling_wujia,xiaohongshu,2025-07-14T12:02:09+08:00,2025-07-14T12:02:09+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_governance,service,失望,5,negative,0.66,low,0.96,True,宜昌,relevant,交通设施服务,0,6,公共停车场,,T2,宜昌市第二人民医院东门院区停车场,main,transit_hub,111.27855302901976,30.706079037573627,526684.3,3398421.33,宜昌市第二人民医院东门院区停车场,交通设施服务
e1341,xiling_wujia,weibo,2025-07-17T14:40:12+08:00,2025-07-17T14:40:12+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,满足,5,positive,0.93,high,0.97,True,宜昌,relevant,商务住宅,6,2,宿舍,,T2,三峡大学沁苑学生公寓,main,residential,111.31204233188984,30.719613110751133,529888.28,3399930.23,三峡大学沁苑学生公寓,商务住宅
e1342,xiling_wujia,dianping,2025-07-17T22:06:13+08:00,2025-07-17T22:06:13+08:00,伍家发展快，变化大,"伍家,变化,发展,冷饮",9,urban_operation,service,喜爱,4,positive,0.86,low,0.86,True,宜昌,relevant,住宿服务,24,3,宾馆酒店,,T2,宜昌永莲红快捷酒店(港窑路店),main,general,111.3111200780158,30.68818795905162,529809.61,3396446.03,宜昌永莲红快捷酒店(港窑路店),住宿服务
e1343,xiling_wujia,12345,2025-07-12T22:21:47+08:00,2025-07-12T22:21:47+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_governance,culture,喜爱,5,positive,0.7,medium,0.97,True,宜昌,relevant,风景名胜,4,5,旅游景点,,T2,求索溪,main,general,111.30875774836048,30.721575204438036,529573.08,3400146.89,求索溪,风景名胜
e1344,xiling_wujia,weibo,2025-07-16T20:33:57+08:00,2025-07-16T20:33:57+08:00,价格普通,"普通,价格",4,urban_governance,facility,好奇,1,neutral,0.36,high,0.86,True,宜昌,relevant,风景名胜,3,2,回教寺,,T2,清真寺,main,general,111.27864542632778,30.70450818680189,526693.58,3398247.2,清真寺,风景名胜
e1345,xiling_wujia,dianping,2025-07-16T17:24:02+08:00,2025-07-16T17:24:02+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上,冷饮",15,urban_operation,facility,愤怒,5,negative,0.78,medium,0.87,True,宜昌,relevant,商务住宅,6,5,住宅区,,T2,天玺,main,general,111.29655994884371,30.720821372611216,528404.98,3400060.16,天玺,商务住宅
e1346,xiling_wujia,dianping,2025-07-13T15:29:21+08:00,2025-07-13T15:29:21+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,夜经济",13,urban_operation,service,愤怒,4,negative,0.94,high,0.96,True,宜昌,relevant,住宿服务,2,0,宾馆酒店,,T2,宜昌金岛假日酒店(胜利四路店),main,general,111.29485641893697,30.69289404737303,528249.95,3396963.56,宜昌金岛假日酒店(胜利四路店),住宿服务
e1347,xiling_wujia,dianping,2025-07-18T07:30:44+08:00,2025-07-18T07:30:44+08:00,普通水平,"普通,水平",4,urban_planning,culture,好奇,1,neutral,0.3,low,0.8,True,宜昌,relevant,科教文化服务,0,3,学校,,T2,金东方学校(西陵校区),main,general,111.32054157619287,30.68835060295706,530712.27,3396466.6,金东方学校(西陵校区),科教文化服务
e1348,xiling_wujia,meituan,2025-07-15T14:49:35+08:00,2025-07-15T14:49:35+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,culture,满足,4,positive,0.61,medium,0.81,True,宜昌,relevant,购物服务,3,3,公司,,T2,欧亚达家居(宜昌西陵旗舰店),main,general,111.29331761285317,30.718484391562395,528095.1,3399800.25,欧亚达家居(宜昌西陵旗舰店),购物服务
e1349,xiling_wujia,xiaohongshu,2025-07-18T11:16:16+08:00,2025-07-18T11:16:16+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,service,满足,4,positive,0.68,low,0.87,True,宜昌,relevant,生活服务,12,2,物流速递,,T2,宜昌市烟草物流配送中心,main,general,111.32286617633582,30.702983733315527,530930.33,3398089.54,宜昌市烟草物流配送中心,生活服务
e1350,xiling_wujia,dianping,2025-07-17T02:13:54+08:00,2025-07-17T02:13:54+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望,打卡",13,urban_operation,service,愤怒,5,negative,0.82,high,0.92,True,宜昌,relevant,商务住宅,1,3,产业园区,,T2,清华科技园,main,general,111.3268909784229,30.713730216637174,531312.44,3399282.07,清华科技园,商务住宅
e1351,xiling_wujia,weibo,2025-07-17T17:12:36+08:00,2025-07-17T17:12:36+08:00,福久源停车难，找不到位,"福久源,停车难,到位",11,urban_operation,service,失望,4,negative,0.74,low,0.86,True,宜昌,relevant,风景名胜,3,0,城市广场,,T2,五一广场,main,wuyi_square,111.35336360829758,30.647172236032088,533871.45,3391910.81,五一广场,风景名胜
e1352,xiling_wujia,meituan,2025-07-19T10:59:16+08:00,2025-07-19T10:59:16+08:00,价格普通,"普通,价格",4,urban_operation,service,好奇,3,neutral,0.29,low,0.95,True,宜昌,relevant,政府机构及社会团体,8,5,区县级政府及事业单位,,T2,伍家岗区人力资源和社会保障局,main,general,111.325580118438,30.667766802678514,531201.65,3394185.97,伍家岗区人力资源和社会保障局,政府机构及社会团体
e1353,xiling_wujia,12345,2025-07-19T22:48:55+08:00,2025-07-19T22:48:55+08:00,BRT 快速公交准点，出行省心,"准点,BRT,公交,行省,快速",15,urban_governance,service,期待,4,positive,0.89,low,0.84,True,宜昌,relevant,交通设施服务,6,1,公交车站相关,,T2,BRT二十二中(公交站),main,transit_hub,111.2877523442676,30.72155365423733,527561.16,3400139.15,BRT二十二中(公交站),交通设施服务
e1354,xiling_wujia,xiaohongshu,2025-07-18T22:55:11+08:00,2025-07-18T22:55:11+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,愤怒,5,negative,0.77,medium,0.81,True,宜昌,relevant,金融保险服务,4,3,中国农业银行,,T2,中国农业银行(三峡大学支行),main,general,111.31448785346007,30.728161161611187,530119.87,3400878.57,中国农业银行(三峡大学支行),金融保险服务
e1355,xiling_wujia,dianping,2025-07-16T09:46:58+08:00,2025-07-16T09:46:58+08:00,国贸停车场绕到崩溃，烂设计,"国贸,停车场,崩溃,设计,打卡",13,urban_governance,event,失望,5,negative,0.77,high,0.92,True,宜昌,relevant,购物服务,3,2,购物中心,,T2,大洋百货(宜昌店),main,yiling_cbd,111.28533336880471,30.709923051423313,527332.75,3398849.13,大洋百货(宜昌店),购物服务
e1356,xiling_wujia,12345,2025-07-15T18:16:50+08:00,2025-07-15T18:16:50+08:00,万达广场交通便利，逛街省心,"万达,逛街,省心,便利,广场",13,urban_operation,service,期待,5,positive,0.82,high,0.92,True,宜昌,relevant,金融保险服务,13,1,中国农业银行,,T2,中国农业银行(三峡宜港支行),main,wanda_plaza,111.3014198007296,30.684350390089445,528881.32,3396018.04,中国农业银行(三峡宜港支行),金融保险服务
e1357,xiling_wujia,weibo,2025-07-18T10:42:38+08:00,2025-07-18T10:42:38+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_operation,environment,期待,5,positive,0.66,medium,0.98,True,宜昌,relevant,商务住宅,8,2,住宅小区,,T2,九安城,main,general,111.34532507603315,30.675765437166113,533091.17,3395078.39,九安城,商务住宅
e1358,xiling_wujia,meituan,2025-07-14T18:17:39+08:00,2025-07-14T18:17:39+08:00,五一广场周边发展快，配套越来越全,"五一广场,周边,配套,越来越,发展",16,urban_operation,culture,满足,4,positive,0.94,high,0.91,True,宜昌,relevant,购物服务,2,1,超市,,T2,雅斯超市(香山福久源店),main,wuyi_square,111.3573524192992,30.653754965138177,534251.48,3392641.81,雅斯超市(香山福久源店),购物服务
e1359,xiling_wujia,meituan,2025-07-19T13:44:56+08:00,2025-07-19T13:44:56+08:00,CBD 停车费贵得离谱，抢钱,"CBD,贵得,停车费,抢钱,离谱,年轻人",14,urban_operation,service,愤怒,4,negative,0.64,medium,0.85,True,宜昌,relevant,生活服务,6,3,邮局,,T2,中国邮政(夷陵大道邮政支局),main,yiling_cbd,111.2878686480112,30.7028519199499,527577.62,3398065.81,中国邮政(夷陵大道邮政支局),生活服务
e1360,xiling_wujia,meituan,2025-07-14T16:34:30+08:00,2025-07-14T16:34:30+08:00,国贸停车场绕到崩溃，烂设计,"国贸,停车场,崩溃,设计",13,urban_operation,service,愤怒,5,negative,0.81,medium,0.81,True,宜昌,relevant,购物服务,2,11,普通商场,,T2,国贸南楼,main,yiling_cbd,111.29108002253335,30.704096761787774,527884.91,3398204.61,国贸南楼,购物服务
e1361,xiling_wujia,dianping,2025-07-14T21:42:13+08:00,2025-07-14T21:42:13+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_operation,facility,失望,4,negative,0.93,high,0.97,True,宜昌,relevant,生活服务,8,1,洗浴推拿场所,,T2,豪爵足道plus店,main,general,111.28504210556551,30.713967009443547,527303.71,3399297.39,豪爵足道plus店,生活服务
e1362,xiling_wujia,meituan,2025-07-17T13:05:28+08:00,2025-07-17T13:05:28+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_renewal,service,愤怒,5,negative,0.79,high,0.94,True,宜昌,relevant,体育休闲服务,13,0,医疗保健服务场所,,T2,宜昌市中心血站(大连路),main,general,111.31343671967794,30.70164377260305,530027.41,3397938.43,宜昌市中心血站(大连路),体育休闲服务
e1363,xiling_wujia,weibo,2025-07-15T14:42:44+08:00,2025-07-15T14:42:44+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,夜经济",12,urban_operation,service,喜爱,5,positive,0.64,low,0.98,True,宜昌,relevant,休闲娱乐,8,8,电影院,,T2,太平洋影城(宜昌华祥店),main,general,111.29477620138294,30.720437316797312,528234.24,3400017.13,太平洋影城(宜昌华祥店),休闲娱乐
e1364,xiling_wujia,12345,2025-07-15T11:24:01+08:00,2025-07-15T11:24:01+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_operation,service,喜爱,4,positive,0.9,medium,0.92,True,宜昌,relevant,科教文化服务,1,0,图书馆,,T2,三峡大学图书馆,main,riverside,111.31093115736074,30.72632109116962,529779.79,3400673.62,三峡大学图书馆,科教文化服务
e1365,xiling_wujia,12345,2025-07-14T16:34:50+08:00,2025-07-14T16:34:50+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越,暑假",12,urban_governance,service,喜爱,5,positive,0.97,high,0.94,True,宜昌,relevant,住宿服务,11,3,宾馆酒店,,T2,宜昌永莲红快捷酒店(港窑路店),main,general,111.31078856915451,30.688600958060928,529777.72,3396491.73,宜昌永莲红快捷酒店(港窑路店),住宿服务
e1366,xiling_wujia,meituan,2025-07-19T07:24:24+08:00,2025-07-19T07:24:24+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_operation,culture,满足,4,positive,1.0,high,0.88,True,宜昌,relevant,休闲娱乐,3,0,电影院,,T2,太平洋影城(宜昌华祥店),main,general,111.29373884366326,30.71959821930824,528135.12,3399923.84,太平洋影城(宜昌华祥店),休闲娱乐
e1367,xiling_wujia,dianping,2025-07-12T13:21:24+08:00,2025-07-12T13:21:24+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,夜经济",11,urban_governance,service,满足,4,positive,0.91,medium,0.91,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T2,正泰玫瑰园,main,general,111.32888076623821,30.669456006292904,531517.42,3394374.17,正泰玫瑰园,商务住宅
e1368,xiling_wujia,xiaohongshu,2025-07-19T11:25:28+08:00,2025-07-19T11:25:28+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,facility,期待,4,positive,1.0,low,0.88,True,宜昌,relevant,交通设施服务,7,3,公交车站相关,,T2,古佛寺(公交站),main,ermalu_oldstreet,111.28223870919358,30.701280507799947,527038.71,3397890.22,古佛寺(公交站),交通设施服务
e1369,xiling_wujia,dianping,2025-07-14T18:40:38+08:00,2025-07-14T18:40:38+08:00,也就那样吧,那样,5,urban_renewal,service,中性,2,neutral,0.44,low,0.83,True,宜昌,relevant,休闲娱乐,1,1,体育休闲服务场所,,T2,爱吉乐潮玩,main,general,111.28480208889073,30.709287436911026,527282.03,3398778.53,爱吉乐潮玩,休闲娱乐
e1370,xiling_wujia,dianping,2025-07-14T22:31:24+08:00,2025-07-14T22:31:24+08:00,一般水平,"水平,一般",4,urban_operation,environment,好奇,1,neutral,0.22,high,0.81,True,宜昌,relevant,体育休闲服务,30,2,综合医院,,T2,宜昌市第三人民医院门诊部,main,general,111.31359615996722,30.69218858796078,530045.61,3396890.22,宜昌市第三人民医院门诊部,体育休闲服务
e1371,xiling_wujia,weibo,2025-07-19T21:23:34+08:00,2025-07-19T21:23:34+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,愤怒,4,negative,0.66,high,0.81,True,宜昌,relevant,政府机构及社会团体,9,5,交通管理机构,,T2,宜昌市公安局交通警察支队西陵大队云集中队,main,general,111.2890810056862,30.695451517949376,527695.88,3397245.66,宜昌市公安局交通警察支队西陵大队云集中队,政府机构及社会团体
e1372,xiling_wujia,dianping,2025-07-15T23:14:20+08:00,2025-07-15T23:14:20+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,culture,愤怒,5,negative,0.85,medium,0.78,True,宜昌,relevant,科教文化服务,1,4,学校,,T2,三峡电力职业学院-2号教学楼,main,general,111.30344554646886,30.711467705574456,529067.3,3399024.93,三峡电力职业学院-2号教学楼,科教文化服务
e1373,xiling_wujia,dianping,2025-07-19T04:55:44+08:00,2025-07-19T04:55:44+08:00,普普通通,普普通通,4,urban_governance,service,好奇,3,neutral,0.32,low,0.97,True,宜昌,relevant,科教文化服务,5,3,小学,,T2,宜昌市珠海路小学,main,general,111.30973339990928,30.71384874787854,529668.89,3399290.55,宜昌市珠海路小学,科教文化服务
e1374,xiling_wujia,weibo,2025-07-17T04:35:33+08:00,2025-07-17T04:35:33+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_renewal,event,愤怒,4,negative,0.78,high,0.82,True,宜昌,relevant,风景名胜,0,4,城市广场,,T2,宜昌夷陵广场,main,yiling_cbd,111.28772025040792,30.705242723848308,527562.72,3398330.83,宜昌夷陵广场,风景名胜
e1375,xiling_wujia,meituan,2025-07-12T18:06:43+08:00,2025-07-12T18:06:43+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,facility,满足,4,positive,0.79,high,0.89,True,宜昌,relevant,金融保险服务,1,2,广发银行,,T2,广发银行(西陵支行),main,general,111.28777358163148,30.7100796473679,527566.46,3398867.08,广发银行(西陵支行),金融保险服务
e1376,xiling_wujia,xiaohongshu,2025-07-12T18:37:07+08:00,2025-07-12T18:37:07+08:00,没什么特别,"没什么,特别,冷饮",5,urban_planning,event,中性,2,neutral,0.27,medium,0.82,True,宜昌,relevant,交通设施服务,3,4,公交车站相关,,T2,儿童公园东门(公交站),main,riverside,111.28630259372133,30.705119839276556,527426.95,3398316.85,儿童公园东门(公交站),交通设施服务
e1377,xiling_wujia,meituan,2025-07-14T15:06:18+08:00,2025-07-14T15:06:18+08:00,停车场收费贵还找不到位，真坑,"真坑,停车场,收费,到位",14,urban_governance,facility,愤怒,5,negative,0.9,low,0.88,True,宜昌,relevant,生活服务,4,5,物流速递,,T2,宜昌市烟草物流配送中心,main,general,111.3240768952733,30.703721484099407,531046.08,3398171.67,宜昌市烟草物流配送中心,生活服务
e1378,xiling_wujia,weibo,2025-07-15T15:24:52+08:00,2025-07-15T15:24:52+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,期待,4,positive,0.61,high,0.92,True,宜昌,relevant,科教文化服务,0,1,小学,,T2,宜昌市伍家岗区外国语小学,main,general,111.36578444662352,30.63926964771357,535064.9,3391038.5,宜昌市伍家岗区外国语小学,科教文化服务
e1379,xiling_wujia,weibo,2025-07-12T19:51:58+08:00,2025-07-12T19:51:58+08:00,没什么特别,"没什么,特别",5,urban_governance,facility,好奇,2,neutral,0.23,medium,0.81,True,宜昌,relevant,交通设施服务,4,10,公交车站相关,,T2,南苑小区(公交站),main,transit_hub,111.30863212591473,30.6938740722535,529569.49,3397075.76,南苑小区(公交站),交通设施服务
e1380,xiling_wujia,dianping,2025-07-14T18:59:49+08:00,2025-07-14T18:59:49+08:00,就这样吧,这样,4,urban_governance,service,中性,2,neutral,0.49,high,0.94,True,宜昌,relevant,餐饮服务,13,2,中餐厅,,T2,华子夜宵五七油焖大虾,main,general,111.28807972941188,30.69281504069649,527600.7,3396953.12,华子夜宵五七油焖大虾,餐饮服务
e1381,xiling_wujia,xiaohongshu,2025-07-19T08:53:23+08:00,2025-07-19T08:53:23+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家,暑假",14,urban_operation,service,满足,5,positive,0.78,high,0.88,True,宜昌,relevant,住宿服务,2,0,宾馆酒店,,T2,宜昌美庭快捷酒店,main,general,111.36405109396831,30.63648409370629,534899.73,3390729.14,宜昌美庭快捷酒店,住宿服务
e1382,xiling_wujia,weibo,2025-07-17T21:18:00+08:00,2025-07-17T21:18:00+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,打卡",11,urban_operation,service,满足,4,positive,0.9,medium,0.93,True,宜昌,relevant,风景名胜,7,0,纪念馆,,T2,宜昌大撤退纪念园,main,general,111.29055737403455,30.687909091669304,527839.49,3396409.83,宜昌大撤退纪念园,风景名胜
e1383,xiling_wujia,weibo,2025-07-16T13:58:57+08:00,2025-07-16T13:58:57+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,年轻人",13,urban_operation,service,失望,5,negative,0.82,high,0.96,True,宜昌,relevant,住宿服务,33,2,宾馆酒店,,T2,宜昌晶铂思酒店,main,general,111.31494825777649,30.69754669305237,530173.49,3397484.61,宜昌晶铂思酒店,住宿服务
e1384,xiling_wujia,dianping,2025-07-14T17:23:39+08:00,2025-07-14T17:23:39+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_operation,environment,愤怒,5,negative,0.83,low,0.96,True,宜昌,relevant,政府机构及社会团体,1,0,公安警察,,T2,伍家派出所,main,wuyi_square,111.35438109117861,30.652501422977807,533967.12,3392501.93,伍家派出所,政府机构及社会团体
e1385,xiling_wujia,dianping,2025-07-17T17:37:44+08:00,2025-07-17T17:37:44+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,期待,5,positive,0.74,low,0.9,True,宜昌,relevant,商务住宅,0,1,产业园区,,T2,宜昌住邦科技园,main,general,111.31680009482491,30.738917207217337,530337.95,3402071.67,宜昌住邦科技园,商务住宅
