id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e1348,xiling_wujia,weibo,2025-02-09T17:27:03+08:00,2025-02-09T17:27:03+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全,开街",13,urban_renewal,facility,满足,4,positive,0.72,low,0.96,True,宜昌,relevant,购物服务,5,14,家电电子卖场,,T1,宜昌新华书店·屈原书城,main,general,111.28083986514109,30.7108960031218,526902.03,3398955.91,宜昌新华书店·屈原书城,购物服务
e1349,xiling_wujia,weibo,2025-02-04T11:29:20+08:00,2025-02-04T11:29:20+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,service,愤怒,4,negative,0.91,low,0.98,True,宜昌,relevant,金融保险服务,44,0,中国工商银行,,T1,中国工商银行(三峡临江支行),main,general,111.29706057357465,30.689841014163715,528462.02,3396625.65,中国工商银行(三峡临江支行),金融保险服务
e1350,xiling_wujia,dianping,2025-02-01T14:21:39+08:00,2025-02-01T14:21:39+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,culture,愤怒,5,negative,0.99,low,0.97,True,宜昌,relevant,购物服务,0,7,家具城,,T1,东山家私市场,main,general,111.3147617935407,30.71140191310436,530151.32,3399020.62,东山家私市场,购物服务
e1351,xiling_wujia,meituan,2025-02-06T10:51:12+08:00,2025-02-06T10:51:12+08:00,一般般,"一般般,开街",3,urban_operation,service,好奇,1,neutral,0.42,high,0.91,True,宜昌,relevant,购物服务,19,9,商场,,T1,康龙国际广场,main,shuiyuecheng,111.30986878604946,30.706251410354138,529684.19,3398448.3,康龙国际广场,购物服务
e1352,xiling_wujia,xiaohongshu,2025-02-03T21:28:33+08:00,2025-02-03T21:28:33+08:00,小区电梯老坏，安全隐患,"老坏,安全隐患,电梯,小区,春节",11,urban_operation,service,愤怒,4,negative,0.92,high,0.89,True,宜昌,relevant,休闲娱乐,6,1,疗养院,,T1,葛洲坝颐福乐园养老公寓,main,residential,111.29491625240446,30.7376019790378,528242.65,3401920.14,葛洲坝颐福乐园养老公寓,休闲娱乐
e1353,xiling_wujia,12345,2025-02-08T04:25:25+08:00,2025-02-08T04:25:25+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,event,喜爱,5,positive,0.92,low,0.82,True,宜昌,relevant,金融保险服务,3,7,中国银行,,T1,中国银行(三峡分行),main,general,111.29025932312227,30.692002426696437,527809.76,3396863.57,中国银行(三峡分行),金融保险服务
e1354,xiling_wujia,meituan,2025-02-02T12:20:48+08:00,2025-02-02T12:20:48+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,environment,愤怒,4,negative,0.63,low,0.94,True,宜昌,relevant,购物服务,5,7,数码电子,,T1,联想专卖店(宜昌市珍珠路店),main,general,111.28192412902328,30.70575228421415,527007.33,3398385.91,联想专卖店(宜昌市珍珠路店),购物服务
e1355,xiling_wujia,meituan,2025-02-05T12:42:05+08:00,2025-02-05T12:42:05+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显,拥挤",11,urban_governance,service,喜爱,5,positive,0.82,low,0.79,True,宜昌,relevant,科教文化服务,2,2,小学,,T1,西陵区得胜街小学,main,general,111.27561021256832,30.710414839368646,526401.21,3398901.32,西陵区得胜街小学,科教文化服务
e1356,xiling_wujia,dianping,2025-02-05T07:52:14+08:00,2025-02-05T07:52:14+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,event,好奇,1,neutral,0.32,medium,0.98,True,宜昌,relevant,科教文化服务,5,17,科教文化场所,,T1,三峡大学电气科学楼,main,general,111.30714681940734,30.729062310939934,529416.51,3400976.53,三峡大学电气科学楼,科教文化服务
e1357,xiling_wujia,dianping,2025-02-05T01:55:43+08:00,2025-02-05T01:55:43+08:00,BRT 晚点半小时没人管，太烂了,"太烂,BRT,晚点,没人管,半小时",16,urban_renewal,environment,失望,5,negative,0.9,high,0.98,True,宜昌,relevant,交通设施服务,2,1,公交车站相关,,T1,十中(公交站),main,transit_hub,111.30285092280174,30.683469524660556,529018.71,3395920.75,十中(公交站),交通设施服务
e1358,xiling_wujia,weibo,2025-02-06T01:31:17+08:00,2025-02-06T01:31:17+08:00,东站打车排队等疯了，太差了,"东站,太差,打车,排队",13,urban_operation,service,愤怒,5,negative,0.85,medium,0.83,True,宜昌,relevant,交通设施服务,0,0,公交车站相关,,T1,港务新村(公交站),main,transit_hub,111.3056344262543,30.68579958774642,529284.72,3396179.8,港务新村(公交站),交通设施服务
e1359,xiling_wujia,meituan,2025-02-08T08:17:29+08:00,2025-02-08T08:17:29+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便,年货",18,urban_renewal,facility,喜爱,4,positive,0.79,low,0.93,True,宜昌,relevant,购物服务,4,1,购物相关场所,,T1,宜昌曼物生活·家居工场,main,general,111.36847136179476,30.669499868553114,535311.48,3394390.81,宜昌曼物生活·家居工场,购物服务
e1360,xiling_wujia,12345,2025-02-06T14:11:35+08:00,2025-02-06T14:11:35+08:00,邻居们相处融洽，社区氛围好,"邻居们,融洽,相处,氛围,社区",13,urban_planning,facility,喜爱,5,positive,0.91,low,0.96,True,宜昌,relevant,住宿服务,17,5,五星级宾馆,,T1,国宾花园酒店,main,residential,111.30784765480965,30.69729559027569,529493.29,3397454.88,国宾花园酒店,住宿服务
e1361,xiling_wujia,12345,2025-02-05T07:14:03+08:00,2025-02-05T07:14:03+08:00,宜昌站周边整治后有序多了,"宜昌,有序,整治,周边",12,urban_operation,facility,喜爱,5,positive,0.99,low,0.93,True,宜昌,relevant,交通设施服务,8,8,公交车站相关,,T1,港务新村(公交站),main,transit_hub,111.30550678647066,30.685674820433036,529272.53,3396165.93,港务新村(公交站),交通设施服务
e1362,xiling_wujia,dianping,2025-02-06T01:47:47+08:00,2025-02-06T01:47:47+08:00,就这样吧,这样,4,urban_renewal,service,中性,2,neutral,0.28,medium,0.81,True,宜昌,relevant,购物服务,8,1,购物中心,,T1,宜昌环球港,main,zhongnan_road,111.32327879944546,30.67975794139069,530977.28,3395514.73,宜昌环球港,购物服务
e1363,xiling_wujia,dianping,2025-02-04T03:28:30+08:00,2025-02-04T03:28:30+08:00,普通,普通,2,urban_operation,service,中性,2,neutral,0.39,low,0.83,True,宜昌,relevant,金融保险服务,13,0,银行,,T1,湖北银行(宜昌环东支行),main,general,111.27921595973156,30.70214567312571,526748.89,3397985.41,湖北银行(宜昌环东支行),金融保险服务
e1364,xiling_wujia,meituan,2025-02-03T23:21:34+08:00,2025-02-03T23:21:34+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,开街",11,urban_planning,service,满足,5,positive,0.95,medium,0.96,True,宜昌,relevant,金融保险服务,1,0,平安银行,,T1,平安银行(宜昌金融街支行),main,general,111.2741762098442,30.705333603693507,526265.22,3398337.65,平安银行(宜昌金融街支行),金融保险服务
e1365,xiling_wujia,meituan,2025-02-01T07:34:20+08:00,2025-02-01T07:34:20+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑,人多",13,urban_governance,service,失望,4,negative,0.91,low,0.89,True,宜昌,relevant,科教文化服务,3,3,小学,,T1,伍家岗实验小学(中南分校),main,general,111.33306893245604,30.678978654661922,531915.65,3395431.07,伍家岗实验小学(中南分校),科教文化服务
e1366,xiling_wujia,dianping,2025-02-05T05:44:28+08:00,2025-02-05T05:44:28+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,event,失望,5,negative,0.67,medium,0.9,True,宜昌,relevant,政府机构及社会团体,1,1,区县级政府及事业单位,,T1,伍家岗区人力资源和社会保障局,main,general,111.3251328613988,30.667123819104557,531158.99,3394114.56,伍家岗区人力资源和社会保障局,政府机构及社会团体
e1367,xiling_wujia,meituan,2025-02-07T23:34:07+08:00,2025-02-07T23:34:07+08:00,万达餐饮上菜慢服务差，失望,"万达,上菜,餐饮,失望,服务",13,urban_operation,culture,失望,5,negative,0.78,high,0.84,True,宜昌,relevant,购物服务,21,2,手机销售,,T1,华为授权体验店(伍家岗万达),main,wanda_plaza,111.30259284328488,30.68289963536789,528994.16,3395857.51,华为授权体验店(伍家岗万达),购物服务
e1368,xiling_wujia,dianping,2025-02-09T12:37:09+08:00,2025-02-09T12:37:09+08:00,没什么特别,"没什么,特别",5,urban_operation,culture,好奇,1,neutral,0.26,medium,0.93,True,宜昌,relevant,科教文化服务,9,9,中学,,T1,宜昌市外国语初级中学北山校区,main,general,111.29568604760081,30.692765705668577,528329.47,3396949.54,宜昌市外国语初级中学北山校区,科教文化服务
e1369,xiling_wujia,dianping,2025-02-01T08:40:12+08:00,2025-02-01T08:40:12+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,春节",11,urban_operation,environment,期待,4,positive,0.61,medium,0.85,True,宜昌,relevant,商务住宅,11,0,住宅小区,,T1,上上城壹号院,main,general,111.34375054440734,30.678224421832084,532939.46,3395350.54,上上城壹号院,商务住宅
e1370,xiling_wujia,weibo,2025-02-05T20:15:03+08:00,2025-02-05T20:15:03+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,喜爱,4,positive,0.92,high,0.84,True,宜昌,relevant,体育休闲服务,4,4,诊所,,T1,善方堂中医诊所,main,general,111.27434220569346,30.70338306298917,526281.65,3398121.44,善方堂中医诊所,体育休闲服务
e1371,xiling_wujia,12345,2025-02-06T20:55:36+08:00,2025-02-06T20:55:36+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_governance,service,失望,4,negative,0.98,high,0.79,True,宜昌,relevant,住宿服务,2,2,宾馆酒店,,T1,宜海宾馆,main,shuiyuecheng,111.31259984934962,30.710435012190054,529944.52,3398912.85,宜海宾馆,住宿服务
e1372,xiling_wujia,dianping,2025-02-06T05:33:53+08:00,2025-02-06T05:33:53+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_renewal,service,愤怒,5,negative,0.87,low,0.85,True,宜昌,relevant,金融保险服务,0,2,中国银行,,T1,中国银行(三峡分行),main,general,111.2896109981406,30.690532477306263,527748.06,3396700.44,中国银行(三峡分行),金融保险服务
e1373,xiling_wujia,meituan,2025-02-01T02:26:29+08:00,2025-02-01T02:26:29+08:00,滨江步道路灯坏了好几个,"道路灯,滨江,好几个",11,urban_operation,service,失望,4,negative,0.7,medium,0.89,True,宜昌,relevant,风景名胜,0,0,公园,,T1,镇镜山公园,main,riverside,111.29275189938491,30.735717514315233,528035.92,3401710.67,镇镜山公园,风景名胜
e1374,xiling_wujia,dianping,2025-02-04T21:07:47+08:00,2025-02-04T21:07:47+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,满足,5,positive,0.91,high,0.92,True,宜昌,relevant,体育休闲服务,7,0,三级甲等医院,,T1,宜昌市中心人民医院伍家院区综合楼,main,general,111.30147466027383,30.68807210806387,528885.47,3396430.66,宜昌市中心人民医院伍家院区综合楼,体育休闲服务
e1375,xiling_wujia,meituan,2025-02-03T02:29:51+08:00,2025-02-03T02:29:51+08:00,普普通通,普普通通,4,urban_operation,service,好奇,1,neutral,0.33,low,0.84,True,宜昌,relevant,商务住宅,2,1,住宅小区,,T1,半山云庭,main,general,111.3251710054122,30.725670949357514,531143.84,3400605.41,半山云庭,商务住宅
e1376,xiling_wujia,weibo,2025-02-05T22:59:05+08:00,2025-02-05T22:59:05+08:00,东站网约车上车点规划清晰，赞,"网约,车点,东站,车上,清晰",14,urban_governance,service,期待,5,positive,0.9,low,0.86,True,宜昌,relevant,购物服务,5,0,购物相关场所,,T1,宜亚酒店(宜昌火车东站店),main,transit_hub,111.3658510778681,30.657217581421733,535064.81,3393028.31,宜亚酒店(宜昌火车东站店),购物服务
e1377,xiling_wujia,weibo,2025-02-06T19:48:26+08:00,2025-02-06T19:48:26+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,愤怒,4,negative,0.63,high,0.85,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T1,阳光城·文澜府,main,general,111.32338814153135,30.7135432563218,530976.96,3399260.37,阳光城·文澜府,商务住宅
e1378,xiling_wujia,dianping,2025-02-03T14:56:16+08:00,2025-02-03T14:56:16+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_renewal,facility,失望,4,negative,0.95,low,0.91,True,宜昌,relevant,金融保险服务,0,0,农村商业银行,,T1,三峡农商银行(金东山支行),main,general,111.31714948962231,30.698272947798174,530384.15,3397565.72,三峡农商银行(金东山支行),金融保险服务
e1379,xiling_wujia,xiaohongshu,2025-02-02T22:23:38+08:00,2025-02-02T22:23:38+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_operation,culture,愤怒,5,negative,0.86,high,0.95,True,宜昌,relevant,金融保险服务,2,2,招商银行,,T1,招商银行(宜昌西陵支行),main,general,111.28693980025125,30.711345691460405,527486.23,3399007.24,招商银行(宜昌西陵支行),金融保险服务
e1380,xiling_wujia,12345,2025-02-06T06:19:48+08:00,2025-02-06T06:19:48+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,期待,4,positive,0.71,low,0.87,True,宜昌,relevant,商务住宅,8,10,住宅小区,,T1,均瑶御景天地,main,general,111.34039591287583,30.721466641841843,532603.46,3400143.62,均瑶御景天地,商务住宅
e1381,xiling_wujia,dianping,2025-02-08T00:07:07+08:00,2025-02-08T00:07:07+08:00,大洋百货活动多，周末人气旺,"大洋,百货,周末,人气,活动",13,urban_governance,service,期待,4,positive,0.97,high,0.83,True,宜昌,relevant,风景名胜,6,9,城市广场,,T1,宜昌夷陵广场,main,yiling_cbd,111.28853825131266,30.705234329363314,527641.09,3398330.1,宜昌夷陵广场,风景名胜
e1382,xiling_wujia,weibo,2025-02-08T00:17:45+08:00,2025-02-08T00:17:45+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显,人多",11,urban_operation,culture,满足,4,positive,0.93,low,0.78,True,宜昌,relevant,科教文化服务,20,1,学校,,T1,三峡电力职业学院-2号教学楼,main,general,111.30261228214104,30.710615464093195,528987.73,3398930.23,三峡电力职业学院-2号教学楼,科教文化服务
e1383,xiling_wujia,weibo,2025-02-08T18:39:21+08:00,2025-02-08T18:39:21+08:00,普通水平,"普通,水平,年货",4,urban_governance,culture,好奇,1,neutral,0.49,medium,0.86,True,宜昌,relevant,商务住宅,26,1,住宅小区,,T1,兴润·兴悦府,main,general,111.34522909885455,30.68272786848163,533079.6,3395850.25,兴润·兴悦府,商务住宅
e1384,xiling_wujia,dianping,2025-02-08T21:31:27+08:00,2025-02-08T21:31:27+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,culture,愤怒,5,negative,0.66,high,0.96,True,宜昌,relevant,风景名胜,11,1,旅游景点,,T1,葛洲坝船闸景区,main,general,111.28664388907126,30.733173474953546,527451.7,3401427.11,葛洲坝船闸景区,风景名胜
e1385,xiling_wujia,meituan,2025-02-07T13:20:10+08:00,2025-02-07T13:20:10+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_governance,service,愤怒,5,negative,0.71,low,0.92,True,宜昌,relevant,交通设施服务,6,5,公共停车场,,T1,宜昌伍家岗万达广场地下停车场,main,wanda_plaza,111.304038652935,30.68344426259471,529132.53,3395918.26,宜昌伍家岗万达广场地下停车场,交通设施服务
e1386,xiling_wujia,xiaohongshu,2025-02-04T00:50:00+08:00,2025-02-04T00:50:00+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,喜爱,5,positive,0.81,medium,0.95,True,宜昌,relevant,风景名胜,15,0,旅游景点,,T1,三峡大学荷花池,main,general,111.31175925717181,30.727420192469662,529858.76,3400795.69,三峡大学荷花池,风景名胜
e1387,xiling_wujia,dianping,2025-02-08T19:33:01+08:00,2025-02-08T19:33:01+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_governance,service,失望,4,negative,0.7,medium,0.89,True,宜昌,relevant,科教文化服务,21,7,高等院校,,T1,三峡大学医学部,main,general,111.30141845824667,30.691734490288795,528879.0,3396836.68,三峡大学医学部,科教文化服务
e1388,xiling_wujia,12345,2025-02-05T01:18:51+08:00,2025-02-05T01:18:51+08:00,没什么亮点,"亮点,没什么",5,urban_operation,service,中性,3,neutral,0.32,low,0.85,True,宜昌,relevant,金融保险服务,36,9,中国农业银行,,T1,中国农业银行(三峡桔乡路支行),main,general,111.3773635710445,30.673379028043044,536162.21,3394823.7,中国农业银行(三峡桔乡路支行),金融保险服务
e1389,xiling_wujia,dianping,2025-02-02T06:24:29+08:00,2025-02-02T06:24:29+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,喜爱,5,positive,0.74,low,0.85,True,宜昌,relevant,交通设施服务,2,4,公交车站相关,,T1,五一广场(公交站),main,wuyi_square,111.35546115058285,30.650798045721494,534071.24,3392313.42,五一广场(公交站),交通设施服务
e1390,xiling_wujia,dianping,2025-02-05T07:46:21+08:00,2025-02-05T07:46:21+08:00,小区噪音大，影响休息,"噪音,小区,休息,影响",10,urban_operation,facility,失望,4,negative,0.88,high,0.87,True,宜昌,relevant,政府机构及社会团体,9,1,乡镇以下级政府及事业单位,,T1,灵宝村(社区)村委会,main,residential,111.4243113522094,30.650289604501946,540670.85,3392279.94,灵宝村(社区)村委会,政府机构及社会团体
e1391,xiling_wujia,12345,2025-02-08T22:12:30+08:00,2025-02-08T22:12:30+08:00,小区电梯老坏，安全隐患,"老坏,安全隐患,电梯,小区",11,urban_renewal,facility,失望,5,negative,0.66,high,0.82,True,宜昌,relevant,餐饮服务,7,2,中餐厅,,T1,海海酒家(团结新苑小区店),main,residential,111.28551811447879,30.71798187202581,527348.17,3399742.61,海海酒家(团结新苑小区店),餐饮服务
e1392,xiling_wujia,dianping,2025-02-03T21:01:24+08:00,2025-02-03T21:01:24+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,人多",11,urban_operation,facility,喜爱,5,positive,0.82,low,0.93,True,宜昌,relevant,商务住宅,20,5,住宅小区,,T1,山水如画,main,general,111.35303749650751,30.6330947014985,533845.09,3390350.01,山水如画,商务住宅
e1393,xiling_wujia,dianping,2025-02-09T17:15:32+08:00,2025-02-09T17:15:32+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,开街",13,urban_renewal,service,失望,5,negative,0.93,low,0.93,True,宜昌,relevant,商务住宅,19,2,住宅小区,,T1,天宸府,main,general,111.27557769997584,30.701901700895586,526400.41,3397957.5,天宸府,商务住宅
e1394,xiling_wujia,dianping,2025-02-01T14:32:57+08:00,2025-02-01T14:32:57+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便,开街",18,urban_planning,facility,满足,5,positive,0.7,low,0.96,True,宜昌,relevant,生活服务,9,9,洗浴推拿场所,,T1,浙足轩影院足浴·自助餐·轻奢SPA(宜昌二店),main,general,111.28282503221729,30.700862497416754,527095.0,3397844.02,浙足轩影院足浴·自助餐·轻奢SPA(宜昌二店),生活服务
e1395,xiling_wujia,meituan,2025-02-04T06:33:13+08:00,2025-02-04T06:33:13+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年,开街",14,urban_operation,event,失望,4,negative,0.94,medium,0.91,True,宜昌,relevant,科教文化服务,13,3,小学,,T1,葛洲坝实验小学,main,general,111.29311775795296,30.728705442273746,528072.99,3400933.37,葛洲坝实验小学,科教文化服务
e1396,xiling_wujia,dianping,2025-02-04T14:25:23+08:00,2025-02-04T14:25:23+08:00,也就那样吧,那样,5,urban_governance,event,中性,2,neutral,0.26,medium,0.93,True,宜昌,relevant,商务住宅,0,1,商住两用楼宇,,T1,亚洲广场,main,general,111.27822149348323,30.70589987961049,526652.59,3398401.39,亚洲广场,商务住宅
e1397,xiling_wujia,dianping,2025-02-07T04:45:17+08:00,2025-02-07T04:45:17+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,environment,期待,5,positive,0.68,low,0.85,True,宜昌,relevant,商务住宅,5,1,住宅小区,,T1,东辰心语,main,general,111.3390963235746,30.65443358801659,532501.43,3392711.62,东辰心语,商务住宅
e1398,xiling_wujia,dianping,2025-02-01T12:06:01+08:00,2025-02-01T12:06:01+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,facility,失望,5,negative,0.68,low,0.97,True,宜昌,relevant,生活服务,3,1,生活服务场所,,T1,宸樾府营销中心,main,general,111.33894941374572,30.67266399182936,532481.25,3394732.69,宸樾府营销中心,生活服务
e1399,xiling_wujia,dianping,2025-02-05T11:44:08+08:00,2025-02-05T11:44:08+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑,开街",13,urban_governance,culture,失望,4,negative,0.64,medium,0.92,True,宜昌,relevant,商务住宅,36,2,住宅小区,,T1,三峡花苑,main,general,111.30681658735709,30.74598518347364,529379.74,3402852.61,三峡花苑,商务住宅
e1400,xiling_wujia,dianping,2025-02-08T11:00:54+08:00,2025-02-08T11:00:54+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_governance,culture,期待,4,positive,0.65,high,0.99,True,宜昌,relevant,金融保险服务,15,1,招商银行,,T1,招商银行(宜昌云集支行),main,general,111.29415902909035,30.69467221972495,528182.61,3397160.53,招商银行(宜昌云集支行),金融保险服务
e1401,xiling_wujia,dianping,2025-02-02T03:48:55+08:00,2025-02-02T03:48:55+08:00,东站出租车拒载漫天要价，恶心,"漫天要价,拒载,东站,恶心,出租车",14,urban_operation,facility,愤怒,4,negative,0.68,medium,0.98,True,宜昌,relevant,交通设施服务,1,0,公交车站相关,,T1,深圳路(公交站),main,transit_hub,111.30837923244208,30.705687897537764,529541.66,3398385.44,深圳路(公交站),交通设施服务
e1402,xiling_wujia,dianping,2025-02-06T14:51:28+08:00,2025-02-06T14:51:28+08:00,滨江步道修好后遛弯舒服多了,"遛弯,滨江,修好,舒服",13,urban_operation,service,期待,4,positive,0.98,low,0.99,True,宜昌,relevant,风景名胜,6,8,公园,,T1,东山公园,main,riverside,111.29505932010694,30.704026064732897,528266.14,3398197.77,东山公园,风景名胜
e1403,xiling_wujia,weibo,2025-02-02T05:22:53+08:00,2025-02-02T05:22:53+08:00,一般水平,"水平,一般",4,urban_operation,service,好奇,1,neutral,0.22,low,0.91,True,宜昌,relevant,生活服务,0,0,维修站点,,T1,千米手机电脑维修回收(锦绣华府店),main,general,111.28316237337866,30.714139429919072,527123.6,3399316.05,千米手机电脑维修回收(锦绣华府店),生活服务
e1404,xiling_wujia,meituan,2025-02-04T00:00:34+08:00,2025-02-04T00:00:34+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,event,期待,5,positive,0.92,high,0.97,True,宜昌,relevant,商务住宅,2,5,住宅小区,,T1,城洋景苑,main,general,111.34681096499347,30.656080005277058,533240.3,3392896.41,城洋景苑,商务住宅
e1405,xiling_wujia,xiaohongshu,2025-02-05T00:24:46+08:00,2025-02-05T00:24:46+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,人多",13,urban_governance,service,愤怒,4,negative,0.73,low,0.87,True,宜昌,relevant,金融保险服务,21,0,银行,,T1,汉口银行(伍家岗支行),main,general,111.35746897358264,30.655294215580007,534262.1,3392812.49,汉口银行(伍家岗支行),金融保险服务
e1406,xiling_wujia,meituan,2025-02-05T09:06:54+08:00,2025-02-05T09:06:54+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,4,positive,0.76,high,0.88,True,宜昌,relevant,商务住宅,8,2,住宅小区,,T1,阳光城·文澜府,main,general,111.32006698854555,30.71382503160072,530658.74,3399290.7,阳光城·文澜府,商务住宅
e1407,xiling_wujia,meituan,2025-02-09T00:55:52+08:00,2025-02-09T00:55:52+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_operation,facility,失望,5,negative,0.85,low,0.95,True,宜昌,relevant,购物服务,0,3,超市,,T1,雅斯超市(吾悦广场店),main,wuyue_square,111.32633344559846,30.73988095791141,531250.59,3402181.13,雅斯超市(吾悦广场店),购物服务
e1408,xiling_wujia,meituan,2025-02-01T00:18:09+08:00,2025-02-01T00:18:09+08:00,感觉一般,"感觉,一般",4,urban_governance,culture,好奇,1,neutral,0.34,high,0.93,True,宜昌,relevant,科教文化服务,3,1,小学,,T1,深圳路小学,main,general,111.30892367941871,30.71342869253017,529591.46,3399243.77,深圳路小学,科教文化服务
e1409,xiling_wujia,meituan,2025-02-02T21:01:01+08:00,2025-02-02T21:01:01+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,facility,失望,4,negative,0.67,medium,0.82,True,宜昌,relevant,商务住宅,10,3,住宅小区,,T1,联投·玖玺台东区,main,general,111.33455934070805,30.68027206594952,532058.04,3395574.89,联投·玖玺台东区,商务住宅
e1410,xiling_wujia,dianping,2025-02-09T09:54:25+08:00,2025-02-09T09:54:25+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,culture,满足,5,positive,0.72,low,0.86,True,宜昌,relevant,住宿服务,7,0,宾馆酒店,,T1,路客快捷酒店,main,general,111.30986975877155,30.691435410501366,529688.81,3396805.73,路客快捷酒店,住宿服务
e1411,xiling_wujia,dianping,2025-02-01T08:22:06+08:00,2025-02-01T08:22:06+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,春节",11,urban_governance,service,期待,4,positive,0.63,medium,0.85,True,宜昌,relevant,体育休闲服务,6,0,口腔医院,,T1,宜昌爱合口腔医院,main,general,111.28161332850225,30.704339121156043,526977.95,3398229.16,宜昌爱合口腔医院,体育休闲服务
e1412,xiling_wujia,meituan,2025-02-03T17:16:17+08:00,2025-02-03T17:16:17+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,满足,5,positive,0.83,medium,0.87,True,宜昌,relevant,金融保险服务,2,1,银行,,T1,汉口银行(宜昌分行营业部),main,general,111.28691665768216,30.700243388466696,527487.16,3397776.38,汉口银行(宜昌分行营业部),金融保险服务
e1413,xiling_wujia,weibo,2025-02-07T07:25:15+08:00,2025-02-07T07:25:15+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望,春节",13,urban_governance,facility,失望,5,negative,0.62,medium,0.94,True,宜昌,relevant,金融保险服务,23,1,交通银行,,T1,交通银行宜昌西陵支行,main,general,111.28543718776575,30.71051179234099,527342.53,3398914.42,交通银行宜昌西陵支行,金融保险服务
e1414,xiling_wujia,weibo,2025-02-03T21:56:50+08:00,2025-02-03T21:56:50+08:00,设双向四车道,"车道,双向",6,urban_operation,facility,中性,2,neutral,0.22,high,0.96,True,宜昌,relevant,体育休闲服务,12,4,医疗保健用品,,T1,自然之声助听器(宜昌西陵店),main,general,111.27647685000028,30.705769666490525,526485.49,3398386.54,自然之声助听器(宜昌西陵店),体育休闲服务
