id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e18542,yichang,dianping,2025-07-17T10:13:45+08:00,2025-07-17T10:13:45+08:00,奥体演唱会音效赞，几万人大合唱太震撼,"奥体,音效,演唱会,几万人,大合唱",18,urban_operation,event,满足,1.0,positive,1.0,medium,0.463,True,点军区,relevant,体育休闲服务,9,4,,,T2,宜昌奥体中心,central_outer,general,venue,楚超火爆,111.2253,30.7063,521578.72,3.3984295e+06,宜昌奥体中心,体育休闲服务,0.98,Very Positive,0.18,喜悦满意,喜悦满意,,
e18543,yichang,dianping,2025-07-15T03:32:43+08:00,2025-07-15T03:32:43+08:00,看了场楚超德比，进球那一刻全场沸腾,"场楚,德比,进球,全场,那一刻",17,urban_operation,event,喜爱,0.8,positive,0.8,high,0.474,True,点军区,relevant,体育休闲服务,21,0,,,T2,宜昌奥体中心,central_outer,general,venue,楚超火爆,111.2254,30.7063,521597.28,3.398435e+06,宜昌奥体中心,体育休闲服务,0.8,Positive,0.17,喜悦满意,喜悦满意,,
e18544,yichang,dianping,2025-07-15T03:50:52+08:00,2025-07-15T03:50:52+08:00,老旧小区改造脚手架搭大半年，乱糟糟,"脚手架,老旧,乱糟糟,大半年,小区",17,urban_renewal,facility,失望,1.0,negative,1.0,medium,0.552,True,宜昌,relevant,商务住宅,0,5,住宅小区,,T2,宜化山语城二期,core,general,residential,,111.3274,30.6741,531373.5,3.3948875e+06,宜化山语城二期,商务住宅,0.0,Very Negative,0.17,不满抱怨,不满抱怨,,
e18545,yichang,dianping,2025-07-16T15:46:18+08:00,2025-07-16T15:46:18+08:00,小区噪音大，影响休息,"噪音,小区,休息,影响",10,urban_renewal,service,失望,0.95,negative,0.95,high,0.589,True,宜昌,relevant,商务住宅,1,2,住宅小区,,T2,宜化山语城二期,core,general,residential,,111.3269,30.6743,531325.75,3.394916e+06,宜化山语城二期,商务住宅,0.2,Very Negative,0.1,失望厌恶,失望厌恶,,
e18546,yichang,dianping,2025-07-12T16:01:13+08:00,2025-07-12T16:01:13+08:00,小区环境一般,"小区,环境,一般",6,urban_renewal,service,好奇,0.27,neutral,0.27,medium,0.577,True,宜昌,relevant,商务住宅,0,5,住宅小区,,T2,宜化山语城二期,core,general,residential,,111.3265,30.6747,531289.75,3.394955e+06,宜化山语城二期,商务住宅,0.55,Neutral,0.06,其他,其他,,
e18547,yichang,xiaohongshu,2025-07-15T14:38:43+08:00,2025-07-15T14:38:43+08:00,小区电梯老坏，安全隐患,"老坏,安全隐患,电梯,小区",11,urban_renewal,service,失望,1.0,negative,1.0,high,0.577,True,宜昌,relevant,商务住宅,0,3,住宅小区,,T2,宜化山语城二期,core,general,residential,,111.3278,30.6737,531410.75,3.3948428e+06,宜化山语城二期,商务住宅,0.16,Very Negative,0.11,焦虑担忧,焦虑担忧,,
e18548,yichang,meituan,2025-07-12T05:42:38+08:00,2025-07-12T05:42:38+08:00,磨基山步道垃圾没人清理,"基山步,垃圾,清理",11,urban_operation,facility,愤怒,1.0,negative,1.0,medium,0.522,True,宜昌,relevant,城市生活,19,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3417,30.6423,532757.2,3.391368e+06,,core,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e18556,yichang,meituan,2025-07-19T06:37:22+08:00,2025-07-19T06:37:22+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,愤怒,1.0,negative,1.0,medium,0.471,True,宜昌,relevant,城市生活,14,3,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.2698,30.6438,525860.3,3.3915202e+06,,central_outer,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e18566,yichang,weibo,2025-07-18T00:27:46+08:00,2025-07-18T00:27:46+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_operation,environment,愤怒,1.0,negative,1.0,low,0.439,True,生物产业园,relevant,住宿服务,4,0,住宿服务,,T2,民宿·生物产业园2345,central_outer,general,riverside,,111.379,30.6893,536314.1,3.3965902e+06,民宿·生物产业园2345,住宿服务,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e18574,yichang,dianping,2025-07-19T22:23:47+08:00,2025-07-19T22:23:47+08:00,工地噪音加工地灰，双倍折磨,"地灰,双倍,噪音,工地,折磨",13,urban_renewal,environment,失望,1.0,negative,1.0,high,0.432,True,宜昌,relevant,城市生活,5,16,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.3789,30.5846,536341.3,3.384984e+06,,central_outer,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e18575,yichang,meituan,2025-07-13T21:38:02+08:00,2025-07-13T21:38:02+08:00,滨江步道修好后遛弯舒服多了,"遛弯,滨江,修好,舒服",13,urban_operation,environment,满足,1.0,positive,1.0,high,0.431,True,宜昌,relevant,城市生活,30,4,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,riverside,,111.3792,30.5841,536374.9,3.3849278e+06,,central_outer,0.9,Very Positive,0.13,喜悦满意,喜悦满意,,
e18576,yichang,xiaohongshu,2025-07-15T17:05:33+08:00,2025-07-15T17:05:33+08:00,没什么亮点,"亮点,没什么",5,urban_governance,facility,中性,0.284,neutral,0.284,high,0.446,True,宜昌,relevant,城市生活,1,3,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,riverside,,111.38,30.5844,536451.25,3.384964e+06,,central_outer,0.44,Neutral,0.05,其他,其他,,
e18592,yichang,meituan,2025-07-12T17:36:18+08:00,2025-07-12T17:36:18+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,失望,1.0,negative,1.0,high,0.431,True,宜昌,relevant,城市生活,7,1,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.395,30.6648,537853.9,3.393879e+06,,central_outer,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e18593,yichang,12345,2025-07-12T20:27:43+08:00,2025-07-12T20:27:43+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_governance,facility,愤怒,1.0,negative,1.0,medium,0.429,True,宜昌,relevant,城市生活,16,2,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.3946,30.6653,537817.25,3.3939345e+06,,central_outer,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e18595,yichang,dianping,2025-07-16T12:04:45+08:00,2025-07-16T12:04:45+08:00,价格普通,"普通,价格",4,urban_operation,service,好奇,0.298,neutral,0.298,low,0.434,True,猇亭区,relevant,购物服务,0,1,购物服务,,T2,超市·猇亭区2353,central_outer,general,commercial,,111.4396,30.5233,542194.0,3.3782062e+06,超市·猇亭区2353,购物服务,0.57,Neutral,0.04,其他,其他,,
e18596,yichang,meituan,2025-07-13T07:58:23+08:00,2025-07-13T07:58:23+08:00,营业十二小时,"十二,营业,小时",6,urban_governance,service,中性,0.242,neutral,0.242,medium,0.464,True,猇亭区,relevant,购物服务,4,0,购物服务,,T2,超市·猇亭区2353,central_outer,general,commercial,业态,111.441,30.5237,542324.94,3.3782528e+06,超市·猇亭区2353,购物服务,0.47,Neutral,0.06,其他,其他,,
e18599,yichang,meituan,2025-07-14T04:09:12+08:00,2025-07-14T04:09:12+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,culture,愤怒,1.0,negative,1.0,medium,0.563,True,宜昌,relevant,金融保险服务,5,5,中国农业银行,,T2,中国农业银行(三峡中南路支行),core,zhongnan_road,general,,111.3323,30.6769,531846.1,3.3952022e+06,中国农业银行(三峡中南路支行),金融保险服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e18600,yichang,dianping,2025-07-18T18:20:50+08:00,2025-07-18T18:20:50+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,失望,1.0,negative,1.0,medium,0.59,True,宜昌,relevant,金融保险服务,2,3,中国农业银行,,T2,中国农业银行(三峡中南路支行),core,zhongnan_road,general,,111.3327,30.6769,531877.06,3.3952058e+06,中国农业银行(三峡中南路支行),金融保险服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e18601,yichang,dianping,2025-07-15T11:24:50+08:00,2025-07-15T11:24:50+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_operation,service,失望,0.66,negative,0.66,medium,0.549,True,宜昌,relevant,金融保险服务,1,0,中国农业银行,,T2,中国农业银行(三峡中南路支行),core,zhongnan_road,general,,111.3335,30.6769,531955.3,3.395203e+06,中国农业银行(三峡中南路支行),金融保险服务,0.27,Negative,0.1,不满抱怨,不满抱怨,,
e18602,yichang,meituan,2025-07-12T10:58:53+08:00,2025-07-12T10:58:53+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_operation,culture,满足,1.0,positive,1.0,medium,0.531,True,宜昌,relevant,科教文化服务,4,1,小学,,T2,伍家岗实验小学(中南分校),core,general,general,,111.3328,30.6779,531892.9,3.39531e+06,伍家岗实验小学(中南分校),科教文化服务,0.97,Very Positive,0.1,怀旧认同,怀旧认同,,
e18603,yichang,meituan,2025-07-13T02:22:47+08:00,2025-07-13T02:22:47+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,满足,1.0,positive,1.0,low,0.573,True,宜昌,relevant,金融保险服务,20,1,中国农业银行,,T2,中国农业银行(三峡中南路支行),core,zhongnan_road,general,,111.3333,30.6768,531941.44,3.395192e+06,中国农业银行(三峡中南路支行),金融保险服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e18604,yichang,meituan,2025-07-18T17:02:13+08:00,2025-07-18T17:02:13+08:00,价格普通,"普通,价格",4,urban_operation,service,好奇,0.298,neutral,0.298,medium,0.583,True,宜昌,relevant,金融保险服务,3,1,中国农业银行,,T2,中国农业银行(三峡中南路支行),core,zhongnan_road,general,,111.3323,30.6773,531846.4,3.3952435e+06,中国农业银行(三峡中南路支行),金融保险服务,0.57,Neutral,0.04,其他,其他,,
e18644,yichang,dianping,2025-07-15T20:17:06+08:00,2025-07-15T20:17:06+08:00,老字号保护得好，有传承,"老字号,传承,保护",11,urban_planning,culture,满足,1.0,positive,1.0,low,0.49,True,小溪塔,relevant,生活服务,5,5,生活服务,,T2,理发店·小溪塔1224,central_outer,general,riverside,,111.3508,30.7631,533586.8,3.4047605e+06,理发店·小溪塔1224,生活服务,0.99,Very Positive,0.11,怀旧认同,怀旧认同,,
e18645,yichang,dianping,2025-07-14T14:41:33+08:00,2025-07-14T14:41:33+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,0.56,positive,0.56,high,0.47,True,小溪塔,relevant,生活服务,32,1,生活服务,,T2,理发店·小溪塔1224,central_outer,general,riverside,,111.3508,30.7631,533589.2,3.4047635e+06,理发店·小溪塔1224,生活服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e18649,yichang,meituan,2025-07-19T12:27:25+08:00,2025-07-19T12:27:25+08:00,普通水平,"普通,水平",4,urban_operation,event,好奇,0.298,neutral,0.298,low,0.655,True,宜昌,relevant,体育休闲服务,5,0,整形美容,,T2,莫伽医疗美容诊所(宜昌店),core,general,venue,,111.2731,30.7043,526164.6,3.3982222e+06,莫伽医疗美容诊所(宜昌店),体育休闲服务,0.43,Neutral,0.04,其他,其他,,
e18650,yichang,dianping,2025-07-13T08:51:12+08:00,2025-07-13T08:51:12+08:00,普通水平,"普通,水平",4,urban_renewal,service,中性,0.298,neutral,0.298,low,0.614,True,宜昌,relevant,商务住宅,3,2,住宅小区,,T2,美岸观邸,core,general,residential,社区服务配套,111.2728,30.7037,526130.25,3.3981518e+06,美岸观邸,商务住宅,0.43,Neutral,0.04,其他,其他,,
e18651,yichang,xiaohongshu,2025-07-15T10:16:44+08:00,2025-07-15T10:16:44+08:00,小区电梯老坏，安全隐患,"老坏,安全隐患,电梯,小区",11,urban_planning,service,愤怒,1.0,negative,1.0,high,0.647,True,宜昌,relevant,商务住宅,20,0,住宅小区,,T2,墨池苑,core,general,residential,,111.2742,30.7039,526271.8,3.3981815e+06,墨池苑,商务住宅,0.16,Very Negative,0.11,焦虑担忧,焦虑担忧,,
e18652,yichang,weibo,2025-07-19T03:47:38+08:00,2025-07-19T03:47:38+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,culture,期待,1.0,positive,1.0,medium,0.62,True,宜昌,relevant,政府机构及社会团体,6,0,工商税务机构,,T2,国家税务总局宜昌市税务局,core,general,general,,111.2734,30.7048,526192.06,3.398275e+06,国家税务总局宜昌市税务局,政府机构及社会团体,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e18653,yichang,meituan,2025-07-15T20:49:25+08:00,2025-07-15T20:49:25+08:00,小区噪音大，影响休息,"噪音,小区,休息,影响",10,urban_renewal,service,愤怒,0.95,negative,0.95,high,0.653,True,宜昌,relevant,商务住宅,0,2,住宅小区,,T2,美岸观邸,core,general,residential,,111.2729,30.7035,526148.0,3.398133e+06,美岸观邸,商务住宅,0.2,Very Negative,0.1,失望厌恶,失望厌恶,,
e18654,yichang,xiaohongshu,2025-07-17T08:17:03+08:00,2025-07-17T08:17:03+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_renewal,service,失望,0.66,negative,0.66,medium,0.655,True,宜昌,relevant,商务住宅,4,2,住宅小区,,T2,现代城市广场,core,general,residential,,111.2738,30.7037,526224.75,3.3981558e+06,现代城市广场,商务住宅,0.27,Negative,0.1,不满抱怨,不满抱怨,,
e18655,yichang,dianping,2025-07-17T19:32:41+08:00,2025-07-17T19:32:41+08:00,普普通通,普普通通,4,urban_operation,event,好奇,0.2,neutral,0.2,low,0.646,True,宜昌,relevant,体育休闲服务,5,3,整形美容,,T2,莫伽医疗美容诊所(宜昌店),core,general,venue,,111.2727,30.704,526122.06,3.3981885e+06,莫伽医疗美容诊所(宜昌店),体育休闲服务,0.5,Neutral,0.04,其他,其他,,
e18656,yichang,xiaohongshu,2025-07-15T10:07:45+08:00,2025-07-15T10:07:45+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",13,urban_operation,event,期待,1.0,positive,1.0,medium,0.65,True,宜昌,relevant,体育休闲服务,21,0,整形美容,,T2,莫伽医疗美容诊所(宜昌店),core,general,venue,夜经济,111.2731,30.7046,526159.3,3.3982515e+06,莫伽医疗美容诊所(宜昌店),体育休闲服务,0.97,Very Positive,0.13,喜悦满意,喜悦满意,,
e18657,yichang,12345,2025-07-13T18:43:57+08:00,2025-07-13T18:43:57+08:00,也就那样吧,那样,5,urban_operation,service,好奇,0.242,neutral,0.242,high,0.632,True,宜昌,relevant,金融保险服务,2,0,农村商业银行,,T2,三峡农商银行(西陵支行),core,general,general,,111.2743,30.7042,526274.4,3.3982082e+06,三峡农商银行(西陵支行),金融保险服务,0.53,Neutral,0.05,其他,其他,,
e18658,yichang,meituan,2025-07-19T19:54:13+08:00,2025-07-19T19:54:13+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_renewal,service,满足,1.0,positive,1.0,high,0.639,True,宜昌,relevant,商务住宅,4,3,住宅小区,,T2,现代城市广场,core,general,residential,,111.2738,30.7044,526232.25,3.3982368e+06,现代城市广场,商务住宅,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e18659,yichang,weibo,2025-07-13T02:38:44+08:00,2025-07-13T02:38:44+08:00,小区电梯老坏，安全隐患,"老坏,安全隐患,电梯,小区",11,urban_renewal,service,失望,1.0,negative,1.0,high,0.62,True,宜昌,relevant,商务住宅,17,1,住宅小区,,T2,现代城市广场,core,general,residential,,111.2738,30.7047,526225.94,3.398268e+06,现代城市广场,商务住宅,0.16,Very Negative,0.11,焦虑担忧,焦虑担忧,,
e18660,yichang,meituan,2025-07-17T02:01:07+08:00,2025-07-17T02:01:07+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,期待,0.9,positive,0.9,high,0.617,True,宜昌,relevant,金融保险服务,14,0,农村商业银行,,T2,三峡农商银行(西陵支行),core,general,general,,111.2741,30.7046,526261.0,3.3982585e+06,三峡农商银行(西陵支行),金融保险服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e18661,yichang,weibo,2025-07-13T03:38:23+08:00,2025-07-13T03:38:23+08:00,小区环境一般,"小区,环境,一般",6,urban_governance,event,好奇,0.27,neutral,0.27,low,0.615,True,宜昌,relevant,商务住宅,3,2,住宅小区,,T2,现代城市广场,core,general,residential,,111.2734,30.704,526192.56,3.3981865e+06,现代城市广场,商务住宅,0.55,Neutral,0.06,其他,其他,,
e18662,yichang,dianping,2025-07-15T00:49:37+08:00,2025-07-15T00:49:37+08:00,邻居们相处融洽，社区氛围好,"邻居们,融洽,相处,氛围,社区",13,urban_renewal,service,喜爱,1.0,positive,1.0,low,0.656,True,宜昌,relevant,商务住宅,3,0,住宅小区,,T2,现代城市广场,core,general,residential,,111.2731,30.704,526167.3,3.398187e+06,现代城市广场,商务住宅,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e18663,yichang,dianping,2025-07-15T03:28:25+08:00,2025-07-15T03:28:25+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_renewal,service,满足,1.0,positive,1.0,medium,0.641,True,宜昌,relevant,商务住宅,5,2,住宅小区,,T2,现代城市广场,core,general,residential,,111.2738,30.7044,526227.8,3.3982285e+06,现代城市广场,商务住宅,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e18664,yichang,meituan,2025-07-13T06:04:43+08:00,2025-07-13T06:04:43+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护",13,urban_operation,environment,期待,0.88,positive,0.88,high,0.602,True,宜昌,relevant,商务住宅,12,1,住宅小区,,T2,墨池苑,core,general,residential,,111.2743,30.7039,526275.5,3.398183e+06,墨池苑,商务住宅,0.84,Very Positive,0.13,喜悦满意,喜悦满意,,
e18665,yichang,dianping,2025-07-18T22:08:05+08:00,2025-07-18T22:08:05+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,喜爱,1.0,positive,1.0,high,0.644,True,宜昌,relevant,金融保险服务,9,4,农村商业银行,,T2,三峡农商银行(西陵支行),core,general,general,,111.2743,30.7044,526274.7,3.3982385e+06,三峡农商银行(西陵支行),金融保险服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e18666,yichang,dianping,2025-07-13T19:43:20+08:00,2025-07-13T19:43:20+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_renewal,service,喜爱,1.0,positive,1.0,medium,0.617,True,宜昌,relevant,商务住宅,2,0,住宅小区,,T2,现代城市广场,core,general,residential,,111.2734,30.7036,526190.6,3.398147e+06,现代城市广场,商务住宅,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e18667,yichang,dianping,2025-07-12T00:00:16+08:00,2025-07-12T00:00:16+08:00,邻居们相处融洽，社区氛围好,"邻居们,融洽,相处,氛围,社区",13,urban_renewal,environment,期待,1.0,positive,1.0,low,0.651,True,宜昌,relevant,商务住宅,2,0,住宅小区,,T2,现代城市广场,core,general,residential,,111.2736,30.7045,526210.94,3.3982488e+06,现代城市广场,商务住宅,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e18668,yichang,dianping,2025-07-19T00:34:34+08:00,2025-07-19T00:34:34+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,满足,1.0,positive,1.0,medium,0.628,True,宜昌,relevant,金融保险服务,1,0,农村商业银行,,T2,三峡农商银行(西陵支行),core,general,general,,111.2742,30.7044,526266.2,3.3982368e+06,三峡农商银行(西陵支行),金融保险服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e18669,yichang,meituan,2025-07-12T18:33:26+08:00,2025-07-12T18:33:26+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_renewal,service,失望,1.0,negative,1.0,high,0.599,True,宜昌,relevant,商务住宅,12,8,住宅小区,,T2,现代城市广场,core,general,residential,,111.2733,30.7041,526184.7,3.3982038e+06,现代城市广场,商务住宅,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e18671,yichang,weibo,2025-07-16T15:03:38+08:00,2025-07-16T15:03:38+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,facility,期待,1.0,positive,1.0,high,0.433,True,宜昌,relevant,城市生活,16,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.478,30.5025,545887.25,3.375912e+06,,central_outer,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e18672,yichang,12345,2025-07-12T17:59:37+08:00,2025-07-12T17:59:37+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,期待,1.0,positive,1.0,medium,0.574,True,宜昌,relevant,城市生活,4,7,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.4407,30.6756,542230.8,3.3950898e+06,,core,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e18675,yichang,dianping,2025-07-18T14:39:45+08:00,2025-07-18T14:39:45+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,满足,1.0,positive,1.0,medium,0.47,True,宜昌,relevant,城市生活,12,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.4256,30.7965,540729.06,3.4084928e+06,,central_outer,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e18676,yichang,meituan,2025-07-12T12:46:57+08:00,2025-07-12T12:46:57+08:00,滨江步道路灯坏了好几个,"道路灯,滨江,好几个",11,urban_operation,environment,愤怒,0.58,negative,0.58,low,0.454,True,宜昌,relevant,城市生活,4,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,riverside,噪音,111.5105,30.42,549045.6,3.3667798e+06,,central_outer,0.31,Negative,0.11,不满抱怨,不满抱怨,,
e18678,yichang,meituan,2025-07-18T17:47:04+08:00,2025-07-18T17:47:04+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_operation,service,失望,0.86,negative,0.86,low,0.461,True,小溪塔,relevant,住宿服务,0,3,住宿服务,,T2,民宿·小溪塔1754,central_outer,general,commercial,,111.3284,30.7808,531437.06,3.4067198e+06,民宿·小溪塔1754,住宿服务,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e18679,yichang,12345,2025-07-13T13:04:45+08:00,2025-07-13T13:04:45+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,愤怒,1.0,negative,1.0,low,0.485,True,小溪塔,relevant,住宿服务,11,0,住宿服务,,T2,民宿·小溪塔1754,central_outer,general,commercial,,111.3291,30.7807,531506.9,3.4067098e+06,民宿·小溪塔1754,住宿服务,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e18680,yichang,12345,2025-07-18T04:51:43+08:00,2025-07-18T04:51:43+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,service,喜爱,1.0,positive,1.0,low,0.477,True,小溪塔,relevant,休闲娱乐,6,0,休闲娱乐,,T2,游乐场·小溪塔973,central_outer,general,general,,111.3294,30.7817,531527.0,3.406821e+06,游乐场·小溪塔973,休闲娱乐,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e18681,yichang,dianping,2025-07-15T13:33:55+08:00,2025-07-15T13:33:55+08:00,小区环境一般,"小区,环境,一般",6,urban_renewal,service,好奇,0.27,neutral,0.27,low,0.598,True,宜昌,relevant,商务住宅,9,5,住宅小区,,T2,恒大华府,core,general,residential,,111.3522,30.6367,533762.8,3.3907475e+06,恒大华府,商务住宅,0.55,Neutral,0.06,其他,其他,,
e18682,yichang,weibo,2025-07-19T03:59:36+08:00,2025-07-19T03:59:36+08:00,邻居们相处融洽，社区氛围好,"邻居们,融洽,相处,氛围,社区",13,urban_renewal,service,期待,1.0,positive,1.0,medium,0.585,True,宜昌,relevant,商务住宅,8,1,住宅小区,,T2,恒大华府,core,general,residential,,111.3522,30.6361,533764.2,3.3906862e+06,恒大华府,商务住宅,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e18683,yichang,meituan,2025-07-19T00:55:54+08:00,2025-07-19T00:55:54+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,喜爱,0.82,positive,0.82,high,0.574,True,宜昌,relevant,商务住宅,27,4,住宅小区,,T2,恒大华府,core,general,residential,,111.3527,30.6361,533812.5,3.3906885e+06,恒大华府,商务住宅,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e18684,yichang,weibo,2025-07-15T13:31:13+08:00,2025-07-15T13:31:13+08:00,小区电梯老坏，安全隐患,"老坏,安全隐患,电梯,小区",11,urban_renewal,service,失望,1.0,negative,1.0,high,0.566,True,宜昌,relevant,商务住宅,14,2,住宅小区,,T2,恒大华府,core,general,residential,,111.353,30.6366,533840.9,3.3907332e+06,恒大华府,商务住宅,0.16,Very Negative,0.11,焦虑担忧,焦虑担忧,,
e18685,yichang,xiaohongshu,2025-07-18T04:46:34+08:00,2025-07-18T04:46:34+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,service,喜爱,1.0,positive,1.0,high,0.581,True,宜昌,relevant,城市生活,23,4,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3523,30.6374,533768.75,3.3908268e+06,,core,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e18686,yichang,meituan,2025-07-12T14:17:15+08:00,2025-07-12T14:17:15+08:00,小区环境一般,"小区,环境,一般",6,urban_renewal,service,好奇,0.27,neutral,0.27,medium,0.539,True,宜昌,relevant,商务住宅,0,2,住宅小区,,T2,恒大华府,core,general,residential,,111.3533,30.6368,533871.9,3.3907632e+06,恒大华府,商务住宅,0.55,Neutral,0.06,其他,其他,,
e18687,yichang,dianping,2025-07-13T10:30:25+08:00,2025-07-13T10:30:25+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,facility,愤怒,1.0,negative,1.0,high,0.548,True,宜昌,relevant,城市生活,3,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3522,30.6374,533759.6,3.390825e+06,,core,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e18688,yichang,12345,2025-07-19T12:02:52+08:00,2025-07-19T12:02:52+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_renewal,service,愤怒,1.0,negative,1.0,low,0.565,True,宜昌,relevant,城市生活,0,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3517,30.637,533717.25,3.390781e+06,,core,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e18689,yichang,dianping,2025-07-18T19:34:05+08:00,2025-07-18T19:34:05+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_governance,service,期待,1.0,positive,1.0,low,0.582,True,宜昌,relevant,商务住宅,20,3,住宅小区,,T2,恒大华府,core,general,residential,,111.352,30.6363,533747.8,3.3907085e+06,恒大华府,商务住宅,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
