id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e21533,yichang,meituan,2025-02-08T19:48:47+08:00,2025-02-08T19:48:47+08:00,普通水平,"普通,水平",4,urban_operation,service,好奇,0.298,neutral,0.298,medium,0.428,True,龙泉,relevant,金融保险服务,1,0,金融保险服务,,T1,ATM·龙泉1424,central_outer,general,general,,111.4818,30.7494,546133.6,3.4032862e+06,ATM·龙泉1424,金融保险服务,0.43,Neutral,0.04,其他,其他,,
e21537,yichang,xiaohongshu,2025-02-04T22:34:39+08:00,2025-02-04T22:34:39+08:00,没什么亮点,"亮点,没什么",5,urban_renewal,facility,好奇,0.284,neutral,0.284,low,0.436,True,宜昌,relevant,城市生活,10,3,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,盼BRT,111.3908,30.6541,537460.6,3.3926922e+06,,central_outer,0.44,Neutral,0.05,其他,其他,,
e21538,yichang,meituan,2025-02-04T20:31:38+08:00,2025-02-04T20:31:38+08:00,滨江公园散步看江景很惬意,"江景,滨江,惬意,散步,公园",12,urban_operation,environment,喜爱,1.0,positive,1.0,high,0.427,True,宜昌,relevant,城市生活,4,2,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.4626,30.8329,544259.2,3.4125362e+06,,central_outer,1.0,Very Positive,0.12,喜悦满意,喜悦满意,,
e21545,yichang,meituan,2025-02-03T16:00:28+08:00,2025-02-03T16:00:28+08:00,普普通通,普普通通,4,urban_renewal,service,中性,0.2,neutral,0.2,low,0.47,True,点军区,relevant,风景名胜,0,4,,,T1,卷桥河湿地公园,central_outer,general,park_plaza,,111.2591,30.6979,524826.06,3.397514e+06,卷桥河湿地公园,风景名胜,0.5,Neutral,0.04,其他,其他,,
e21546,yichang,weibo,2025-02-03T07:13:36+08:00,2025-02-03T07:13:36+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_renewal,environment,愤怒,1.0,negative,1.0,high,0.487,True,点军区,relevant,风景名胜,17,13,,,T1,卷桥河湿地公园,central_outer,general,park_plaza,,111.2595,30.6976,524861.56,3.3974782e+06,卷桥河湿地公园,风景名胜,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e21547,yichang,dianping,2025-02-03T00:22:59+08:00,2025-02-03T00:22:59+08:00,广场舞噪音扰民，没法休息,"扰民,噪音,没法,广场,休息",12,urban_renewal,environment,愤怒,1.0,negative,1.0,medium,0.463,True,点军区,relevant,风景名胜,21,2,,,T1,卷桥河湿地公园,central_outer,general,park_plaza,,111.2594,30.6972,524847.75,3.39743e+06,卷桥河湿地公园,风景名胜,0.13,Very Negative,0.12,失望厌恶,失望厌恶,,
e21548,yichang,meituan,2025-02-03T02:26:14+08:00,2025-02-03T02:26:14+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_renewal,environment,失望,1.0,negative,1.0,high,0.431,True,点军区,relevant,风景名胜,0,3,,,T1,卷桥河湿地公园,central_outer,general,park_plaza,,111.2597,30.6978,524877.25,3.397498e+06,卷桥河湿地公园,风景名胜,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e21549,yichang,meituan,2025-02-05T01:07:35+08:00,2025-02-05T01:07:35+08:00,江风配夕阳，卷桥河堪称露营天花板,"江风配,卷桥河,露营,天花板,夕阳",16,urban_renewal,environment,喜爱,0.94,positive,0.94,medium,0.478,True,点军区,relevant,风景名胜,3,1,,,T1,卷桥河湿地公园,central_outer,general,park_plaza,卷桥河露营,111.2593,30.6976,524844.5,3.3974788e+06,卷桥河湿地公园,风景名胜,0.87,Very Positive,0.16,喜悦满意,喜悦满意,,
e21550,yichang,dianping,2025-02-01T21:48:21+08:00,2025-02-01T21:48:21+08:00,没什么亮点,"亮点,没什么",5,urban_renewal,environment,好奇,0.284,neutral,0.284,high,0.473,True,点军区,relevant,风景名胜,23,5,,,T1,卷桥河湿地公园,central_outer,general,park_plaza,,111.2584,30.6977,524757.44,3.3974908e+06,卷桥河湿地公园,风景名胜,0.44,Neutral,0.05,其他,其他,,
e21551,yichang,xiaohongshu,2025-02-08T18:18:21+08:00,2025-02-08T18:18:21+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,0.56,positive,0.56,medium,0.472,True,宜昌,relevant,城市生活,2,1,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.1859,30.6856,517812.66,3.396134e+06,,central_outer,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e21552,yichang,weibo,2025-02-02T09:49:38+08:00,2025-02-02T09:49:38+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,喜爱,0.82,positive,0.82,medium,0.45,True,宜昌,relevant,城市生活,5,0,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.1852,30.6857,517747.06,3.3961418e+06,,central_outer,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e21553,yichang,meituan,2025-02-05T18:19:31+08:00,2025-02-05T18:19:31+08:00,感觉一般,"感觉,一般",4,urban_renewal,culture,好奇,0.27,neutral,0.27,low,0.484,True,宜昌,relevant,城市生活,11,1,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.186,30.6858,517823.84,3.3961535e+06,,central_outer,0.55,Neutral,0.04,其他,其他,,
e21554,yichang,dianping,2025-02-02T05:02:13+08:00,2025-02-02T05:02:13+08:00,普普通通,普普通通,4,urban_operation,culture,好奇,0.2,neutral,0.2,low,0.456,True,宜昌,relevant,城市生活,3,4,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.1862,30.6858,517845.7,3.396158e+06,,central_outer,0.5,Neutral,0.04,其他,其他,,
e21555,yichang,meituan,2025-02-07T14:25:20+08:00,2025-02-07T14:25:20+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_planning,environment,失望,1.0,negative,1.0,high,0.443,True,宜昌,relevant,城市生活,20,1,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,噪音,111.1856,30.6859,517787.6,3.396163e+06,,central_outer,0.01,Very Negative,0.13,不满抱怨,不满抱怨,,
e21556,yichang,meituan,2025-02-02T23:10:49+08:00,2025-02-02T23:10:49+08:00,设双向四车道,"车道,双向",6,urban_governance,facility,中性,0.312,neutral,0.312,medium,0.463,True,宜昌,relevant,城市生活,13,8,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.1856,30.686,517786.62,3.396172e+06,,central_outer,0.42,Neutral,0.06,其他,其他,,
e21569,yichang,weibo,2025-02-02T23:23:57+08:00,2025-02-02T23:23:57+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_operation,facility,满足,1.0,positive,1.0,medium,0.42,True,宜昌,relevant,城市生活,3,0,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.4443,30.5414,542630.2,3.3802208e+06,,central_outer,0.93,Very Positive,0.15,喜悦满意,喜悦满意,,
e21573,yichang,xiaohongshu,2025-02-03T16:55:22+08:00,2025-02-03T16:55:22+08:00,滨江公园散步看江景很惬意,"江景,滨江,惬意,散步,公园",12,urban_governance,culture,满足,1.0,positive,1.0,medium,0.43,True,宜昌,relevant,城市生活,4,1,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.2375,30.6648,522757.97,3.393834e+06,,central_outer,1.0,Very Positive,0.12,喜悦满意,喜悦满意,,
e21593,yichang,xiaohongshu,2025-02-07T01:00:33+08:00,2025-02-07T01:00:33+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,culture,期待,1.0,positive,1.0,low,0.557,True,宜昌,relevant,科教文化服务,14,0,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2881,30.7158,527600.44,3.3995032e+06,外国语实验小学(东湖路校区),科教文化服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e21594,yichang,xiaohongshu,2025-02-05T16:06:07+08:00,2025-02-05T16:06:07+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_operation,culture,愤怒,1.0,negative,1.0,low,0.603,True,宜昌,relevant,科教文化服务,9,5,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2876,30.7156,527546.2,3.3994822e+06,外国语实验小学(东湖路校区),科教文化服务,0.08,Very Negative,0.15,不满抱怨,不满抱怨,,
e21595,yichang,weibo,2025-02-05T00:17:28+08:00,2025-02-05T00:17:28+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,culture,失望,1.0,negative,1.0,low,0.596,True,宜昌,relevant,科教文化服务,2,2,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2878,30.7158,527565.94,3.3994995e+06,外国语实验小学(东湖路校区),科教文化服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e21596,yichang,12345,2025-02-09T03:33:00+08:00,2025-02-09T03:33:00+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,culture,失望,1.0,negative,1.0,high,0.535,True,宜昌,relevant,科教文化服务,0,0,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2872,30.7155,527510.9,3.399471e+06,外国语实验小学(东湖路校区),科教文化服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e21597,yichang,meituan,2025-02-04T06:19:20+08:00,2025-02-04T06:19:20+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,culture,失望,1.0,negative,1.0,low,0.546,True,宜昌,relevant,科教文化服务,0,4,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2869,30.7152,527479.3,3.3994375e+06,外国语实验小学(东湖路校区),科教文化服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e21598,yichang,dianping,2025-02-04T03:23:38+08:00,2025-02-04T03:23:38+08:00,没什么亮点,"亮点,没什么",5,urban_operation,event,中性,0.284,neutral,0.284,medium,0.537,True,宜昌,relevant,科教文化服务,3,0,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2875,30.7155,527534.3,3.399465e+06,外国语实验小学(东湖路校区),科教文化服务,0.44,Neutral,0.05,其他,其他,,
e21599,yichang,dianping,2025-02-02T04:36:39+08:00,2025-02-02T04:36:39+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,失望,1.0,negative,1.0,low,0.545,True,宜昌,relevant,公司企业,3,3,公司,,T1,长江三峡实业有限公司,core,general,general,,111.2887,30.7148,527649.6,3.3993905e+06,长江三峡实业有限公司,公司企业,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e21600,yichang,meituan,2025-02-09T05:32:19+08:00,2025-02-09T05:32:19+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_governance,event,失望,1.0,negative,1.0,high,0.569,True,宜昌,relevant,科教文化服务,1,13,小学,,T1,外国语实验小学(东湖路校区),core,general,general,施工扰民,111.2875,30.7153,527539.06,3.399451e+06,外国语实验小学(东湖路校区),科教文化服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e21601,yichang,meituan,2025-02-07T04:44:20+08:00,2025-02-07T04:44:20+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_planning,facility,愤怒,0.98,negative,0.98,low,0.587,True,宜昌,relevant,科教文化服务,5,1,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2879,30.715,527580.44,3.3994158e+06,外国语实验小学(东湖路校区),科教文化服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e21602,yichang,meituan,2025-02-08T16:46:48+08:00,2025-02-08T16:46:48+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,culture,愤怒,1.0,negative,1.0,high,0.56,True,宜昌,relevant,科教文化服务,2,7,小学,,T1,外国语实验小学(东湖路校区),core,general,general,,111.2879,30.7155,527573.6,3.3994685e+06,外国语实验小学(东湖路校区),科教文化服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e21603,yichang,12345,2025-02-07T03:27:52+08:00,2025-02-07T03:27:52+08:00,儿童公园带孩子好玩，设施新,"儿童公园,好玩,设施,孩子",13,urban_operation,event,喜爱,1.0,positive,1.0,high,0.577,True,宜昌,relevant,城市生活,17,11,,,T1,2025-02 春节·二马路一期开街爆满,core,yiling_wanda,riverside,,111.3421,30.7432,532756.1,3.4025565e+06,,core,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e21604,yichang,weibo,2025-02-06T03:43:22+08:00,2025-02-06T03:43:22+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,期待,1.0,positive,1.0,low,0.574,True,小溪塔,relevant,金融保险服务,4,1,金融保险服务,,T1,储蓄所·小溪塔361,core,general,riverside,,111.342,30.7444,532750.75,3.402692e+06,储蓄所·小溪塔361,金融保险服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e21605,yichang,meituan,2025-02-04T21:17:50+08:00,2025-02-04T21:17:50+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_operation,event,失望,0.86,negative,0.86,medium,0.538,True,宜昌,relevant,餐饮服务,11,0,住宿服务相关,,T1,春霖酒店(宜昌三峡企业总部基地夷陵万达广场店),core,yiling_wanda,commercial,噪音,111.3413,30.7432,532686.56,3.402549e+06,春霖酒店(宜昌三峡企业总部基地夷陵万达广场店),餐饮服务,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e21606,yichang,dianping,2025-02-06T02:17:57+08:00,2025-02-06T02:17:57+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_renewal,service,满足,1.0,positive,1.0,high,0.47,True,宜昌,relevant,城市生活,8,6,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.3362,30.7726,532187.2,3.405809e+06,,central_outer,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e21607,yichang,dianping,2025-02-05T00:20:33+08:00,2025-02-05T00:20:33+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_operation,facility,失望,1.0,negative,1.0,high,0.632,True,宜昌,relevant,科教文化服务,1,1,小学,,T1,伍家岗区伍家岗小学教育集团李家湖校区,core,general,general,,111.3552,30.6382,534046.06,3.3909208e+06,伍家岗区伍家岗小学教育集团李家湖校区,科教文化服务,0.05,Very Negative,0.15,不满抱怨,不满抱怨,,
e21608,yichang,meituan,2025-02-01T13:32:31+08:00,2025-02-01T13:32:31+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_renewal,environment,愤怒,1.0,negative,1.0,low,0.552,True,宜昌,relevant,城市生活,23,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.3291,30.6717,531538.2,3.3946222e+06,,core,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e21609,yichang,dianping,2025-02-07T12:13:52+08:00,2025-02-07T12:13:52+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.559,True,宜昌,relevant,城市生活,1,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.3292,30.6711,531550.9,3.3945578e+06,,core,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e21610,yichang,meituan,2025-02-08T14:33:24+08:00,2025-02-08T14:33:24+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_governance,culture,愤怒,1.0,negative,1.0,high,0.589,True,宜昌,relevant,城市生活,3,0,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.3296,30.6707,531582.56,3.3945162e+06,,core,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e21611,yichang,weibo,2025-02-07T09:54:31+08:00,2025-02-07T09:54:31+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_renewal,service,愤怒,1.0,negative,1.0,medium,0.555,True,宜昌,relevant,城市生活,37,0,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.3289,30.671,531515.7,3.3945402e+06,,core,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e21612,yichang,meituan,2025-02-01T17:05:51+08:00,2025-02-01T17:05:51+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_planning,service,失望,1.0,negative,1.0,low,0.567,True,宜昌,relevant,城市生活,6,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.3286,30.6716,531486.3,3.3946092e+06,,core,0.0,Very Negative,0.11,不满抱怨,不满抱怨,,
e21613,yichang,xiaohongshu,2025-02-04T16:46:07+08:00,2025-02-04T16:46:07+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_governance,culture,愤怒,0.83,negative,0.83,medium,0.575,True,宜昌,relevant,城市生活,26,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.329,30.6716,531527.3,3.394615e+06,,core,0.26,Negative,0.1,失望厌恶,失望厌恶,,
e21614,yichang,meituan,2025-02-09T18:06:45+08:00,2025-02-09T18:06:45+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,service,满足,1.0,positive,1.0,low,0.568,True,宜昌,relevant,城市生活,14,4,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.33,30.6711,531625.9,3.394555e+06,,core,0.99,Very Positive,0.11,期待建议,期待建议,,
e21615,yichang,dianping,2025-02-07T12:07:26+08:00,2025-02-07T12:07:26+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_governance,environment,愤怒,1.0,negative,1.0,low,0.551,True,宜昌,relevant,城市生活,9,2,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.3289,30.6711,531515.94,3.3945558e+06,,core,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e21618,yichang,dianping,2025-02-03T13:35:51+08:00,2025-02-03T13:35:51+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园",15,urban_operation,service,满足,1.0,positive,1.0,medium,0.457,True,宜昌,relevant,城市生活,0,5,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.4459,30.7458,542695.6,3.402881e+06,,central_outer,0.98,Very Positive,0.15,喜悦满意,喜悦满意,,
e21619,yichang,weibo,2025-02-06T19:22:43+08:00,2025-02-06T19:22:43+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,喜爱,0.82,positive,0.82,high,0.476,True,宜昌,relevant,城市生活,2,5,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.4458,30.7451,542685.3,3.402796e+06,,central_outer,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e21620,yichang,xiaohongshu,2025-02-02T19:48:07+08:00,2025-02-02T19:48:07+08:00,感觉一般,"感觉,一般",4,urban_operation,event,中性,0.27,neutral,0.27,high,0.435,True,龙泉,relevant,休闲娱乐,2,12,休闲娱乐,,T1,游乐场·龙泉2133,central_outer,general,riverside,,111.4455,30.7454,542656.6,3.4028298e+06,游乐场·龙泉2133,休闲娱乐,0.55,Neutral,0.04,其他,其他,,
e21628,yichang,weibo,2025-02-01T23:16:28+08:00,2025-02-01T23:16:28+08:00,滨江江边有异味，怀疑排污,"异味,排污,滨江,江边,怀疑",12,urban_operation,service,失望,1.0,negative,1.0,low,0.575,True,宜昌,relevant,生活服务,2,5,邮局,,T1,中国邮政(三峡大学邮政支局),core,general,riverside,,111.3072,30.7238,529419.8,3.4003928e+06,中国邮政(三峡大学邮政支局),生活服务,0.1,Very Negative,0.12,不满抱怨,不满抱怨,,
e21629,yichang,weibo,2025-02-06T00:31:11+08:00,2025-02-06T00:31:11+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,0.76,negative,0.76,high,0.572,True,宜昌,relevant,生活服务,3,0,邮局,,T1,中国邮政(三峡大学邮政支局),core,general,riverside,,111.3072,30.7239,529419.44,3.4004092e+06,中国邮政(三峡大学邮政支局),生活服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e21630,yichang,dianping,2025-02-07T11:02:58+08:00,2025-02-07T11:02:58+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,期待,1.0,positive,1.0,medium,0.575,True,宜昌,relevant,生活服务,10,3,邮局,,T1,中国邮政(三峡大学邮政支局),core,general,riverside,,111.3075,30.7243,529452.75,3.4004498e+06,中国邮政(三峡大学邮政支局),生活服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e21631,yichang,dianping,2025-02-05T09:58:48+08:00,2025-02-05T09:58:48+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.6,True,宜昌,relevant,生活服务,5,1,邮局,,T1,中国邮政(三峡大学邮政支局),core,general,riverside,,111.3074,30.7244,529443.4,3.400462e+06,中国邮政(三峡大学邮政支局),生活服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e21632,yichang,meituan,2025-02-06T04:43:39+08:00,2025-02-06T04:43:39+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.558,True,宜昌,relevant,生活服务,1,0,邮局,,T1,中国邮政(三峡大学邮政支局),core,general,riverside,,111.3076,30.7245,529459.7,3.4004732e+06,中国邮政(三峡大学邮政支局),生活服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e21650,yichang,meituan,2025-02-03T00:45:00+08:00,2025-02-03T00:45:00+08:00,滨江公园散步看江景很惬意,"江景,滨江,惬意,散步,公园",12,urban_planning,event,期待,1.0,positive,1.0,medium,0.552,True,宜昌,relevant,城市生活,6,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.327,30.6587,531339.56,3.3931798e+06,,core,1.0,Very Positive,0.12,喜悦满意,喜悦满意,,
e21651,yichang,dianping,2025-02-09T11:02:26+08:00,2025-02-09T11:02:26+08:00,儿童公园带孩子好玩，设施新,"儿童公园,好玩,设施,孩子",13,urban_governance,event,期待,1.0,positive,1.0,medium,0.583,True,宜昌,relevant,城市生活,23,7,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3277,30.6586,531403.56,3.3931655e+06,,core,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e21652,yichang,dianping,2025-02-08T21:00:40+08:00,2025-02-08T21:00:40+08:00,滨江步道路灯坏了好几个,"道路灯,滨江,好几个",11,urban_planning,environment,愤怒,0.58,negative,0.58,high,0.585,True,宜昌,relevant,城市生活,4,4,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.328,30.6583,531439.2,3.393142e+06,,core,0.31,Negative,0.11,不满抱怨,不满抱怨,,
e21653,yichang,weibo,2025-02-02T18:37:25+08:00,2025-02-02T18:37:25+08:00,磨基山步道垃圾没人清理,"基山步,垃圾,清理",11,urban_operation,event,失望,1.0,negative,1.0,high,0.566,True,宜昌,relevant,城市生活,11,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,噪音,111.3268,30.6591,531320.25,3.3932222e+06,,core,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e21654,yichang,meituan,2025-02-08T23:58:31+08:00,2025-02-08T23:58:31+08:00,一般般,一般般,3,urban_operation,service,好奇,0.2,neutral,0.2,high,0.547,True,宜昌,relevant,城市生活,2,2,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3267,30.6585,531310.3,3.3931565e+06,,core,0.5,Neutral,0.03,其他,其他,,
e21655,yichang,xiaohongshu,2025-02-09T21:34:54+08:00,2025-02-09T21:34:54+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园",15,urban_operation,service,满足,1.0,positive,1.0,low,0.531,True,宜昌,relevant,城市生活,4,3,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3276,30.6584,531393.8,3.3931522e+06,,core,0.98,Very Positive,0.15,喜悦满意,喜悦满意,,
e21656,yichang,dianping,2025-02-04T23:22:34+08:00,2025-02-04T23:22:34+08:00,滨江步道修好后遛弯舒服多了,"遛弯,滨江,修好,舒服",13,urban_operation,service,满足,1.0,positive,1.0,medium,0.543,True,宜昌,relevant,城市生活,6,6,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3274,30.6592,531379.0,3.3932375e+06,,core,0.9,Very Positive,0.13,喜悦满意,喜悦满意,,
e21657,yichang,12345,2025-02-08T12:49:51+08:00,2025-02-08T12:49:51+08:00,施工噪音半夜还在响，扰民,"扰民,噪音,半夜,施工",12,urban_governance,facility,失望,1.0,negative,1.0,low,0.539,True,宜昌,relevant,城市生活,4,0,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.327,30.6584,531345.3,3.3931432e+06,,core,0.01,Very Negative,0.12,失望厌恶,失望厌恶,,
e21658,yichang,12345,2025-02-07T17:51:11+08:00,2025-02-07T17:51:11+08:00,也就那样吧,那样,5,urban_renewal,facility,好奇,0.242,neutral,0.242,low,0.588,True,宜昌,relevant,城市生活,20,2,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3271,30.6589,531347.3,3.3932072e+06,,core,0.53,Neutral,0.05,其他,其他,,
e21659,yichang,meituan,2025-02-09T00:52:05+08:00,2025-02-09T00:52:05+08:00,就这样吧,这样,4,urban_governance,facility,中性,0.242,neutral,0.242,high,0.59,True,宜昌,relevant,城市生活,0,7,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3271,30.6592,531346.0,3.3932322e+06,,core,0.53,Neutral,0.04,其他,其他,,
e21660,yichang,meituan,2025-02-09T20:47:04+08:00,2025-02-09T20:47:04+08:00,一般水平,"水平,一般",4,urban_governance,facility,中性,0.298,neutral,0.298,high,0.587,True,宜昌,relevant,城市生活,8,2,,,T1,2025-02 春节·二马路一期开街爆满,core,general,riverside,,111.3265,30.6591,531293.9,3.3932252e+06,,core,0.43,Neutral,0.04,其他,其他,,
e21667,yichang,12345,2025-02-09T00:43:36+08:00,2025-02-09T00:43:36+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,culture,愤怒,0.98,negative,0.98,high,0.593,True,宜昌,relevant,科教文化服务,9,3,小学,,T1,西陵区三江小学,core,general,general,,111.2803,30.7181,526845.0,3.3997598e+06,西陵区三江小学,科教文化服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e21668,yichang,dianping,2025-02-03T01:24:23+08:00,2025-02-03T01:24:23+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_renewal,culture,失望,0.98,negative,0.98,low,0.591,True,宜昌,relevant,城市生活,3,0,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.2814,30.7182,526953.5,3.3997668e+06,,core,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
