id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e1167,xiling_wujia,meituan,2025-07-17T07:25:50+08:00,2025-07-17T07:25:50+08:00,营业十二小时,"十二,营业,小时",6,urban_renewal,service,好奇,0.242,neutral,0.242,high,0.517,True,宜昌,relevant,科教文化服务,2,2,小学,,T2,宜昌市珠海路小学,main,general,111.313,30.7148,529980.25,3.3993938e+06,宜昌市珠海路小学,科教文化服务,0.47,Neutral,0.06,其他,其他,,
e1168,xiling_wujia,meituan,2025-07-13T12:17:53+08:00,2025-07-13T12:17:53+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,愤怒,0.98,negative,0.98,high,0.611,True,宜昌,relevant,住宿服务,3,0,四星级宾馆,,T2,国宾半岛酒店,main,general,111.3134,30.7067,530020.5,3.3984975e+06,国宾半岛酒店,住宿服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1169,xiling_wujia,12345,2025-07-13T04:55:27+08:00,2025-07-13T04:55:27+08:00,没什么亮点,"亮点,没什么",5,urban_renewal,service,中性,0.284,neutral,0.284,medium,0.724,True,宜昌,relevant,商务住宅,3,0,商务写字楼,,T2,中环广场(西陵一路),main,general,111.2758,30.7044,526421.06,3.3982292e+06,中环广场(西陵一路),商务住宅,0.44,Neutral,0.05,其他,其他,,
e1170,xiling_wujia,dianping,2025-07-16T20:19:05+08:00,2025-07-16T20:19:05+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_renewal,culture,愤怒,0.91,negative,0.91,low,0.604,True,宜昌,relevant,购物服务,0,0,餐饮相关,,T2,华灯初上·庭院餐厅,main,general,111.2927,30.7059,528043.25,3.3984082e+06,华灯初上·庭院餐厅,购物服务,0.22,Negative,0.13,不满抱怨,不满抱怨,,
e1171,xiling_wujia,weibo,2025-07-14T08:59:50+08:00,2025-07-14T08:59:50+08:00,二马路开街后人气回来了，热闹得像过年,"开街,二马路,过年,人气,热闹",18,urban_operation,service,期待,0.5,positive,0.5,high,0.511,True,宜昌,relevant,住宿服务,1,1,宾馆酒店,,T2,楚丰智能酒店(宜昌CBD购物中心解放路步行街店),main,ermalu_oldstreet,111.2825,30.7185,527056.7,3.3998022e+06,楚丰智能酒店(宜昌CBD购物中心解放路步行街店),住宿服务,0.65,Positive,0.18,其他,其他,,
e1172,xiling_wujia,12345,2025-07-18T08:24:21+08:00,2025-07-18T08:24:21+08:00,没什么亮点,"亮点,没什么",5,urban_operation,service,中性,0.284,neutral,0.284,medium,0.482,True,宜昌,relevant,金融保险服务,3,1,中国农业银行,,T2,中国农业银行(三峡大学支行),main,general,111.3143,30.7289,530102.06,3.4009582e+06,中国农业银行(三峡大学支行),金融保险服务,0.44,Neutral,0.05,其他,其他,,
e1173,xiling_wujia,meituan,2025-07-14T21:45:15+08:00,2025-07-14T21:45:15+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,0.76,negative,0.76,high,0.697,True,宜昌,relevant,金融保险服务,3,4,上海浦东发展银行,,T2,上海浦东发展银行(宜昌分行),main,general,111.2758,30.705,526424.5,3.3982988e+06,上海浦东发展银行(宜昌分行),金融保险服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e1174,xiling_wujia,xiaohongshu,2025-07-16T02:53:05+08:00,2025-07-16T02:53:05+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,service,满足,1.0,positive,1.0,low,0.582,True,宜昌,relevant,购物服务,8,4,综合市场,,T2,三峡文化城,main,general,111.3185,30.6956,530516.56,3.3972642e+06,三峡文化城,购物服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e1175,xiling_wujia,meituan,2025-07-17T17:40:44+08:00,2025-07-17T17:40:44+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,service,期待,1.0,positive,1.0,low,0.427,True,宜昌,relevant,政府机构及社会团体,5,1,公安警察,,T2,宜昌市公安局伍家岗区分局,main,general,111.3643,30.6727,534913.1,3.3947482e+06,宜昌市公安局伍家岗区分局,政府机构及社会团体,0.99,Very Positive,0.11,期待建议,期待建议,,
e1176,xiling_wujia,dianping,2025-07-13T02:16:00+08:00,2025-07-13T02:16:00+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_renewal,service,失望,1.0,negative,1.0,low,0.569,True,宜昌,relevant,商务住宅,2,0,产业园区,,T2,715创意园,main,general,111.2949,30.7103,528249.6,3.3988942e+06,715创意园,商务住宅,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e1177,xiling_wujia,dianping,2025-07-19T10:55:55+08:00,2025-07-19T10:55:55+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_governance,service,喜爱,0.56,positive,0.56,medium,0.662,True,宜昌,relevant,体育休闲服务,1,1,诊所,,T2,宜昌雨之堂中医门诊部,main,general,111.2856,30.7129,527360.8,3.3991815e+06,宜昌雨之堂中医门诊部,体育休闲服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1178,xiling_wujia,xiaohongshu,2025-07-18T00:03:37+08:00,2025-07-18T00:03:37+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,失望,1.0,negative,1.0,high,0.498,True,宜昌,relevant,餐饮服务,5,3,餐饮相关,,T2,奥田集成灶(松林路店),main,general,111.3396,30.6878,532538.3,3.396416e+06,奥田集成灶(松林路店),餐饮服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1179,xiling_wujia,meituan,2025-07-14T15:44:50+08:00,2025-07-14T15:44:50+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,愤怒,1.0,negative,1.0,high,0.499,True,宜昌,relevant,金融保险服务,3,0,银行,,T2,湖北银行(宜昌杨岔路支行),main,general,111.3158,30.6725,530259.8,3.3947072e+06,湖北银行(宜昌杨岔路支行),金融保险服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e1180,xiling_wujia,meituan,2025-07-18T12:39:51+08:00,2025-07-18T12:39:51+08:00,没什么亮点,"亮点,没什么",5,urban_operation,service,好奇,0.284,neutral,0.284,high,0.715,True,宜昌,relevant,金融保险服务,4,0,中信银行,,T2,中信银行(宜昌分行),main,general,111.2766,30.7053,526502.4,3.3983362e+06,中信银行(宜昌分行),金融保险服务,0.44,Neutral,0.05,其他,其他,,
e1181,xiling_wujia,dianping,2025-07-17T21:52:23+08:00,2025-07-17T21:52:23+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,满足,1.0,positive,1.0,high,0.471,True,宜昌,relevant,生活服务,1,1,物流速递,,T2,货拉拉(宜昌伍家岗店),main,general,111.3757,30.6756,535997.8,3.395064e+06,货拉拉(宜昌伍家岗店),生活服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e1182,xiling_wujia,dianping,2025-07-19T23:03:15+08:00,2025-07-19T23:03:15+08:00,水悦城周末人挤人，太糟了,"水悦城,人挤,太糟,周末",12,urban_governance,facility,失望,0.7,negative,0.7,medium,0.663,True,宜昌,relevant,交通设施服务,0,5,公共停车场,,T2,水悦城地下停车场,main,shuiyuecheng,111.3099,30.7096,529690.6,3.398818e+06,水悦城地下停车场,交通设施服务,0.25,Negative,0.12,不满抱怨,不满抱怨,,
e1183,xiling_wujia,meituan,2025-07-13T18:42:17+08:00,2025-07-13T18:42:17+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,失望,1.0,negative,1.0,low,0.501,True,宜昌,relevant,住宿服务,7,4,宾馆酒店,,T2,宜昌江客宾馆,main,general,111.2762,30.7267,526449.1,3.4007082e+06,宜昌江客宾馆,住宿服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e1184,xiling_wujia,meituan,2025-07-12T09:13:34+08:00,2025-07-12T09:13:34+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,失望,0.98,negative,0.98,medium,0.481,True,宜昌,relevant,金融保险服务,39,0,中国人民保险公司,,T2,中国人民财产保险股份有限公司(葛洲坝支公司),main,general,111.277,30.7163,526531.3,3.3995552e+06,中国人民财产保险股份有限公司(葛洲坝支公司),金融保险服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1185,xiling_wujia,dianping,2025-07-13T15:59:10+08:00,2025-07-13T15:59:10+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_governance,service,愤怒,1.0,negative,1.0,low,0.512,True,宜昌,relevant,政府机构及社会团体,3,1,公安警察,,T2,宜昌市公安局伍家岗区分局,main,general,111.3632,30.672,534802.25,3.3946678e+06,宜昌市公安局伍家岗区分局,政府机构及社会团体,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1186,xiling_wujia,xiaohongshu,2025-07-19T04:24:33+08:00,2025-07-19T04:24:33+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,0.76,negative,0.76,medium,0.43,True,宜昌,relevant,生活服务,4,1,生活服务场所,,T2,城发望春山营销中心,main,general,111.336,30.6804,532198.9,3.3955855e+06,城发望春山营销中心,生活服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e1187,xiling_wujia,xiaohongshu,2025-07-18T16:35:40+08:00,2025-07-18T16:35:40+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,service,喜爱,1.0,positive,1.0,low,0.473,True,宜昌,relevant,金融保险服务,0,5,农村商业银行,,T2,三峡农商银行(葛洲坝支行),main,general,111.2851,30.7154,527310.7,3.3994565e+06,三峡农商银行(葛洲坝支行),金融保险服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e1188,xiling_wujia,xiaohongshu,2025-07-17T00:49:40+08:00,2025-07-17T00:49:40+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,service,好奇,0.242,neutral,0.242,low,0.424,True,宜昌,relevant,住宿服务,12,0,五星级宾馆,,T2,国宾花园酒店,main,general,111.3088,30.6986,529587.7,3.3976012e+06,国宾花园酒店,住宿服务,0.47,Neutral,0.06,其他,其他,,
e1189,xiling_wujia,12345,2025-07-12T03:06:48+08:00,2025-07-12T03:06:48+08:00,价格普通,"普通,价格",4,urban_operation,service,好奇,0.298,neutral,0.298,medium,0.431,True,宜昌,relevant,生活服务,2,2,物流速递,,T2,老周物流公司,main,general,111.3123,30.7538,529899.4,3.403718e+06,老周物流公司,生活服务,0.57,Neutral,0.04,其他,其他,,
e1190,xiling_wujia,dianping,2025-07-18T13:03:50+08:00,2025-07-18T13:03:50+08:00,没什么特别,"没什么,特别",5,urban_operation,event,中性,0.256,neutral,0.256,low,0.539,True,宜昌,relevant,休闲娱乐,9,2,网吧,,T2,聚众电竞网咖,main,general,111.2924,30.7077,528015.2,3.398609e+06,聚众电竞网咖,休闲娱乐,0.46,Neutral,0.05,其他,其他,,
e1191,xiling_wujia,dianping,2025-07-19T22:13:07+08:00,2025-07-19T22:13:07+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,喜爱,0.82,positive,0.82,low,0.57,True,宜昌,relevant,生活服务,23,3,生活服务场所,,T2,市民卡服务中心,main,general,111.3067,30.6894,529389.6,3.3965795e+06,市民卡服务中心,生活服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1192,xiling_wujia,dianping,2025-07-13T02:28:53+08:00,2025-07-13T02:28:53+08:00,没什么特别,"没什么,特别",5,urban_governance,facility,好奇,0.256,neutral,0.256,high,0.542,True,宜昌,relevant,交通设施服务,6,1,公交车站相关,,T2,港务新村(公交站),main,general,111.3073,30.6859,529444.25,3.3961945e+06,港务新村(公交站),交通设施服务,0.46,Neutral,0.05,其他,其他,,
e1193,xiling_wujia,weibo,2025-07-13T04:27:51+08:00,2025-07-13T04:27:51+08:00,也就那样吧,那样,5,urban_operation,service,中性,0.242,neutral,0.242,medium,0.5,True,宜昌,relevant,公司企业,7,1,建筑公司,,T2,中国葛洲坝集团第一工程有限公司,main,general,111.2882,30.7183,527608.06,3.3997768e+06,中国葛洲坝集团第一工程有限公司,公司企业,0.53,Neutral,0.05,其他,其他,,
e1194,xiling_wujia,xiaohongshu,2025-07-15T17:53:40+08:00,2025-07-15T17:53:40+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,期待,0.82,positive,0.82,low,0.469,True,宜昌,relevant,购物服务,1,1,家居建材市场,,T2,金东山家具城,main,general,111.323,30.6988,530948.4,3.397629e+06,金东山家具城,购物服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1195,xiling_wujia,12345,2025-07-12T00:49:46+08:00,2025-07-12T00:49:46+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,service,愤怒,1.0,negative,1.0,low,0.619,True,宜昌,relevant,生活服务,7,0,生活服务场所,,T2,伍投·璞境营销中心,main,general,111.3598,30.652,534482.8,3.392447e+06,伍投·璞境营销中心,生活服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1196,xiling_wujia,meituan,2025-07-15T19:34:52+08:00,2025-07-15T19:34:52+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,1.0,positive,1.0,high,0.486,True,宜昌,relevant,餐饮服务,6,1,中餐厅,,T2,牛郎山,main,general,111.3259,30.6734,531229.75,3.3948148e+06,牛郎山,餐饮服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1197,xiling_wujia,meituan,2025-07-17T19:44:37+08:00,2025-07-17T19:44:37+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,0.56,positive,0.56,low,0.498,True,宜昌,relevant,餐饮服务,1,0,中餐厅,,T2,松滋杜婆鸡(港窑路店),main,general,111.3073,30.6796,529441.4,3.3954975e+06,松滋杜婆鸡(港窑路店),餐饮服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1198,xiling_wujia,dianping,2025-07-12T00:58:12+08:00,2025-07-12T00:58:12+08:00,就这样吧,这样,4,urban_governance,service,好奇,0.242,neutral,0.242,medium,0.479,True,宜昌,relevant,政府机构及社会团体,37,0,政府及社会团体相关,,T2,宜昌市监委工作基地,main,general,111.4341,30.6554,541608.7,3.392849e+06,宜昌市监委工作基地,政府机构及社会团体,0.53,Neutral,0.04,其他,其他,,
e1199,xiling_wujia,dianping,2025-07-13T01:29:06+08:00,2025-07-13T01:29:06+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直",13,urban_governance,facility,失望,1.0,negative,1.0,medium,0.623,True,宜昌,relevant,交通设施服务,2,1,公交车站相关,,T2,宜昌东站(公交站),main,transit_hub,111.3643,30.6589,534912.75,3.3932165e+06,宜昌东站(公交站),交通设施服务,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e1200,xiling_wujia,xiaohongshu,2025-07-12T00:54:28+08:00,2025-07-12T00:54:28+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,满足,0.56,positive,0.56,low,0.54,True,宜昌,relevant,金融保险服务,15,0,华夏银行,,T2,华夏银行(宜昌分行),main,general,111.3165,30.6705,530334.06,3.3944868e+06,华夏银行(宜昌分行),金融保险服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1201,xiling_wujia,weibo,2025-07-18T23:15:41+08:00,2025-07-18T23:15:41+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_governance,facility,满足,1.0,positive,1.0,high,0.535,True,宜昌,relevant,交通设施服务,11,1,公交车站相关,,T2,移动通信大楼(公交站),main,general,111.312,30.7047,529889.06,3.398281e+06,移动通信大楼(公交站),交通设施服务,0.93,Very Positive,0.15,喜悦满意,喜悦满意,,
e1202,xiling_wujia,dianping,2025-07-15T13:23:16+08:00,2025-07-15T13:23:16+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_renewal,service,失望,0.76,negative,0.76,high,0.432,True,宜昌,relevant,商务住宅,3,0,住宅小区,,T2,江山多娇二期,main,general,111.3414,30.6469,532725.3,3.3918808e+06,江山多娇二期,商务住宅,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e1203,xiling_wujia,dianping,2025-07-15T18:10:01+08:00,2025-07-15T18:10:01+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,愤怒,1.0,negative,1.0,low,0.557,True,宜昌,relevant,金融保险服务,1,2,银行相关,,T2,中国人民银行(宜昌市分行),main,general,111.3174,30.7138,530405.1,3.399284e+06,中国人民银行(宜昌市分行),金融保险服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e1204,xiling_wujia,dianping,2025-07-16T02:04:22+08:00,2025-07-16T02:04:22+08:00,国贸大厦那片商圈很热闹，品牌多,"商圈,国贸,那片,大厦,热闹",15,urban_operation,culture,喜爱,1.0,positive,1.0,medium,0.645,True,宜昌,relevant,科教文化服务,4,2,小学,,T2,宜昌市西陵区铁路坝小学,main,yiling_cbd,111.2892,30.7085,527700.1,3.3986885e+06,宜昌市西陵区铁路坝小学,科教文化服务,1.0,Very Positive,0.15,喜悦满意,喜悦满意,,
e1205,xiling_wujia,dianping,2025-07-12T15:00:34+08:00,2025-07-12T15:00:34+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,service,喜爱,1.0,positive,1.0,high,0.453,True,宜昌,relevant,商务住宅,7,0,产业园区,,T2,715创意园,main,general,111.2964,30.7106,528392.56,3.398928e+06,715创意园,商务住宅,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1206,xiling_wujia,12345,2025-07-15T01:04:25+08:00,2025-07-15T01:04:25+08:00,也就那样吧,那样,5,urban_renewal,service,中性,0.242,neutral,0.242,high,0.451,True,宜昌,relevant,商务住宅,2,1,住宅小区,,T2,九安城,main,general,111.3471,30.678,533257.06,3.3953248e+06,九安城,商务住宅,0.53,Neutral,0.05,其他,其他,,
e1207,xiling_wujia,meituan,2025-07-15T20:10:16+08:00,2025-07-15T20:10:16+08:00,国贸逛了一圈,"国贸,一圈",6,urban_operation,service,中性,0.284,neutral,0.284,low,0.654,True,宜昌,relevant,购物服务,1,5,手机销售,,T2,Apple授权专营店(西陵国贸店),main,yiling_cbd,111.2909,30.7053,527866.5,3.398333e+06,Apple授权专营店(西陵国贸店),购物服务,0.56,Neutral,0.06,其他,其他,,
e1208,xiling_wujia,12345,2025-07-16T18:21:27+08:00,2025-07-16T18:21:27+08:00,没什么亮点,"亮点,没什么",5,urban_operation,event,中性,0.284,neutral,0.284,low,0.544,True,宜昌,relevant,体育休闲服务,4,10,诊所,,T2,榕树家中医诊所(深圳二路店),main,general,111.3089,30.7044,529591.06,3.398239e+06,榕树家中医诊所(深圳二路店),体育休闲服务,0.44,Neutral,0.05,其他,其他,,
e1209,xiling_wujia,meituan,2025-07-14T07:38:44+08:00,2025-07-14T07:38:44+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,满足,1.0,positive,1.0,low,0.498,True,宜昌,relevant,餐饮服务,3,2,韩国料理,,T2,首尔炭烤肉,main,general,111.3159,30.6978,530266.56,3.3975078e+06,首尔炭烤肉,餐饮服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1210,xiling_wujia,meituan,2025-07-14T08:42:10+08:00,2025-07-14T08:42:10+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,service,满足,1.0,positive,1.0,low,0.499,True,宜昌,relevant,政府机构及社会团体,3,0,政府及社会团体相关,,T2,宜昌市市场监督管理局,main,general,111.3176,30.716,530424.44,3.399531e+06,宜昌市市场监督管理局,政府机构及社会团体,0.99,Very Positive,0.11,期待建议,期待建议,,
e1211,xiling_wujia,weibo,2025-07-13T01:59:19+08:00,2025-07-13T01:59:19+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.59,True,宜昌,relevant,住宿服务,8,1,宾馆酒店,,T2,金岛新悦酒店,main,general,111.2899,30.7154,527766.2,3.399453e+06,金岛新悦酒店,住宿服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1212,xiling_wujia,12345,2025-07-13T06:20:04+08:00,2025-07-13T06:20:04+08:00,也就那样吧,那样,5,urban_renewal,service,中性,0.242,neutral,0.242,high,0.71,True,宜昌,relevant,商务住宅,6,2,住宅小区,,T2,宜化山语城,main,general,111.3291,30.6764,531540.44,3.3951455e+06,宜化山语城,商务住宅,0.53,Neutral,0.05,其他,其他,,
e1213,xiling_wujia,dianping,2025-07-15T16:05:25+08:00,2025-07-15T16:05:25+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_renewal,service,喜爱,1.0,positive,1.0,medium,0.441,True,宜昌,relevant,商务住宅,12,1,产业园区,,T2,宜昌住邦科技园,main,general,111.3179,30.7386,530448.1,3.4020358e+06,宜昌住邦科技园,商务住宅,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1214,xiling_wujia,weibo,2025-07-13T16:05:21+08:00,2025-07-13T16:05:21+08:00,没什么特别,"没什么,特别",5,urban_operation,service,好奇,0.256,neutral,0.256,medium,0.472,True,宜昌,relevant,公司企业,0,0,工厂,,T2,宜昌长江钢琴,main,general,111.3321,30.7201,531810.56,3.3999908e+06,宜昌长江钢琴,公司企业,0.46,Neutral,0.05,其他,其他,,
e1215,xiling_wujia,dianping,2025-07-17T11:10:44+08:00,2025-07-17T11:10:44+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,event,期待,1.0,positive,1.0,high,0.695,True,宜昌,relevant,商务住宅,9,0,住宅区,,T2,新华公馆,main,general,111.3291,30.6795,531539.7,3.3954835e+06,新华公馆,商务住宅,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1216,xiling_wujia,meituan,2025-07-13T17:14:51+08:00,2025-07-13T17:14:51+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,愤怒,0.98,negative,0.98,medium,0.523,True,宜昌,relevant,住宿服务,24,1,宾馆酒店,,T2,宜昌118假日酒店,main,general,111.3599,30.6459,534499.06,3.3917735e+06,宜昌118假日酒店,住宿服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1217,xiling_wujia,weibo,2025-07-12T06:09:51+08:00,2025-07-12T06:09:51+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,culture,愤怒,1.0,negative,1.0,low,0.442,True,宜昌,relevant,科教文化服务,0,1,中学,,T2,宜昌金东方高级中学,main,general,111.3816,30.6117,536594.3,3.3879905e+06,宜昌金东方高级中学,科教文化服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1218,xiling_wujia,meituan,2025-07-15T02:56:57+08:00,2025-07-15T02:56:57+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,喜爱,1.0,positive,1.0,low,0.582,True,宜昌,relevant,购物服务,27,6,数码电子,,T2,联想专卖店(宜昌云集路店),main,general,111.2942,30.7007,528186.56,3.39783e+06,联想专卖店(宜昌云集路店),购物服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e1219,xiling_wujia,meituan,2025-07-18T20:55:33+08:00,2025-07-18T20:55:33+08:00,一般水平,"水平,一般",4,urban_operation,facility,好奇,0.298,neutral,0.298,high,0.514,True,宜昌,relevant,餐饮服务,4,1,快餐厅,,T2,成都麻椒肥肠锅(鑫怡翠园A区店),main,general,111.3168,30.6901,530355.56,3.3966592e+06,成都麻椒肥肠锅(鑫怡翠园A区店),餐饮服务,0.43,Neutral,0.04,其他,其他,,
e1220,xiling_wujia,xiaohongshu,2025-07-19T12:50:34+08:00,2025-07-19T12:50:34+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,期待,1.0,positive,1.0,high,0.512,True,宜昌,relevant,科教文化服务,8,0,科研机构,,T2,艾家嘴125地质队,main,general,111.3301,30.6644,531633.6,3.3938128e+06,艾家嘴125地质队,科教文化服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1221,xiling_wujia,12345,2025-07-13T09:36:28+08:00,2025-07-13T09:36:28+08:00,普普通通,普普通通,4,urban_operation,culture,中性,0.2,neutral,0.2,low,0.5,True,宜昌,relevant,科教文化服务,0,4,图书馆,,T2,伍家岗区图书馆,main,riverside,111.3663,30.6518,535111.1,3.3924225e+06,伍家岗区图书馆,科教文化服务,0.5,Neutral,0.04,其他,其他,,
e1222,xiling_wujia,meituan,2025-07-12T15:44:52+08:00,2025-07-12T15:44:52+08:00,磨基山步道垃圾没人清理,"基山步,垃圾,清理",11,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.454,True,宜昌,relevant,住宿服务,0,6,宾馆酒店,,T2,滨江快捷酒店(建设路),main,riverside,111.2758,30.7256,526415.25,3.4005865e+06,滨江快捷酒店(建设路),住宿服务,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e1223,xiling_wujia,weibo,2025-07-12T14:59:10+08:00,2025-07-12T14:59:10+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,event,喜爱,1.0,positive,1.0,medium,0.505,True,宜昌,relevant,餐饮服务,3,2,中餐厅,,T2,牛郎山,main,general,111.3245,30.6742,531091.44,3.3948982e+06,牛郎山,餐饮服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e1224,xiling_wujia,dianping,2025-07-13T14:16:38+08:00,2025-07-13T14:16:38+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,期待,1.0,positive,1.0,medium,0.699,True,宜昌,relevant,体育休闲服务,0,1,口腔医院,,T2,宜昌中南口腔医院,main,general,111.2924,30.6996,528010.75,3.397708e+06,宜昌中南口腔医院,体育休闲服务,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
e1225,xiling_wujia,xiaohongshu,2025-07-16T05:02:21+08:00,2025-07-16T05:02:21+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,期待,1.0,positive,1.0,low,0.468,True,宜昌,relevant,生活服务,2,1,物流速递,,T2,宜昌大道物流,main,general,111.3883,30.6625,537213.44,3.393622e+06,宜昌大道物流,生活服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e1226,xiling_wujia,dianping,2025-07-14T23:55:00+08:00,2025-07-14T23:55:00+08:00,一般水平,"水平,一般",4,urban_planning,facility,中性,0.298,neutral,0.298,medium,0.711,True,宜昌,relevant,交通设施服务,22,3,公共停车场,,T2,宜昌市中心人民医院地下停车场,main,general,111.3016,30.6856,528895.2,3.3961565e+06,宜昌市中心人民医院地下停车场,交通设施服务,0.43,Neutral,0.04,其他,其他,,
